QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 2000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 3	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1432.13 	mf: -1432.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.61 	gb1: 0.78 	gb2: 0.68 	gb3: 1.01 	gb4: 3.87 	gb5: 3.39
			Robot 1 	f: 1677.38 	mf: 1467.67 	ga0: 0.43 	ga1: 6.37 	ga2: 0.82 	ga3: 0.74 	ga4: 0.77 	gb0: 0.48 	gb1: 0.48 	gb2: 0.52 	gb3: 3.71 	gb4: 2.93 	gb5: 3.90
			Robot 2 	f: 1216.42 	mf: 557.67 	ga0: 0.43 	ga1: 5.38 	ga2: 0.82 	ga3: 0.63 	ga4: 0.77 	gb0: 0.36 	gb1: 0.41 	gb2: 0.65 	gb3: 3.20 	gb4: 1.89 	gb5: 2.44
			Robot 3 	f: 1005.29 	mf: 931.67 	ga0: 0.43 	ga1: 5.39 	ga2: 0.50 	ga3: 0.72 	ga4: 0.77 	gb0: 0.60 	gb1: 0.67 	gb2: 0.33 	gb3: 2.48 	gb4: 1.30 	gb5: 3.36
			Robot 4 	f: 2017.04 	mf: 1814.67 	ga0: 0.43 	ga1: 6.10 	ga2: 0.83 	ga3: 0.82 	ga4: 0.77 	gb0: 0.32 	gb1: 0.75 	gb2: 0.36 	gb3: 3.21 	gb4: 2.77 	gb5: 3.07
			Robot 5 	f: 2325.52 	mf: 1854.33 	ga0: 0.46 	ga1: 6.18 	ga2: 0.82 	ga3: 0.75 	ga4: 0.78 	gb0: 0.39 	gb1: 0.65 	gb2: 0.65 	gb3: 3.36 	gb4: 1.54 	gb5: 2.66
			Robot 6 	f: 1392.89 	mf: 1378.67 	ga0: 0.51 	ga1: 6.95 	ga2: 0.86 	ga3: 0.55 	ga4: 0.77 	gb0: 0.24 	gb1: 0.63 	gb2: 0.60 	gb3: 2.47 	gb4: 2.44 	gb5: 2.11
			Robot 7 	f: 1079.76 	mf: 1125.67 	ga0: 0.42 	ga1: 6.10 	ga2: 0.82 	ga3: 0.67 	ga4: 0.47 	gb0: 0.63 	gb1: 0.66 	gb2: 0.58 	gb3: 2.60 	gb4: 3.62 	gb5: 2.38
			Robot 8 	f: 2288.37 	mf: 1759.67 	ga0: 0.43 	ga1: 6.18 	ga2: 0.82 	ga3: 0.75 	ga4: 0.76 	gb0: 0.64 	gb1: 0.78 	gb2: 0.57 	gb3: 1.79 	gb4: 2.82 	gb5: 1.98
			Robot 9 	f: 2076.84 	mf: 2302.33 	ga0: 0.43 	ga1: 6.06 	ga2: 0.83 	ga3: 0.75 	ga4: 0.77 	gb0: 0.28 	gb1: 0.71 	gb2: 0.53 	gb3: 2.27 	gb4: 2.07 	gb5: 3.82
			Robot 10 	f: -17.86 	mf: 651.67 	ga0: 0.36 	ga1: 5.85 	ga2: 0.82 	ga3: 0.72 	ga4: 0.68 	gb0: 0.31 	gb1: 0.33 	gb2: 0.69 	gb3: 3.44 	gb4: 1.53 	gb5: 2.53
			Robot 11 	f: 1748.89 	mf: 1927.33 	ga0: 0.43 	ga1: 6.09 	ga2: 0.82 	ga3: 0.75 	ga4: 0.77 	gb0: 0.40 	gb1: 0.39 	gb2: 0.31 	gb3: 1.41 	gb4: 1.99 	gb5: 4.20
			Robot 12 	f: 2226.92 	mf: 1544.67 	ga0: 0.44 	ga1: 6.15 	ga2: 0.77 	ga3: 0.75 	ga4: 0.77 	gb0: 0.67 	gb1: 0.77 	gb2: 0.44 	gb3: 2.52 	gb4: 1.81 	gb5: 3.15
			Robot 13 	f: 945.78 	mf: 462.00 	ga0: 0.43 	ga1: 6.10 	ga2: 0.86 	ga3: 0.65 	ga4: 0.39 	gb0: 0.33 	gb1: 0.33 	gb2: 0.41 	gb3: 2.73 	gb4: 3.50 	gb5: 2.61
			Robot 14 	f: -368.54 	mf: 727.67 	ga0: 0.70 	ga1: 5.94 	ga2: 0.82 	ga3: 0.75 	ga4: 0.68 	gb0: 0.57 	gb1: 0.48 	gb2: 0.58 	gb3: 2.65 	gb4: 1.77 	gb5: 2.86
		Population 101
			Robot 0 	f: 2044.18 	mf: 2074.67 	ga0: 0.44 	ga1: 6.15 	ga2: 0.72 	ga3: 0.75 	ga4: 0.77 	gb0: 0.30 	gb1: 0.84 	gb2: 0.36 	gb3: 1.84 	gb4: 1.60 	gb5: 3.85
			Robot 1 	f: 2425.33 	mf: 2002.33 	ga0: 0.43 	ga1: 6.37 	ga2: 0.82 	ga3: 0.74 	ga4: 0.77 	gb0: 0.48 	gb1: 0.48 	gb2: 0.52 	gb3: 3.71 	gb4: 2.93 	gb5: 3.90
			Robot 2 	f: 1079.24 	mf: 855.67 	ga0: 0.43 	ga1: 5.86 	ga2: 0.82 	ga3: 0.71 	ga4: 0.77 	gb0: 0.40 	gb1: 0.32 	gb2: 0.38 	gb3: 3.34 	gb4: 1.52 	gb5: 3.70
			Robot 3 	f: 1350.28 	mf: 1023.00 	ga0: 0.43 	ga1: 5.86 	ga2: 0.73 	ga3: 0.64 	ga4: 0.77 	gb0: 0.64 	gb1: 0.59 	gb2: 0.25 	gb3: 1.53 	gb4: 1.94 	gb5: 3.99
			Robot 4 	f: 1748.69 	mf: 1943.67 	ga0: 0.43 	ga1: 6.04 	ga2: 0.83 	ga3: 0.77 	ga4: 0.53 	gb0: 0.30 	gb1: 0.72 	gb2: 0.29 	gb3: 3.63 	gb4: 1.20 	gb5: 3.81
			Robot 5 	f: 1813.97 	mf: 1978.00 	ga0: 0.44 	ga1: 6.10 	ga2: 0.82 	ga3: 0.75 	ga4: 0.76 	gb0: 0.57 	gb1: 0.35 	gb2: 0.57 	gb3: 3.27 	gb4: 3.24 	gb5: 2.67
			Robot 6 	f: 869.82 	mf: 1178.67 	ga0: 0.45 	ga1: 3.66 	ga2: 0.84 	ga3: 0.69 	ga4: 0.77 	gb0: 0.55 	gb1: 0.47 	gb2: 0.62 	gb3: 1.74 	gb4: 3.20 	gb5: 2.08
			Robot 7 	f: -541.15 	mf: 524.33 	ga0: 0.42 	ga1: 6.04 	ga2: 0.55 	ga3: 0.68 	ga4: 0.53 	gb0: 0.38 	gb1: 0.79 	gb2: 0.57 	gb3: 2.50 	gb4: 3.12 	gb5: 3.76
			Robot 8 	f: 1664.13 	mf: 1741.67 	ga0: 0.43 	ga1: 3.05 	ga2: 0.82 	ga3: 0.75 	ga4: 0.77 	gb0: 0.46 	gb1: 0.68 	gb2: 0.48 	gb3: 2.20 	gb4: 3.38 	gb5: 2.97
			Robot 9 	f: 1983.62 	mf: 2235.00 	ga0: 0.43 	ga1: 6.06 	ga2: 0.83 	ga3: 0.75 	ga4: 0.77 	gb0: 0.28 	gb1: 0.71 	gb2: 0.53 	gb3: 2.27 	gb4: 2.07 	gb5: 3.82
			Robot 10 	f: -652.73 	mf: 162.33 	ga0: 0.41 	ga1: 6.00 	ga2: 0.83 	ga3: 0.74 	ga4: 0.87 	gb0: 0.60 	gb1: 0.64 	gb2: 0.43 	gb3: 3.12 	gb4: 2.11 	gb5: 3.37
			Robot 11 	f: 1899.01 	mf: 2024.33 	ga0: 0.71 	ga1: 6.07 	ga2: 0.84 	ga3: 0.75 	ga4: 0.77 	gb0: 0.45 	gb1: 0.36 	gb2: 0.48 	gb3: 1.86 	gb4: 2.10 	gb5: 3.11
			Robot 12 	f: 1507.88 	mf: 1476.33 	ga0: 0.43 	ga1: 6.09 	ga2: 0.81 	ga3: 0.50 	ga4: 0.77 	gb0: 0.20 	gb1: 0.80 	gb2: 0.68 	gb3: 1.84 	gb4: 1.24 	gb5: 3.99
			Robot 13 	f: 248.23 	mf: 240.00 	ga0: 0.43 	ga1: 6.04 	ga2: 0.84 	ga3: 0.85 	ga4: 0.65 	gb0: 0.51 	gb1: 0.64 	gb2: 0.29 	gb3: 1.99 	gb4: 1.32 	gb5: 3.17
			Robot 14 	f: -1233.26 	mf: -97.00 	ga0: 0.51 	ga1: 6.02 	ga2: 0.83 	ga3: 0.75 	ga4: 0.74 	gb0: 0.27 	gb1: 0.40 	gb2: 0.63 	gb3: 3.40 	gb4: 2.09 	gb5: 3.76
		Population 102
			Robot 0 	f: 1744.54 	mf: 1983.67 	ga0: 0.44 	ga1: 6.15 	ga2: 0.72 	ga3: 0.75 	ga4: 0.77 	gb0: 0.30 	gb1: 0.84 	gb2: 0.36 	gb3: 1.84 	gb4: 1.60 	gb5: 3.85
			Robot 1 	f: 1096.81 	mf: 1732.67 	ga0: 0.44 	ga1: 6.22 	ga2: 0.75 	ga3: 0.75 	ga4: 0.77 	gb0: 0.47 	gb1: 0.49 	gb2: 0.57 	gb3: 2.06 	gb4: 2.17 	gb5: 4.27
			Robot 2 	f: 1168.13 	mf: 1154.33 	ga0: 0.44 	ga1: 6.06 	ga2: 0.75 	ga3: 0.74 	ga4: 0.77 	gb0: 0.20 	gb1: 0.56 	gb2: 0.53 	gb3: 3.14 	gb4: 3.26 	gb5: 2.98
			Robot 3 	f: 652.07 	mf: 1002.33 	ga0: 0.44 	ga1: 7.03 	ga2: 0.72 	ga3: 0.72 	ga4: 0.77 	gb0: 0.56 	gb1: 0.46 	gb2: 0.17 	gb3: 1.83 	gb4: 2.41 	gb5: 3.69
			Robot 4 	f: -4799.03 	mf: -344.00 	ga0: 0.44 	ga1: 6.12 	ga2: 0.53 	ga3: 0.75 	ga4: 0.70 	gb0: 0.24 	gb1: 0.84 	gb2: 0.27 	gb3: 3.21 	gb4: 1.96 	gb5: 3.27
			Robot 5 	f: 1423.85 	mf: 1853.67 	ga0: 0.22 	ga1: 3.07 	ga2: 0.75 	ga3: 0.61 	ga4: 0.77 	gb0: 0.54 	gb1: 0.83 	gb2: 0.42 	gb3: 3.16 	gb4: 3.46 	gb5: 2.32
			Robot 6 	f: 799.19 	mf: 1020.00 	ga0: 0.44 	ga1: 5.41 	ga2: 0.75 	ga3: 0.73 	ga4: 0.77 	gb0: 0.50 	gb1: 0.76 	gb2: 0.69 	gb3: 2.38 	gb4: 2.03 	gb5: 2.55
			Robot 7 	f: 250.36 	mf: 262.67 	ga0: 0.72 	ga1: 6.12 	ga2: 0.67 	ga3: 0.73 	ga4: 0.50 	gb0: 0.63 	gb1: 0.85 	gb2: 0.51 	gb3: 2.76 	gb4: 3.26 	gb5: 3.71
			Robot 8 	f: 1600.45 	mf: 1850.67 	ga0: 0.44 	ga1: 5.22 	ga2: 0.75 	ga3: 0.75 	ga4: 0.77 	gb0: 0.37 	gb1: 0.42 	gb2: 0.44 	gb3: 1.86 	gb4: 1.65 	gb5: 3.96
			Robot 9 	f: 1231.58 	mf: 1763.33 	ga0: 0.44 	ga1: 6.13 	ga2: 0.75 	ga3: 0.51 	ga4: 0.82 	gb0: 0.35 	gb1: 0.67 	gb2: 0.39 	gb3: 2.30 	gb4: 2.59 	gb5: 2.47
			Robot 10 	f: 1339.35 	mf: 222.67 	ga0: 0.43 	ga1: 6.11 	ga2: 0.75 	ga3: 0.80 	ga4: 0.80 	gb0: 0.54 	gb1: 0.57 	gb2: 0.28 	gb3: 1.24 	gb4: 1.78 	gb5: 2.08
			Robot 11 	f: 1555.18 	mf: 1734.00 	ga0: 0.26 	ga1: 6.13 	ga2: 0.75 	ga3: 0.75 	ga4: 0.77 	gb0: 0.23 	gb1: 0.53 	gb2: 0.69 	gb3: 2.03 	gb4: 1.19 	gb5: 1.89
			Robot 12 	f: -2361.83 	mf: 457.67 	ga0: 0.44 	ga1: 6.13 	ga2: 0.75 	ga3: 0.67 	ga4: 0.77 	gb0: 0.47 	gb1: 0.49 	gb2: 0.32 	gb3: 2.44 	gb4: 2.82 	gb5: 4.09
			Robot 13 	f: -1192.63 	mf: 0.67 	ga0: 0.44 	ga1: 6.12 	ga2: 0.75 	ga3: 0.78 	ga4: 0.74 	gb0: 0.56 	gb1: 0.45 	gb2: 0.58 	gb3: 1.91 	gb4: 2.78 	gb5: 2.47
			Robot 14 	f: 1855.72 	mf: 84.00 	ga0: 0.51 	ga1: 6.02 	ga2: 0.83 	ga3: 0.75 	ga4: 0.74 	gb0: 0.27 	gb1: 0.40 	gb2: 0.63 	gb3: 3.40 	gb4: 2.09 	gb5: 3.76
		Population 103
			Robot 0 	f: 2302.17 	mf: 2030.00 	ga0: 0.44 	ga1: 6.15 	ga2: 0.72 	ga3: 0.75 	ga4: 0.77 	gb0: 0.30 	gb1: 0.84 	gb2: 0.36 	gb3: 1.84 	gb4: 1.60 	gb5: 3.85
			Robot 1 	f: 1544.23 	mf: 1688.33 	ga0: 0.22 	ga1: 6.17 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.36 	gb1: 0.68 	gb2: 0.39 	gb3: 0.96 	gb4: 2.44 	gb5: 4.47
			Robot 2 	f: 2800.47 	mf: 1682.33 	ga0: 0.44 	ga1: 6.06 	ga2: 0.75 	ga3: 0.74 	ga4: 0.77 	gb0: 0.20 	gb1: 0.56 	gb2: 0.53 	gb3: 3.14 	gb4: 3.26 	gb5: 2.98
			Robot 3 	f: 2069.47 	mf: 1357.00 	ga0: 0.44 	ga1: 6.42 	ga2: 0.72 	ga3: 0.74 	ga4: 0.77 	gb0: 0.28 	gb1: 0.52 	gb2: 0.24 	gb3: 2.45 	gb4: 0.93 	gb5: 4.25
			Robot 4 	f: 88.06 	mf: -987.33 	ga0: 0.44 	ga1: 6.14 	ga2: 0.71 	ga3: 0.75 	ga4: 0.81 	gb0: 0.56 	gb1: 0.79 	gb2: 0.34 	gb3: 2.30 	gb4: 2.47 	gb5: 3.64
			Robot 5 	f: 1671.29 	mf: 1635.67 	ga0: 0.37 	ga1: 5.23 	ga2: 0.73 	ga3: 0.44 	ga4: 0.77 	gb0: 0.22 	gb1: 0.69 	gb2: 0.27 	gb3: 3.31 	gb4: 3.31 	gb5: 2.49
			Robot 6 	f: 1479.88 	mf: 1049.00 	ga0: 0.22 	ga1: 5.93 	ga2: 0.76 	ga3: 0.74 	ga4: 0.77 	gb0: 0.27 	gb1: 0.49 	gb2: 0.32 	gb3: 3.15 	gb4: 1.23 	gb5: 2.02
			Robot 7 	f: -150.07 	mf: -147.00 	ga0: 0.52 	ga1: 6.14 	ga2: 0.70 	ga3: 0.74 	ga4: 0.69 	gb0: 0.23 	gb1: 0.81 	gb2: 0.63 	gb3: 2.96 	gb4: 3.49 	gb5: 3.92
			Robot 8 	f: 1788.44 	mf: 1684.00 	ga0: 0.44 	ga1: 5.87 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.18 	gb1: 0.60 	gb2: 0.44 	gb3: 3.10 	gb4: 3.19 	gb5: 3.78
			Robot 9 	f: 1268.91 	mf: 1494.00 	ga0: 0.72 	ga1: 7.07 	ga2: 0.73 	ga3: 0.68 	ga4: 0.79 	gb0: 0.49 	gb1: 0.85 	gb2: 0.36 	gb3: 1.06 	gb4: 1.37 	gb5: 2.67
			Robot 10 	f: 2419.09 	mf: 1035.00 	ga0: 0.43 	ga1: 6.11 	ga2: 0.75 	ga3: 0.80 	ga4: 0.80 	gb0: 0.54 	gb1: 0.57 	gb2: 0.28 	gb3: 1.24 	gb4: 1.78 	gb5: 2.08
			Robot 11 	f: 1892.54 	mf: 1782.00 	ga0: 0.39 	ga1: 6.15 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.45 	gb1: 0.77 	gb2: 0.47 	gb3: 2.00 	gb4: 1.92 	gb5: 2.82
			Robot 12 	f: 1170.10 	mf: 105.33 	ga0: 0.44 	ga1: 6.15 	ga2: 0.73 	ga3: 0.73 	ga4: 0.77 	gb0: 0.24 	gb1: 0.74 	gb2: 0.67 	gb3: 3.47 	gb4: 1.67 	gb5: 3.66
			Robot 13 	f: 1978.14 	mf: 344.33 	ga0: 0.44 	ga1: 4.07 	ga2: 0.42 	ga3: 0.76 	ga4: 0.76 	gb0: 0.43 	gb1: 0.57 	gb2: 0.52 	gb3: 1.38 	gb4: 1.05 	gb5: 1.91
			Robot 14 	f: 1439.79 	mf: 686.67 	ga0: 0.23 	ga1: 6.56 	ga2: 0.75 	ga3: 0.65 	ga4: 0.76 	gb0: 0.41 	gb1: 0.58 	gb2: 0.70 	gb3: 2.34 	gb4: 0.93 	gb5: 2.27
		Population 104
			Robot 0 	f: 1143.04 	mf: 1729.67 	ga0: 0.72 	ga1: 6.09 	ga2: 0.74 	ga3: 0.49 	ga4: 0.61 	gb0: 0.32 	gb1: 0.74 	gb2: 0.32 	gb3: 2.92 	gb4: 1.68 	gb5: 1.66
			Robot 1 	f: 2184.24 	mf: 1608.00 	ga0: 0.22 	ga1: 6.17 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.36 	gb1: 0.68 	gb2: 0.39 	gb3: 0.96 	gb4: 2.44 	gb5: 4.47
			Robot 2 	f: 1710.73 	mf: 1892.67 	ga0: 0.44 	ga1: 6.06 	ga2: 0.75 	ga3: 0.74 	ga4: 0.77 	gb0: 0.20 	gb1: 0.56 	gb2: 0.53 	gb3: 3.14 	gb4: 3.26 	gb5: 2.98
			Robot 3 	f: 1688.20 	mf: 1469.67 	ga0: 0.72 	ga1: 6.17 	ga2: 0.74 	ga3: 0.74 	ga4: 0.77 	gb0: 0.46 	gb1: 0.51 	gb2: 0.62 	gb3: 3.68 	gb4: 1.43 	gb5: 3.88
			Robot 4 	f: 1628.16 	mf: -1027.67 	ga0: 0.44 	ga1: 6.09 	ga2: 0.74 	ga3: 0.74 	ga4: 0.78 	gb0: 0.63 	gb1: 0.42 	gb2: 0.51 	gb3: 2.93 	gb4: 3.94 	gb5: 3.49
			Robot 5 	f: 1214.50 	mf: 1436.00 	ga0: 0.21 	ga1: 5.81 	ga2: 0.62 	ga3: 0.65 	ga4: 0.67 	gb0: 0.29 	gb1: 0.72 	gb2: 0.48 	gb3: 1.78 	gb4: 2.09 	gb5: 3.02
			Robot 6 	f: 1184.79 	mf: 1154.00 	ga0: 0.19 	ga1: 3.01 	ga2: 0.75 	ga3: 0.74 	ga4: 0.77 	gb0: 0.33 	gb1: 0.63 	gb2: 0.66 	gb3: 2.35 	gb4: 1.67 	gb5: 3.14
			Robot 7 	f: -173.06 	mf: -24.00 	ga0: 0.73 	ga1: 6.09 	ga2: 0.74 	ga3: 0.74 	ga4: 0.75 	gb0: 0.17 	gb1: 0.75 	gb2: 0.66 	gb3: 2.29 	gb4: 2.17 	gb5: 3.56
			Robot 8 	f: 1970.10 	mf: 1786.00 	ga0: 0.44 	ga1: 5.87 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.18 	gb1: 0.60 	gb2: 0.44 	gb3: 3.10 	gb4: 3.19 	gb5: 3.78
			Robot 9 	f: 1123.73 	mf: 1207.33 	ga0: 0.52 	ga1: 6.37 	ga2: 0.74 	ga3: 0.72 	ga4: 0.77 	gb0: 0.43 	gb1: 0.73 	gb2: 0.59 	gb3: 3.31 	gb4: 3.51 	gb5: 2.16
			Robot 10 	f: 1304.79 	mf: 1687.33 	ga0: 0.72 	ga1: 6.08 	ga2: 0.75 	ga3: 0.76 	ga4: 0.78 	gb0: 0.39 	gb1: 0.34 	gb2: 0.25 	gb3: 3.11 	gb4: 2.68 	gb5: 2.82
			Robot 11 	f: 1994.53 	mf: 1813.67 	ga0: 0.39 	ga1: 6.15 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.45 	gb1: 0.77 	gb2: 0.47 	gb3: 2.00 	gb4: 1.92 	gb5: 2.82
			Robot 12 	f: 1698.48 	mf: 168.67 	ga0: 0.44 	ga1: 6.09 	ga2: 0.56 	ga3: 0.65 	ga4: 0.77 	gb0: 0.58 	gb1: 0.78 	gb2: 0.42 	gb3: 4.04 	gb4: 2.24 	gb5: 2.88
			Robot 13 	f: 1698.54 	mf: 827.67 	ga0: 0.44 	ga1: 5.47 	ga2: 0.65 	ga3: 0.56 	ga4: 0.77 	gb0: 0.18 	gb1: 0.30 	gb2: 0.32 	gb3: 1.75 	gb4: 2.58 	gb5: 2.86
			Robot 14 	f: 846.79 	mf: 1380.00 	ga0: 0.37 	ga1: 6.21 	ga2: 0.40 	ga3: 0.71 	ga4: 0.77 	gb0: 0.41 	gb1: 0.31 	gb2: 0.37 	gb3: 3.68 	gb4: 2.11 	gb5: 2.24
		Population 105
			Robot 0 	f: -585.70 	mf: 953.33 	ga0: 0.52 	ga1: 6.07 	ga2: 0.75 	ga3: 0.82 	ga4: 0.72 	gb0: 0.31 	gb1: 0.65 	gb2: 0.31 	gb3: 3.36 	gb4: 1.88 	gb5: 3.33
			Robot 1 	f: 2090.48 	mf: 1939.33 	ga0: 0.22 	ga1: 6.17 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.36 	gb1: 0.68 	gb2: 0.39 	gb3: 0.96 	gb4: 2.44 	gb5: 4.47
			Robot 2 	f: 1598.29 	mf: 2036.00 	ga0: 0.44 	ga1: 6.06 	ga2: 0.75 	ga3: 0.74 	ga4: 0.77 	gb0: 0.20 	gb1: 0.56 	gb2: 0.53 	gb3: 3.14 	gb4: 3.26 	gb5: 2.98
			Robot 3 	f: 2019.13 	mf: 1925.33 	ga0: 0.72 	ga1: 6.17 	ga2: 0.74 	ga3: 0.74 	ga4: 0.77 	gb0: 0.46 	gb1: 0.51 	gb2: 0.62 	gb3: 3.68 	gb4: 1.43 	gb5: 3.88
			Robot 4 	f: 1653.56 	mf: 1123.00 	ga0: 0.44 	ga1: 6.09 	ga2: 0.74 	ga3: 0.74 	ga4: 0.78 	gb0: 0.63 	gb1: 0.42 	gb2: 0.51 	gb3: 2.93 	gb4: 3.94 	gb5: 3.49
			Robot 5 	f: -604.52 	mf: 760.33 	ga0: 0.37 	ga1: 5.99 	ga2: 0.62 	ga3: 0.71 	ga4: 0.74 	gb0: 0.34 	gb1: 0.53 	gb2: 0.68 	gb3: 3.39 	gb4: 2.18 	gb5: 2.50
			Robot 6 	f: 2249.11 	mf: 1637.33 	ga0: 0.19 	ga1: 3.01 	ga2: 0.75 	ga3: 0.74 	ga4: 0.77 	gb0: 0.33 	gb1: 0.63 	gb2: 0.66 	gb3: 2.35 	gb4: 1.67 	gb5: 3.14
			Robot 7 	f: 1627.97 	mf: 434.00 	ga0: 0.73 	ga1: 6.09 	ga2: 0.74 	ga3: 0.74 	ga4: 0.75 	gb0: 0.17 	gb1: 0.75 	gb2: 0.66 	gb3: 2.29 	gb4: 2.17 	gb5: 3.56
			Robot 8 	f: 1894.69 	mf: 1884.00 	ga0: 0.44 	ga1: 5.87 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.18 	gb1: 0.60 	gb2: 0.44 	gb3: 3.10 	gb4: 3.19 	gb5: 3.78
			Robot 9 	f: 2039.30 	mf: 1476.67 	ga0: 0.52 	ga1: 6.37 	ga2: 0.74 	ga3: 0.72 	ga4: 0.77 	gb0: 0.43 	gb1: 0.73 	gb2: 0.59 	gb3: 3.31 	gb4: 3.51 	gb5: 2.16
			Robot 10 	f: 2113.39 	mf: 1945.33 	ga0: 0.72 	ga1: 6.08 	ga2: 0.75 	ga3: 0.76 	ga4: 0.78 	gb0: 0.39 	gb1: 0.34 	gb2: 0.25 	gb3: 3.11 	gb4: 2.68 	gb5: 2.82
			Robot 11 	f: 2134.04 	mf: 2006.67 	ga0: 0.39 	ga1: 6.15 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.45 	gb1: 0.77 	gb2: 0.47 	gb3: 2.00 	gb4: 1.92 	gb5: 2.82
			Robot 12 	f: -449.00 	mf: 806.33 	ga0: 0.44 	ga1: 6.07 	ga2: 0.69 	ga3: 0.67 	ga4: 0.77 	gb0: 0.48 	gb1: 0.37 	gb2: 0.73 	gb3: 1.95 	gb4: 3.55 	gb5: 2.96
			Robot 13 	f: 20.37 	mf: 1232.00 	ga0: 0.44 	ga1: 5.89 	ga2: 0.72 	ga3: 0.70 	ga4: 0.77 	gb0: 0.46 	gb1: 0.60 	gb2: 0.70 	gb3: 3.28 	gb4: 3.41 	gb5: 2.05
			Robot 14 	f: 1752.07 	mf: 1345.67 	ga0: 0.37 	ga1: 6.21 	ga2: 0.40 	ga3: 0.71 	ga4: 0.77 	gb0: 0.41 	gb1: 0.31 	gb2: 0.37 	gb3: 3.68 	gb4: 2.11 	gb5: 2.24
		Population 106
			Robot 0 	f: 813.99 	mf: 456.67 	ga0: 0.66 	ga1: 6.14 	ga2: 0.73 	ga3: 0.77 	ga4: 0.78 	gb0: 0.26 	gb1: 0.66 	gb2: 0.58 	gb3: 2.53 	gb4: 3.41 	gb5: 2.21
			Robot 1 	f: 2312.77 	mf: 2195.33 	ga0: 0.22 	ga1: 6.17 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.36 	gb1: 0.68 	gb2: 0.39 	gb3: 0.96 	gb4: 2.44 	gb5: 4.47
			Robot 2 	f: -1577.74 	mf: 577.00 	ga0: 0.28 	ga1: 6.14 	ga2: 0.73 	ga3: 0.74 	ga4: 0.77 	gb0: 0.25 	gb1: 0.70 	gb2: 0.48 	gb3: 2.09 	gb4: 2.07 	gb5: 2.49
			Robot 3 	f: 1893.42 	mf: 1866.67 	ga0: 0.37 	ga1: 3.59 	ga2: 0.73 	ga3: 0.74 	ga4: 0.77 	gb0: 0.22 	gb1: 0.54 	gb2: 0.49 	gb3: 2.13 	gb4: 2.48 	gb5: 3.28
			Robot 4 	f: 847.71 	mf: 1376.00 	ga0: 0.28 	ga1: 6.15 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.39 	gb1: 0.46 	gb2: 0.33 	gb3: 1.39 	gb4: 2.56 	gb5: 4.17
			Robot 5 	f: 1404.05 	mf: 671.00 	ga0: 0.26 	ga1: 6.12 	ga2: 0.70 	ga3: 0.74 	ga4: 0.76 	gb0: 0.66 	gb1: 0.46 	gb2: 0.61 	gb3: 1.55 	gb4: 1.89 	gb5: 2.22
			Robot 6 	f: 1625.93 	mf: 1686.00 	ga0: 0.21 	ga1: 5.23 	ga2: 0.74 	ga3: 0.74 	ga4: 0.77 	gb0: 0.36 	gb1: 0.56 	gb2: 0.54 	gb3: 1.00 	gb4: 1.13 	gb5: 2.16
			Robot 7 	f: 2196.56 	mf: 1216.33 	ga0: 0.37 	ga1: 6.15 	ga2: 0.73 	ga3: 0.74 	ga4: 0.76 	gb0: 0.38 	gb1: 0.69 	gb2: 0.70 	gb3: 1.75 	gb4: 2.06 	gb5: 2.69
			Robot 8 	f: 572.10 	mf: 1478.67 	ga0: 0.14 	ga1: 6.08 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.61 	gb1: 0.74 	gb2: 0.34 	gb3: 1.73 	gb4: 1.42 	gb5: 2.19
			Robot 9 	f: 1235.43 	mf: 1465.67 	ga0: 0.31 	ga1: 6.23 	ga2: 0.73 	ga3: 0.74 	ga4: 0.70 	gb0: 0.61 	gb1: 0.80 	gb2: 0.33 	gb3: 0.93 	gb4: 2.19 	gb5: 3.73
			Robot 10 	f: 1649.84 	mf: 1688.67 	ga0: 0.37 	ga1: 7.07 	ga2: 0.73 	ga3: 0.75 	ga4: 0.77 	gb0: 0.44 	gb1: 0.43 	gb2: 0.30 	gb3: 2.54 	gb4: 2.65 	gb5: 3.31
