QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 2000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 4	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1432.13 	mf: -1432.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.61 	gb1: 0.78 	gb2: 0.68 	gb3: 1.01 	gb4: 3.87 	gb5: 3.39
			Robot 12 	f: -1850.57 	mf: -1648.50 	ga0: 0.87 	ga1: 3.46 	ga2: 0.51 	ga3: 0.19 	ga4: 0.16 	gb0: 0.54 	gb1: 0.40 	gb2: 0.23 	gb3: 2.99 	gb4: 3.17 	gb5: 3.94
			Robot 13 	f: 159.16 	mf: -1927.00 	ga0: 0.87 	ga1: 4.14 	ga2: 0.43 	ga3: 0.19 	ga4: 0.11 	gb0: 0.70 	gb1: 0.65 	gb2: 0.64 	gb3: 1.15 	gb4: 1.66 	gb5: 2.80
			Robot 14 	f: 547.96 	mf: -1221.50 	ga0: 0.74 	ga1: 3.46 	ga2: 0.41 	ga3: 0.19 	ga4: 0.14 	gb0: 0.33 	gb1: 0.52 	gb2: 0.54 	gb3: 1.17 	gb4: 2.36 	gb5: 3.91
		Population 37
			Robot 0 	f: -2360.71 	mf: -1683.25 	ga0: 0.90 	ga1: 5.50 	ga2: 0.47 	ga3: 0.19 	ga4: 0.12 	gb0: 0.37 	gb1: 0.60 	gb2: 0.30 	gb3: 2.43 	gb4: 3.24 	gb5: 3.77
			Robot 1 	f: -1115.65 	mf: -1773.00 	ga0: 0.91 	ga1: 5.46 	ga2: 0.44 	ga3: 0.19 	ga4: 0.12 	gb0: 0.18 	gb1: 0.38 	gb2: 0.48 	gb3: 3.28 	gb4: 1.77 	gb5: 3.25
			Robot 2 	f: -234.54 	mf: -2948.00 	ga0: 0.95 	ga1: 5.34 	ga2: 0.42 	ga3: 0.32 	ga4: 0.11 	gb0: 0.41 	gb1: 0.63 	gb2: 0.50 	gb3: 2.86 	gb4: 1.62 	gb5: 2.14
			Robot 3 	f: -4.61 	mf: -462.75 	ga0: 0.87 	ga1: 3.45 	ga2: 0.42 	ga3: 0.19 	ga4: 0.11 	gb0: 0.49 	gb1: 0.63 	gb2: 0.16 	gb3: 1.66 	gb4: 3.82 	gb5: 1.97
			Robot 4 	f: -29.59 	mf: -122.25 	ga0: 0.77 	ga1: 2.76 	ga2: 0.44 	ga3: 0.57 	ga4: 0.11 	gb0: 0.46 	gb1: 0.72 	gb2: 0.64 	gb3: 2.91 	gb4: 1.48 	gb5: 3.23
			Robot 5 	f: -853.38 	mf: -2683.75 	ga0: 0.86 	ga1: 5.43 	ga2: 0.42 	ga3: 0.30 	ga4: 0.11 	gb0: 0.64 	gb1: 0.37 	gb2: 0.51 	gb3: 1.19 	gb4: 3.03 	gb5: 2.96
			Robot 6 	f: -2149.14 	mf: -804.00 	ga0: 0.90 	ga1: 5.43 	ga2: 0.44 	ga3: 0.19 	ga4: 0.31 	gb0: 0.26 	gb1: 0.66 	gb2: 0.23 	gb3: 2.82 	gb4: 1.79 	gb5: 1.60
			Robot 7 	f: -258.47 	mf: -643.00 	ga0: 0.90 	ga1: 5.52 	ga2: 0.44 	ga3: 0.19 	ga4: 0.13 	gb0: 0.25 	gb1: 0.70 	gb2: 0.55 	gb3: 2.15 	gb4: 1.07 	gb5: 2.97
			Robot 8 	f: -1230.77 	mf: -1493.50 	ga0: 0.77 	ga1: 6.14 	ga2: 0.42 	ga3: 0.19 	ga4: 0.51 	gb0: 0.40 	gb1: 0.55 	gb2: 0.56 	gb3: 3.12 	gb4: 2.54 	gb5: 3.93
			Robot 9 	f: -2884.25 	mf: -1211.75 	ga0: 0.86 	ga1: 5.43 	ga2: 0.56 	ga3: 0.19 	ga4: 0.11 	gb0: 0.34 	gb1: 0.61 	gb2: 0.53 	gb3: 0.98 	gb4: 3.25 	gb5: 1.90
			Robot 10 	f: -2099.67 	mf: -2286.25 	ga0: 0.45 	ga1: 5.53 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.57 	gb1: 0.51 	gb2: 0.48 	gb3: 2.24 	gb4: 1.62 	gb5: 3.67
			Robot 11 	f: -27.34 	mf: 28.50 	ga0: 0.92 	ga1: 6.29 	ga2: 0.45 	ga3: 0.19 	ga4: 0.11 	gb0: 0.35 	gb1: 0.44 	gb2: 0.50 	gb3: 2.01 	gb4: 1.67 	gb5: 2.53
			Robot 12 	f: -841.52 	mf: -1760.00 	ga0: 0.90 	ga1: 5.72 	ga2: 0.46 	ga3: 0.19 	ga4: 0.34 	gb0: 0.32 	gb1: 0.54 	gb2: 0.29 	gb3: 2.62 	gb4: 1.64 	gb5: 2.23
			Robot 13 	f: -1682.03 	mf: -585.25 	ga0: 0.90 	ga1: 5.64 	ga2: 0.50 	ga3: 0.19 	ga4: 0.11 	gb0: 0.54 	gb1: 0.51 	gb2: 0.63 	gb3: 1.10 	gb4: 2.98 	gb5: 1.91
			Robot 14 	f: -6254.04 	mf: -2423.75 	ga0: 0.86 	ga1: 5.44 	ga2: 0.43 	ga3: 0.19 	ga4: 0.12 	gb0: 0.61 	gb1: 0.65 	gb2: 0.66 	gb3: 1.96 	gb4: 2.67 	gb5: 2.82
		Population 38
			Robot 0 	f: -600.80 	mf: -1639.50 	ga0: 0.91 	ga1: 6.05 	ga2: 0.45 	ga3: 0.19 	ga4: 0.06 	gb0: 0.45 	gb1: 0.51 	gb2: 0.38 	gb3: 2.48 	gb4: 3.51 	gb5: 2.59
			Robot 1 	f: -958.54 	mf: -1500.25 	ga0: 0.91 	ga1: 6.04 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.27 	gb1: 0.63 	gb2: 0.62 	gb3: 3.13 	gb4: 2.72 	gb5: 3.49
			Robot 2 	f: -306.64 	mf: -1341.25 	ga0: 0.93 	ga1: 6.00 	ga2: 0.44 	ga3: 0.28 	ga4: 0.11 	gb0: 0.58 	gb1: 0.38 	gb2: 0.68 	gb3: 1.39 	gb4: 2.05 	gb5: 1.96
			Robot 3 	f: -476.40 	mf: -367.25 	ga0: 0.95 	ga1: 5.44 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.49 	gb1: 0.55 	gb2: 0.25 	gb3: 1.87 	gb4: 2.66 	gb5: 3.40
			Robot 4 	f: -3150.47 	mf: -735.00 	ga0: 0.87 	ga1: 5.23 	ga2: 0.44 	ga3: 0.30 	ga4: 0.11 	gb0: 0.23 	gb1: 0.43 	gb2: 0.27 	gb3: 3.58 	gb4: 2.59 	gb5: 2.97
			Robot 5 	f: -924.48 	mf: -2373.00 	ga0: 0.90 	ga1: 6.03 	ga2: 0.22 	ga3: 0.14 	ga4: 0.11 	gb0: 0.54 	gb1: 0.58 	gb2: 0.48 	gb3: 1.50 	gb4: 2.77 	gb5: 1.71
			Robot 6 	f: -1641.82 	mf: -1196.00 	ga0: 0.46 	ga1: 6.03 	ga2: 0.44 	ga3: 0.19 	ga4: 0.17 	gb0: 0.30 	gb1: 0.36 	gb2: 0.31 	gb3: 2.92 	gb4: 1.00 	gb5: 1.31
			Robot 7 	f: -389.18 	mf: -731.25 	ga0: 0.96 	ga1: 6.06 	ga2: 0.58 	ga3: 0.49 	ga4: 0.12 	gb0: 0.48 	gb1: 0.42 	gb2: 0.30 	gb3: 2.38 	gb4: 2.89 	gb5: 2.70
			Robot 8 	f: -1495.88 	mf: -1528.75 	ga0: 0.87 	ga1: 6.24 	ga2: 0.44 	ga3: 0.19 	ga4: 0.23 	gb0: 0.29 	gb1: 0.24 	gb2: 0.48 	gb3: 2.93 	gb4: 3.17 	gb5: 2.17
			Robot 9 	f: -410.75 	mf: -1165.75 	ga0: 0.90 	ga1: 3.52 	ga2: 0.48 	ga3: 0.19 	ga4: 0.11 	gb0: 0.47 	gb1: 0.28 	gb2: 0.68 	gb3: 1.68 	gb4: 1.23 	gb5: 2.91
			Robot 10 	f: -249.65 	mf: -1951.25 	ga0: 0.78 	ga1: 6.06 	ga2: 0.37 	ga3: 0.19 	ga4: 0.11 	gb0: 0.26 	gb1: 0.55 	gb2: 0.43 	gb3: 1.73 	gb4: 1.16 	gb5: 2.33
			Robot 11 	f: 399.08 	mf: 164.25 	ga0: 0.92 	ga1: 6.29 	ga2: 0.45 	ga3: 0.19 	ga4: 0.11 	gb0: 0.35 	gb1: 0.44 	gb2: 0.50 	gb3: 2.01 	gb4: 1.67 	gb5: 2.53
			Robot 12 	f: -592.98 	mf: -994.50 	ga0: 0.91 	ga1: 6.12 	ga2: 0.45 	ga3: 0.19 	ga4: 0.18 	gb0: 0.54 	gb1: 0.63 	gb2: 0.33 	gb3: 3.30 	gb4: 3.29 	gb5: 2.04
			Robot 13 	f: -573.09 	mf: -552.25 	ga0: 0.91 	ga1: 6.09 	ga2: 0.46 	ga3: 0.19 	ga4: 0.11 	gb0: 0.42 	gb1: 0.62 	gb2: 0.40 	gb3: 2.57 	gb4: 1.83 	gb5: 1.38
			Robot 14 	f: -435.38 	mf: -1687.50 	ga0: 0.90 	ga1: 6.03 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.54 	gb1: 0.60 	gb2: 0.43 	gb3: 1.23 	gb4: 3.06 	gb5: 1.91
		Population 39
			Robot 0 	f: -1023.94 	mf: -1796.25 	ga0: 0.94 	ga1: 5.62 	ga2: 0.44 	ga3: 0.19 	ga4: 0.10 	gb0: 0.69 	gb1: 0.40 	gb2: 0.16 	gb3: 1.19 	gb4: 2.89 	gb5: 2.09
			Robot 1 	f: -279.69 	mf: -836.50 	ga0: 0.94 	ga1: 3.81 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.55 	gb1: 0.29 	gb2: 0.46 	gb3: 1.81 	gb4: 2.21 	gb5: 3.35
			Robot 2 	f: -360.49 	mf: -977.50 	ga0: 0.94 	ga1: 5.61 	ga2: 0.44 	ga3: 0.22 	ga4: 0.11 	gb0: 0.52 	gb1: 0.62 	gb2: 0.26 	gb3: 1.95 	gb4: 3.19 	gb5: 3.73
			Robot 3 	f: 565.87 	mf: 10.50 	ga0: 0.95 	ga1: 5.44 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.49 	gb1: 0.55 	gb2: 0.25 	gb3: 1.87 	gb4: 2.66 	gb5: 3.40
			Robot 4 	f: 450.96 	mf: -683.50 	ga0: 0.93 	ga1: 2.69 	ga2: 0.44 	ga3: 0.22 	ga4: 0.11 	gb0: 0.43 	gb1: 0.60 	gb2: 0.47 	gb3: 1.69 	gb4: 1.73 	gb5: 2.79
			Robot 5 	f: 445.14 	mf: -1129.50 	ga0: 0.94 	ga1: 5.61 	ga2: 0.37 	ga3: 0.17 	ga4: 0.11 	gb0: 0.69 	gb1: 0.53 	gb2: 0.51 	gb3: 2.54 	gb4: 3.76 	gb5: 3.18
			Robot 6 	f: 931.96 	mf: -777.50 	ga0: 0.46 	ga1: 6.03 	ga2: 0.44 	ga3: 0.19 	ga4: 0.17 	gb0: 0.30 	gb1: 0.36 	gb2: 0.31 	gb3: 2.92 	gb4: 1.00 	gb5: 1.31
			Robot 7 	f: -1177.91 	mf: -733.00 	ga0: 0.95 	ga1: 2.81 	ga2: 0.48 	ga3: 0.28 	ga4: 0.42 	gb0: 0.36 	gb1: 0.26 	gb2: 0.32 	gb3: 2.33 	gb4: 2.66 	gb5: 3.88
			Robot 8 	f: 795.20 	mf: -780.50 	ga0: 0.87 	ga1: 6.24 	ga2: 0.44 	ga3: 0.19 	ga4: 0.23 	gb0: 0.29 	gb1: 0.24 	gb2: 0.48 	gb3: 2.93 	gb4: 3.17 	gb5: 2.17
			Robot 9 	f: -1539.99 	mf: -1249.75 	ga0: 0.94 	ga1: 4.86 	ga2: 0.45 	ga3: 0.19 	ga4: 0.11 	gb0: 0.55 	gb1: 0.43 	gb2: 0.59 	gb3: 1.41 	gb4: 3.07 	gb5: 3.90
			Robot 10 	f: -3487.83 	mf: -1469.00 	ga0: 0.90 	ga1: 5.62 	ga2: 0.42 	ga3: 0.19 	ga4: 0.11 	gb0: 0.66 	gb1: 0.34 	gb2: 0.51 	gb3: 0.91 	gb4: 1.68 	gb5: 2.30
			Robot 11 	f: -1913.91 	mf: -188.50 	ga0: 0.94 	ga1: 5.69 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.29 	gb1: 0.57 	gb2: 0.64 	gb3: 2.08 	gb4: 3.19 	gb5: 3.83
			Robot 12 	f: 309.40 	mf: -743.50 	ga0: 0.97 	ga1: 5.64 	ga2: 0.72 	ga3: 0.19 	ga4: 0.28 	gb0: 0.48 	gb1: 0.60 	gb2: 0.50 	gb3: 2.67 	gb4: 2.57 	gb5: 2.94
			Robot 13 	f: -392.04 	mf: -621.75 	ga0: 0.94 	ga1: 5.63 	ga2: 0.45 	ga3: 0.19 	ga4: 0.38 	gb0: 0.34 	gb1: 0.51 	gb2: 0.61 	gb3: 3.40 	gb4: 1.36 	gb5: 3.69
			Robot 14 	f: -423.21 	mf: -1641.00 	ga0: 0.94 	ga1: 5.61 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.68 	gb1: 0.52 	gb2: 0.36 	gb3: 1.35 	gb4: 3.39 	gb5: 3.14
		Population 40
			Robot 0 	f: -702.48 	mf: -1171.25 	ga0: 0.94 	ga1: 5.62 	ga2: 0.44 	ga3: 0.19 	ga4: 0.10 	gb0: 0.69 	gb1: 0.40 	gb2: 0.16 	gb3: 1.19 	gb4: 2.89 	gb5: 2.09
			Robot 1 	f: -1326.64 	mf: -919.50 	ga0: 0.94 	ga1: 3.81 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.55 	gb1: 0.29 	gb2: 0.46 	gb3: 1.81 	gb4: 2.21 	gb5: 3.35
			Robot 2 	f: -2859.12 	mf: -939.75 	ga0: 0.95 	ga1: 5.49 	ga2: 0.49 	ga3: 0.20 	ga4: 0.11 	gb0: 0.46 	gb1: 0.78 	gb2: 0.14 	gb3: 2.60 	gb4: 1.84 	gb5: 3.84
			Robot 3 	f: -1437.99 	mf: -337.75 	ga0: 0.95 	ga1: 5.44 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.49 	gb1: 0.55 	gb2: 0.25 	gb3: 1.87 	gb4: 2.66 	gb5: 3.40
			Robot 4 	f: -517.53 	mf: -811.25 	ga0: 0.93 	ga1: 2.69 	ga2: 0.44 	ga3: 0.22 	ga4: 0.11 	gb0: 0.43 	gb1: 0.60 	gb2: 0.47 	gb3: 1.69 	gb4: 1.73 	gb5: 2.79
			Robot 5 	f: -550.86 	mf: -470.25 	ga0: 0.94 	ga1: 5.61 	ga2: 0.37 	ga3: 0.17 	ga4: 0.11 	gb0: 0.69 	gb1: 0.53 	gb2: 0.51 	gb3: 2.54 	gb4: 3.76 	gb5: 3.18
			Robot 6 	f: -2305.01 	mf: -1290.75 	ga0: 0.80 	ga1: 5.61 	ga2: 0.42 	ga3: 0.19 	ga4: 0.09 	gb0: 0.60 	gb1: 0.54 	gb2: 0.43 	gb3: 2.86 	gb4: 2.83 	gb5: 1.84
			Robot 7 	f: -1442.63 	mf: -816.50 	ga0: 0.95 	ga1: 6.82 	ga2: 0.45 	ga3: 0.22 	ga4: 0.20 	gb0: 0.67 	gb1: 0.26 	gb2: 0.42 	gb3: 3.23 	gb4: 3.11 	gb5: 2.53
			Robot 8 	f: -3391.75 	mf: -1330.00 	ga0: 0.93 	ga1: 5.68 	ga2: 0.44 	ga3: 0.19 	ga4: 0.15 	gb0: 0.33 	gb1: 0.31 	gb2: 0.62 	gb3: 1.97 	gb4: 1.95 	gb5: 2.85
			Robot 9 	f: -3588.70 	mf: -2105.25 	ga0: 0.95 	ga1: 5.26 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.51 	gb1: 0.47 	gb2: 0.52 	gb3: 1.88 	gb4: 3.44 	gb5: 4.23
			Robot 10 	f: 353.64 	mf: -1370.50 	ga0: 0.90 	ga1: 5.62 	ga2: 0.42 	ga3: 0.19 	ga4: 0.11 	gb0: 0.66 	gb1: 0.34 	gb2: 0.51 	gb3: 0.91 	gb4: 1.68 	gb5: 2.30
			Robot 11 	f: -1312.09 	mf: -713.00 	ga0: 0.94 	ga1: 5.69 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.29 	gb1: 0.57 	gb2: 0.64 	gb3: 2.08 	gb4: 3.19 	gb5: 3.83
			Robot 12 	f: -506.48 	mf: -407.25 	ga0: 0.97 	ga1: 5.64 	ga2: 0.72 	ga3: 0.19 	ga4: 0.28 	gb0: 0.48 	gb1: 0.60 	gb2: 0.50 	gb3: 2.67 	gb4: 2.57 	gb5: 2.94
			Robot 13 	f: -857.63 	mf: -876.00 	ga0: 0.94 	ga1: 5.63 	ga2: 0.45 	ga3: 0.19 	ga4: 0.38 	gb0: 0.34 	gb1: 0.51 	gb2: 0.61 	gb3: 3.40 	gb4: 1.36 	gb5: 3.69
			Robot 14 	f: -858.98 	mf: -1992.50 	ga0: 0.94 	ga1: 5.61 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.68 	gb1: 0.52 	gb2: 0.36 	gb3: 1.35 	gb4: 3.39 	gb5: 3.14
		Population 41
			Robot 0 	f: -1596.83 	mf: -980.25 	ga0: 0.97 	ga1: 5.49 	ga2: 0.55 	ga3: 0.19 	ga4: 0.11 	gb0: 0.76 	gb1: 0.67 	gb2: 0.49 	gb3: 2.37 	gb4: 3.35 	gb5: 3.12
			Robot 1 	f: -161.26 	mf: -681.00 	ga0: 0.95 	ga1: 5.97 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.30 	gb1: 0.50 	gb2: 0.59 	gb3: 3.24 	gb4: 2.32 	gb5: 4.13
			Robot 2 	f: 515.89 	mf: -752.50 	ga0: 0.95 	ga1: 5.49 	ga2: 0.49 	ga3: 0.20 	ga4: 0.11 	gb0: 0.46 	gb1: 0.78 	gb2: 0.14 	gb3: 2.60 	gb4: 1.84 	gb5: 3.84
			Robot 3 	f: -151.59 	mf: -374.50 	ga0: 0.95 	ga1: 5.44 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.49 	gb1: 0.55 	gb2: 0.25 	gb3: 1.87 	gb4: 2.66 	gb5: 3.40
			Robot 4 	f: -1545.11 	mf: -1190.25 	ga0: 0.97 	ga1: 4.61 	ga2: 0.44 	ga3: 0.20 	ga4: 0.35 	gb0: 0.55 	gb1: 0.30 	gb2: 0.21 	gb3: 2.55 	gb4: 2.36 	gb5: 2.78
			Robot 5 	f: -1132.08 	mf: -540.00 	ga0: 0.95 	ga1: 3.74 	ga2: 0.42 	ga3: 0.52 	ga4: 0.42 	gb0: 0.74 	gb1: 0.60 	gb2: 0.17 	gb3: 1.65 	gb4: 1.63 	gb5: 3.20
			Robot 6 	f: -7762.37 	mf: -2694.00 	ga0: 0.95 	ga1: 5.49 	ga2: 0.43 	ga3: 0.20 	ga4: 0.32 	gb0: 0.26 	gb1: 0.66 	gb2: 0.47 	gb3: 1.90 	gb4: 1.52 	gb5: 2.84
			Robot 7 	f: -1118.17 	mf: -1031.50 	ga0: 0.95 	ga1: 5.85 	ga2: 0.44 	ga3: 0.20 	ga4: 0.14 	gb0: 0.39 	gb1: 0.27 	gb2: 0.39 	gb3: 3.44 	gb4: 3.47 	gb5: 2.43
			Robot 8 	f: -1641.88 	mf: -1432.75 	ga0: 0.94 	ga1: 5.51 	ga2: 0.44 	ga3: 0.19 	ga4: 0.12 	gb0: 0.64 	gb1: 0.44 	gb2: 0.20 	gb3: 1.22 	gb4: 3.44 	gb5: 2.43
			Robot 9 	f: 253.88 	mf: -1321.00 	ga0: 0.95 	ga1: 5.26 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.51 	gb1: 0.47 	gb2: 0.52 	gb3: 1.88 	gb4: 3.44 	gb5: 4.23
			Robot 10 	f: -2992.82 	mf: -1593.50 	ga0: 0.94 	ga1: 6.25 	ga2: 0.43 	ga3: 0.19 	ga4: 0.11 	gb0: 0.73 	gb1: 0.60 	gb2: 0.45 	gb3: 2.74 	gb4: 1.86 	gb5: 1.63
			Robot 11 	f: -412.35 	mf: -809.25 	ga0: 0.95 	ga1: 5.51 	ga2: 0.44 	ga3: 0.19 	ga4: 0.11 	gb0: 0.49 	gb1: 0.45 	gb2: 0.66 	gb3: 2.78 	gb4: 1.99 	gb5: 3.86
			Robot 12 	f: -779.40 	mf: -391.75 	ga0: 0.96 	ga1: 5.50 	ga2: 0.70 	ga3: 0.19 	ga4: 0.23 	gb0: 0.72 	gb1: 0.48 	gb2: 0.62 	gb3: 1.86 	gb4: 3.17 	gb5: 2.02
			Robot 13 	f: -437.79 	mf: -564.75 	ga0: 0.95 	ga1: 7.25 	ga2: 0.25 	ga3: 0.19 	ga4: 0.19 	gb0: 0.31 	gb1: 0.57 	gb2: 0.53 	gb3: 3.35 	gb4: 2.05 	gb5: 3.13
			Robot 14 	f: -825.26 	mf: -635.25 	ga0: 0.95 	ga1: 5.49 	ga2: 0.44 	ga3: 0.19 	ga4: 0.49 	gb0: 0.39 	gb1: 0.55 	gb2: 0.51 	gb3: 1.64 	gb4: 2.27 	gb5: 2.44
		Population 42
			Robot 0 	f: 706.66 	mf: -653.75 	ga0: 0.97 	ga1: 5.49 	ga2: 0.55 	ga3: 0.19 	ga4: 0.11 	gb0: 0.76 	gb1: 0.67 	gb2: 0.49 	gb3: 2.37 	gb4: 3.35 	gb5: 3.12
			Robot 1 	f: -0.51 	mf: -441.50 	ga0: 0.96 	ga1: 5.02 	ga2: 0.44 	ga3: 0.27 	ga4: 0.28 	gb0: 0.24 	gb1: 0.47 	gb2: 0.34 	gb3: 3.78 	gb4: 3.05 	gb5: 2.93
			Robot 2 	f: 870.92 	mf: -458.50 	ga0: 0.95 	ga1: 5.49 	ga2: 0.49 	ga3: 0.20 	ga4: 0.11 	gb0: 0.46 	gb1: 0.78 	gb2: 0.14 	gb3: 2.60 	gb4: 1.84 	gb5: 3.84
			Robot 3 	f: -1057.60 	mf: -519.75 	ga0: 0.97 	ga1: 4.86 	ga2: 0.44 	ga3: 0.30 	ga4: 0.28 	gb0: 0.56 	gb1: 0.59 	gb2: 0.33 	gb3: 3.27 	gb4: 2.61 	gb5: 3.44
			Robot 4 	f: 252.39 	mf: -339.75 	ga0: 0.97 	ga1: 4.61 	ga2: 0.44 	ga3: 0.20 	ga4: 0.35 	gb0: 0.55 	gb1: 0.30 	gb2: 0.21 	gb3: 2.55 	gb4: 2.36 	gb5: 2.78
			Robot 5 	f: -669.62 	mf: -476.25 	ga0: 0.96 	ga1: 4.35 	ga2: 0.22 	ga3: 0.31 	ga4: 0.37 	gb0: 0.65 	gb1: 0.50 	gb2: 0.34 	gb3: 1.83 	gb4: 3.31 	gb5: 3.70
			Robot 6 	f: -2066.10 	mf: -2800.25 	ga0: 0.97 	ga1: 4.44 	ga2: 0.40 	ga3: 0.19 	ga4: 0.34 	gb0: 0.24 	gb1: 0.39 	gb2: 0.52 	gb3: 1.97 	gb4: 3.54 	gb5: 2.44
			Robot 7 	f: -726.10 	mf: -1115.75 	ga0: 0.97 	ga1: 6.49 	ga2: 0.44 	ga3: 0.20 	ga4: 0.18 	gb0: 0.75 	gb1: 0.55 	gb2: 0.59 	gb3: 2.54 	gb4: 2.36 	gb5: 2.11
			Robot 8 	f: -95.33 	mf: -1082.75 	ga0: 0.96 	ga1: 4.88 	ga2: 0.60 	ga3: 0.20 	ga4: 0.28 	gb0: 0.59 	gb1: 0.42 	gb2: 0.10 	gb3: 2.16 	gb4: 3.18 	gb5: 2.77
			Robot 9 	f: -2611.95 	mf: -1871.00 	ga0: 0.98 	ga1: 5.40 	ga2: 0.44 	ga3: 0.20 	ga4: 0.28 	gb0: 0.40 	gb1: 0.48 	gb2: 0.31 	gb3: 2.30 	gb4: 3.46 	gb5: 3.57
			Robot 10 	f: -44.91 	mf: -1542.25 	ga0: 0.96 	ga1: 4.55 	ga2: 0.44 	ga3: 0.20 	ga4: 0.28 	gb0: 0.72 	gb1: 0.20 	gb2: 0.62 	gb3: 2.60 	gb4: 2.01 	gb5: 2.51
			Robot 11 	f: 214.33 	mf: -855.75 	ga0: 0.96 	ga1: 4.88 	ga2: 0.44 	ga3: 0.20 	ga4: 0.37 	gb0: 0.31 	gb1: 0.23 	gb2: 0.24 	gb3: 3.50 	gb4: 1.72 	gb5: 2.74
			Robot 12 	f: -871.44 	mf: -461.50 	ga0: 0.97 	ga1: 4.88 	ga2: 0.52 	ga3: 0.21 	ga4: 0.31 	gb0: 0.77 	gb1: 0.43 	gb2: 0.58 	gb3: 2.57 	gb4: 1.84 	gb5: 1.50
			Robot 13 	f: -2661.55 	mf: -1086.75 	ga0: 0.96 	ga1: 5.40 	ga2: 0.38 	ga3: 0.20 	ga4: 0.30 	gb0: 0.64 	gb1: 0.31 	gb2: 0.54 	gb3: 2.72 	gb4: 2.81 	gb5: 2.28
			Robot 14 	f: -119.87 	mf: -556.25 	ga0: 0.96 	ga1: 4.87 	ga2: 0.44 	ga3: 0.20 	ga4: 0.39 	gb0: 0.59 	gb1: 0.44 	gb2: 0.58 	gb3: 1.83 	gb4: 3.41 	gb5: 3.28
		Population 43
			Robot 0 	f: 348.85 	mf: -311.00 	ga0: 0.97 	ga1: 5.49 	ga2: 0.55 	ga3: 0.19 	ga4: 0.11 	gb0: 0.76 	gb1: 0.67 	gb2: 0.49 	gb3: 2.37 	gb4: 3.35 	gb5: 3.12
			Robot 1 	f: -1666.45 	mf: -788.25 	ga0: 0.97 	ga1: 5.35 	ga2: 0.52 	ga3: 0.21 	ga4: 0.42 	gb0: 0.49 	gb1: 0.62 	gb2: 0.63 	gb3: 3.18 	gb4: 2.92 	gb5: 3.12
			Robot 2 	f: -127.82 	mf: -400.25 	ga0: 0.97 	ga1: 7.24 	ga2: 0.53 	ga3: 0.19 	ga4: 0.11 	gb0: 0.39 	gb1: 0.50 	gb2: 0.26 	gb3: 1.99 	gb4: 3.93 	gb5: 1.91
			Robot 3 	f: -1153.30 	mf: -949.50 	ga0: 0.97 	ga1: 5.30 	ga2: 0.52 	ga3: 0.22 	ga4: 0.16 	gb0: 0.36 	gb1: 0.56 	gb2: 0.51 	gb3: 1.93 	gb4: 3.19 	gb5: 2.65
			Robot 4 	f: 523.70 	mf: -321.75 	ga0: 0.97 	ga1: 4.61 	ga2: 0.44 	ga3: 0.20 	ga4: 0.35 	gb0: 0.55 	gb1: 0.30 	gb2: 0.21 	gb3: 2.55 	gb4: 2.36 	gb5: 2.78
			Robot 5 	f: -641.43 	mf: -748.00 	ga0: 0.97 	ga1: 5.15 	ga2: 0.45 	ga3: 0.22 	ga4: 0.18 	gb0: 0.64 	gb1: 0.56 	gb2: 0.72 	gb3: 1.54 	gb4: 3.51 	gb5: 3.64
			Robot 6 	f: -4522.08 	mf: -4163.75 	ga0: 0.97 	ga1: 5.17 	ga2: 0.50 	ga3: 0.19 	ga4: 0.54 	gb0: 0.51 	gb1: 0.55 	gb2: 0.70 	gb3: 1.31 	gb4: 2.84 	gb5: 2.17
			Robot 7 	f: -339.98 	mf: -906.25 	ga0: 0.97 	ga1: 5.79 	ga2: 0.52 	ga3: 0.19 	ga4: 0.13 	gb0: 0.47 	gb1: 0.81 	gb2: 0.58 	gb3: 1.44 	gb4: 1.75 	gb5: 1.73
