QtdRobots: 20
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 100
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 200
MaxTime: 10000
EnvMutationRate: 0.2

Environment 0	 h: 10	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1389.98 	mf: -1389.00 	ga0: 1.00 	ga1: 3.01 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.40 	gb1: 0.70 	gb2: 0.64 	gb3: 3.83 	gb4: 4.14 	gb5: 2.75
			Robot 19 	f: 5211.06 	mf: 1019.60 	ga0: 1.00 	ga1: 1.62 	ga2: 0.39 	ga3: 0.23 	ga4: 0.48 	gb0: 0.43 	gb1: 0.63 	gb2: 0.51 	gb3: 2.92 	gb4: 2.95 	gb5: 4.05
		Population 5
			Robot 0 	f: 3717.57 	mf: 491.00 	ga0: 1.00 	ga1: 1.61 	ga2: 0.03 	ga3: 0.25 	ga4: 0.45 	gb0: 0.30 	gb1: 0.62 	gb2: 0.73 	gb3: 1.95 	gb4: 3.28 	gb5: 3.36
			Robot 1 	f: 2824.82 	mf: 796.50 	ga0: 1.00 	ga1: 1.59 	ga2: 0.04 	ga3: 0.38 	ga4: 0.36 	gb0: 0.47 	gb1: 0.64 	gb2: 0.59 	gb3: 2.16 	gb4: 3.28 	gb5: 3.72
			Robot 2 	f: 3262.34 	mf: -36.67 	ga0: 0.85 	ga1: 1.94 	ga2: 0.12 	ga3: 0.00 	ga4: 0.65 	gb0: 0.59 	gb1: 0.22 	gb2: 0.41 	gb3: 0.97 	gb4: 3.78 	gb5: 2.91
			Robot 3 	f: 3582.80 	mf: 356.50 	ga0: 1.00 	ga1: 1.66 	ga2: 0.11 	ga3: 0.00 	ga4: 0.43 	gb0: 0.55 	gb1: 0.64 	gb2: 0.40 	gb3: 3.50 	gb4: 3.48 	gb5: 2.13
			Robot 4 	f: 4491.75 	mf: 107.50 	ga0: 1.00 	ga1: 4.77 	ga2: 0.12 	ga3: 0.12 	ga4: 0.46 	gb0: 0.72 	gb1: 0.69 	gb2: 0.68 	gb3: 1.47 	gb4: 3.67 	gb5: 3.60
			Robot 5 	f: 2214.03 	mf: -787.33 	ga0: 1.00 	ga1: 1.57 	ga2: 0.03 	ga3: 0.04 	ga4: 0.53 	gb0: 0.71 	gb1: 0.26 	gb2: 0.66 	gb3: 2.22 	gb4: 2.18 	gb5: 4.13
			Robot 6 	f: 3506.96 	mf: 627.50 	ga0: 0.96 	ga1: 3.78 	ga2: 0.04 	ga3: 0.00 	ga4: 0.49 	gb0: 0.61 	gb1: 0.45 	gb2: 0.53 	gb3: 1.19 	gb4: 3.75 	gb5: 3.78
			Robot 7 	f: 3347.46 	mf: 122.33 	ga0: 0.98 	ga1: 2.66 	ga2: 0.03 	ga3: 0.00 	ga4: 0.43 	gb0: 0.62 	gb1: 0.26 	gb2: 0.41 	gb3: 1.65 	gb4: 2.78 	gb5: 2.50
			Robot 8 	f: 4125.34 	mf: -315.67 	ga0: 1.00 	ga1: 1.18 	ga2: 0.04 	ga3: 0.09 	ga4: 0.43 	gb0: 0.62 	gb1: 0.17 	gb2: 0.77 	gb3: 3.11 	gb4: 2.53 	gb5: 3.85
			Robot 9 	f: 3046.17 	mf: 2087.00 	ga0: 1.00 	ga1: 1.57 	ga2: 0.04 	ga3: 0.00 	ga4: 0.47 	gb0: 0.50 	gb1: 0.34 	gb2: 0.64 	gb3: 1.91 	gb4: 3.35 	gb5: 3.87
			Robot 10 	f: 4975.45 	mf: -375.50 	ga0: 1.00 	ga1: 1.61 	ga2: 0.12 	ga3: 0.01 	ga4: 0.46 	gb0: 0.27 	gb1: 0.37 	gb2: 0.58 	gb3: 3.10 	gb4: 1.69 	gb5: 3.37
			Robot 11 	f: 1923.59 	mf: 920.50 	ga0: 0.95 	ga1: 1.54 	ga2: 0.03 	ga3: 0.32 	ga4: 0.47 	gb0: 0.29 	gb1: 0.35 	gb2: 0.69 	gb3: 1.47 	gb4: 3.29 	gb5: 3.23
			Robot 12 	f: 4069.80 	mf: -579.50 	ga0: 1.00 	ga1: 1.72 	ga2: 0.04 	ga3: 0.26 	ga4: 0.46 	gb0: 0.60 	gb1: 0.23 	gb2: 0.43 	gb3: 2.18 	gb4: 2.30 	gb5: 2.69
			Robot 13 	f: 6322.16 	mf: 1376.00 	ga0: 1.00 	ga1: 3.28 	ga2: 0.48 	ga3: 0.14 	ga4: 0.46 	gb0: 0.40 	gb1: 0.21 	gb2: 0.66 	gb3: 2.94 	gb4: 2.09 	gb5: 3.87
			Robot 14 	f: 3610.83 	mf: -1268.83 	ga0: 0.85 	ga1: 1.61 	ga2: 0.04 	ga3: 0.15 	ga4: 0.46 	gb0: 0.25 	gb1: 0.62 	gb2: 0.64 	gb3: 2.78 	gb4: 1.94 	gb5: 4.03
			Robot 15 	f: 5703.45 	mf: 291.17 	ga0: 1.00 	ga1: 1.58 	ga2: 0.03 	ga3: 0.00 	ga4: 0.43 	gb0: 0.55 	gb1: 0.23 	gb2: 0.70 	gb3: 3.48 	gb4: 2.72 	gb5: 4.02
			Robot 16 	f: 4270.78 	mf: -1857.33 	ga0: 1.00 	ga1: 1.60 	ga2: 0.39 	ga3: 0.04 	ga4: 0.42 	gb0: 0.67 	gb1: 0.53 	gb2: 0.35 	gb3: 1.18 	gb4: 2.22 	gb5: 2.39
			Robot 17 	f: 4718.65 	mf: 624.17 	ga0: 1.00 	ga1: 1.92 	ga2: 0.03 	ga3: 0.07 	ga4: 0.43 	gb0: 0.49 	gb1: 0.21 	gb2: 0.64 	gb3: 2.46 	gb4: 2.13 	gb5: 2.30
			Robot 18 	f: 3480.51 	mf: 1873.33 	ga0: 1.00 	ga1: 1.52 	ga2: 0.03 	ga3: 0.00 	ga4: 0.43 	gb0: 0.67 	gb1: 0.22 	gb2: 0.46 	gb3: 2.76 	gb4: 3.85 	gb5: 4.21
			Robot 19 	f: 4418.86 	mf: 1586.00 	ga0: 1.00 	ga1: 1.62 	ga2: 0.39 	ga3: 0.23 	ga4: 0.48 	gb0: 0.43 	gb1: 0.63 	gb2: 0.51 	gb3: 2.92 	gb4: 2.95 	gb5: 4.05
		Population 6
			Robot 0 	f: 2601.13 	mf: 792.43 	ga0: 1.00 	ga1: 2.78 	ga2: 0.34 	ga3: 0.17 	ga4: 0.46 	gb0: 0.60 	gb1: 0.42 	gb2: 0.40 	gb3: 2.67 	gb4: 3.14 	gb5: 2.49
			Robot 1 	f: -2072.96 	mf: 386.71 	ga0: 1.00 	ga1: 2.77 	ga2: 0.34 	ga3: 0.21 	ga4: 0.43 	gb0: 0.41 	gb1: 0.48 	gb2: 0.32 	gb3: 1.86 	gb4: 3.54 	gb5: 2.85
			Robot 2 	f: 2319.61 	mf: 299.71 	ga0: 0.48 	ga1: 4.94 	ga2: 0.55 	ga3: 0.10 	ga4: 0.52 	gb0: 0.69 	gb1: 0.30 	gb2: 0.45 	gb3: 1.38 	gb4: 2.10 	gb5: 2.32
			Robot 3 	f: 3303.51 	mf: 777.43 	ga0: 1.00 	ga1: 5.90 	ga2: 0.37 	ga3: 0.10 	ga4: 0.45 	gb0: 0.61 	gb1: 0.20 	gb2: 0.41 	gb3: 2.08 	gb4: 3.27 	gb5: 3.99
			Robot 4 	f: 2281.44 	mf: 418.00 	ga0: 1.00 	ga1: 6.36 	ga2: 0.37 	ga3: 0.14 	ga4: 0.46 	gb0: 0.65 	gb1: 0.23 	gb2: 0.71 	gb3: 3.17 	gb4: 3.20 	gb5: 2.14
			Robot 5 	f: 3641.90 	mf: -154.86 	ga0: 1.00 	ga1: 2.76 	ga2: 0.34 	ga3: 0.11 	ga4: 0.48 	gb0: 0.25 	gb1: 0.36 	gb2: 0.58 	gb3: 2.92 	gb4: 3.15 	gb5: 2.23
			Robot 6 	f: 2339.43 	mf: 872.00 	ga0: 0.99 	ga1: 3.43 	ga2: 0.34 	ga3: 0.27 	ga4: 0.47 	gb0: 0.33 	gb1: 0.45 	gb2: 0.33 	gb3: 3.32 	gb4: 1.45 	gb5: 3.60
			Robot 7 	f: 2271.71 	mf: 429.29 	ga0: 0.99 	ga1: 5.05 	ga2: 0.34 	ga3: 0.10 	ga4: 0.45 	gb0: 0.29 	gb1: 0.54 	gb2: 0.63 	gb3: 2.74 	gb4: 1.28 	gb5: 2.53
			Robot 8 	f: 1475.38 	mf: -59.86 	ga0: 0.50 	ga1: 5.82 	ga2: 0.34 	ga3: 0.13 	ga4: 0.45 	gb0: 0.24 	gb1: 0.10 	gb2: 0.35 	gb3: 2.08 	gb4: 1.34 	gb5: 3.13
			Robot 9 	f: 1627.60 	mf: 2021.29 	ga0: 1.00 	ga1: 2.76 	ga2: 0.34 	ga3: 0.50 	ga4: 0.47 	gb0: 0.61 	gb1: 0.13 	gb2: 0.58 	gb3: 1.35 	gb4: 1.43 	gb5: 2.22
			Robot 10 	f: 2711.45 	mf: 65.29 	ga0: 0.50 	ga1: 2.78 	ga2: 0.37 	ga3: 0.48 	ga4: 0.46 	gb0: 0.60 	gb1: 0.37 	gb2: 0.58 	gb3: 3.63 	gb4: 2.14 	gb5: 3.23
			Robot 11 	f: 3901.49 	mf: 1346.29 	ga0: 0.98 	ga1: 2.76 	ga2: 0.34 	ga3: 0.20 	ga4: 0.46 	gb0: 0.25 	gb1: 0.32 	gb2: 0.53 	gb3: 1.80 	gb4: 1.48 	gb5: 3.99
			Robot 12 	f: 2514.88 	mf: -137.57 	ga0: 1.00 	ga1: 2.81 	ga2: 0.34 	ga3: 0.18 	ga4: 0.46 	gb0: 0.33 	gb1: 0.12 	gb2: 0.59 	gb3: 2.84 	gb4: 1.22 	gb5: 3.88
			Robot 13 	f: 6981.84 	mf: 2176.71 	ga0: 1.00 	ga1: 3.28 	ga2: 0.48 	ga3: 0.14 	ga4: 0.46 	gb0: 0.40 	gb1: 0.21 	gb2: 0.66 	gb3: 2.94 	gb4: 2.09 	gb5: 3.87
			Robot 14 	f: 2326.90 	mf: -755.43 	ga0: 0.96 	ga1: 2.78 	ga2: 0.35 	ga3: 0.15 	ga4: 0.46 	gb0: 0.22 	gb1: 0.24 	gb2: 0.57 	gb3: 1.86 	gb4: 3.25 	gb5: 3.13
			Robot 15 	f: 3353.97 	mf: 728.57 	ga0: 0.50 	ga1: 3.88 	ga2: 0.34 	ga3: 0.10 	ga4: 0.45 	gb0: 0.41 	gb1: 0.52 	gb2: 0.47 	gb3: 2.64 	gb4: 1.47 	gb5: 3.08
			Robot 16 	f: 3602.96 	mf: -1077.57 	ga0: 1.00 	ga1: 2.77 	ga2: 0.45 	ga3: 0.11 	ga4: 0.45 	gb0: 0.29 	gb1: 0.39 	gb2: 0.48 	gb3: 1.34 	gb4: 3.35 	gb5: 2.85
			Robot 17 	f: 1053.01 	mf: 685.29 	ga0: 1.00 	ga1: 3.94 	ga2: 0.34 	ga3: 0.12 	ga4: 0.45 	gb0: 0.36 	gb1: 0.42 	gb2: 0.52 	gb3: 3.61 	gb4: 1.24 	gb5: 3.58
			Robot 18 	f: 2546.31 	mf: 1969.43 	ga0: 1.00 	ga1: 2.75 	ga2: 0.33 	ga3: 0.10 	ga4: 0.45 	gb0: 0.73 	gb1: 0.51 	gb2: 0.78 	gb3: 3.62 	gb4: 3.61 	gb5: 3.82
			Robot 19 	f: 2955.27 	mf: 1781.57 	ga0: 1.00 	ga1: 2.78 	ga2: 0.45 	ga3: 0.17 	ga4: 0.47 	gb0: 0.59 	gb1: 0.39 	gb2: 0.79 	gb3: 2.44 	gb4: 3.37 	gb5: 4.42
		Population 7
			Robot 0 	f: 3303.96 	mf: 1106.25 	ga0: 1.00 	ga1: 3.13 	ga2: 0.44 	ga3: 0.15 	ga4: 0.46 	gb0: 0.43 	gb1: 0.56 	gb2: 0.74 	gb3: 2.68 	gb4: 3.46 	gb5: 2.35
			Robot 1 	f: 3456.95 	mf: 770.25 	ga0: 0.50 	ga1: 3.13 	ga2: 0.44 	ga3: 0.17 	ga4: 0.45 	gb0: 0.41 	gb1: 0.60 	gb2: 0.47 	gb3: 2.32 	gb4: 1.97 	gb5: 3.47
			Robot 2 	f: 7311.58 	mf: 1176.12 	ga0: 0.84 	ga1: 3.77 	ga2: 0.50 	ga3: 0.44 	ga4: 0.48 	gb0: 0.57 	gb1: 0.56 	gb2: 0.75 	gb3: 1.49 	gb4: 2.08 	gb5: 4.17
			Robot 3 	f: 4294.96 	mf: 1217.00 	ga0: 1.00 	ga1: 4.06 	ga2: 0.44 	ga3: 0.13 	ga4: 0.46 	gb0: 0.65 	gb1: 0.33 	gb2: 0.61 	gb3: 1.44 	gb4: 1.28 	gb5: 2.15
			Robot 4 	f: 2290.47 	mf: 652.00 	ga0: 1.00 	ga1: 4.20 	ga2: 0.44 	ga3: 0.34 	ga4: 0.46 	gb0: 0.31 	gb1: 0.56 	gb2: 0.63 	gb3: 4.00 	gb4: 3.41 	gb5: 2.07
			Robot 5 	f: 2608.94 	mf: 190.25 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.48 	ga4: 0.47 	gb0: 0.28 	gb1: 0.27 	gb2: 0.45 	gb3: 3.80 	gb4: 1.75 	gb5: 3.66
			Robot 6 	f: 2443.21 	mf: 1068.38 	ga0: 0.50 	ga1: 3.32 	ga2: 0.44 	ga3: 0.38 	ga4: 0.46 	gb0: 0.42 	gb1: 0.25 	gb2: 0.30 	gb3: 2.35 	gb4: 2.83 	gb5: 2.10
			Robot 7 	f: 2285.64 	mf: 661.25 	ga0: 1.00 	ga1: 3.81 	ga2: 0.44 	ga3: 0.13 	ga4: 0.46 	gb0: 0.34 	gb1: 0.44 	gb2: 0.57 	gb3: 3.07 	gb4: 3.28 	gb5: 2.39
			Robot 8 	f: 3153.76 	mf: 341.62 	ga0: 0.85 	ga1: 4.04 	ga2: 0.22 	ga3: 0.17 	ga4: 0.46 	gb0: 0.56 	gb1: 0.17 	gb2: 0.49 	gb3: 3.38 	gb4: 2.09 	gb5: 4.31
			Robot 9 	f: -1128.33 	mf: 1627.62 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.25 	ga4: 0.46 	gb0: 0.47 	gb1: 0.22 	gb2: 0.44 	gb3: 2.06 	gb4: 1.60 	gb5: 1.72
			Robot 10 	f: -1696.81 	mf: -154.75 	ga0: 0.85 	ga1: 3.13 	ga2: 0.44 	ga3: 0.25 	ga4: 0.46 	gb0: 0.42 	gb1: 0.17 	gb2: 0.39 	gb3: 3.99 	gb4: 2.16 	gb5: 1.91
			Robot 11 	f: 3243.75 	mf: 1583.38 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.16 	ga4: 0.51 	gb0: 0.59 	gb1: 0.33 	gb2: 0.58 	gb3: 2.86 	gb4: 2.05 	gb5: 2.08
			Robot 12 	f: 785.03 	mf: -22.25 	ga0: 1.00 	ga1: 3.14 	ga2: 0.44 	ga3: 0.16 	ga4: 0.46 	gb0: 0.41 	gb1: 0.12 	gb2: 0.57 	gb3: 1.55 	gb4: 2.51 	gb5: 3.77
			Robot 13 	f: 7475.27 	mf: 2839.00 	ga0: 1.00 	ga1: 3.28 	ga2: 0.48 	ga3: 0.14 	ga4: 0.46 	gb0: 0.40 	gb1: 0.21 	gb2: 0.66 	gb3: 2.94 	gb4: 2.09 	gb5: 3.87
			Robot 14 	f: 1590.92 	mf: -462.25 	ga0: 0.99 	ga1: 3.13 	ga2: 0.44 	ga3: 0.14 	ga4: 0.46 	gb0: 0.37 	gb1: 0.49 	gb2: 0.52 	gb3: 3.74 	gb4: 1.57 	gb5: 3.10
			Robot 15 	f: 2953.82 	mf: 1006.62 	ga0: 0.85 	ga1: 3.46 	ga2: 0.44 	ga3: 0.13 	ga4: 0.51 	gb0: 0.44 	gb1: 0.64 	gb2: 0.33 	gb3: 1.98 	gb4: 2.56 	gb5: 2.98
			Robot 16 	f: 8254.37 	mf: 88.50 	ga0: 1.00 	ga1: 2.77 	ga2: 0.45 	ga3: 0.11 	ga4: 0.45 	gb0: 0.29 	gb1: 0.39 	gb2: 0.48 	gb3: 1.34 	gb4: 3.35 	gb5: 2.85
			Robot 17 	f: 2308.34 	mf: 888.12 	ga0: 1.00 	ga1: 3.47 	ga2: 0.44 	ga3: 0.14 	ga4: 0.35 	gb0: 0.36 	gb1: 0.50 	gb2: 0.71 	gb3: 3.77 	gb4: 3.41 	gb5: 2.25
			Robot 18 	f: 1069.15 	mf: 1856.88 	ga0: 0.50 	ga1: 1.56 	ga2: 0.43 	ga3: 0.13 	ga4: 0.46 	gb0: 0.56 	gb1: 0.49 	gb2: 0.59 	gb3: 2.23 	gb4: 2.39 	gb5: 2.66
			Robot 19 	f: 8703.58 	mf: 2646.75 	ga0: 1.00 	ga1: 2.78 	ga2: 0.45 	ga3: 0.17 	ga4: 0.47 	gb0: 0.59 	gb1: 0.39 	gb2: 0.79 	gb3: 2.44 	gb4: 3.37 	gb5: 4.42
		Population 8
			Robot 0 	f: 6310.79 	mf: 1684.44 	ga0: 1.00 	ga1: 5.62 	ga2: 0.46 	ga3: 0.15 	ga4: 0.46 	gb0: 0.50 	gb1: 0.51 	gb2: 0.41 	gb3: 1.45 	gb4: 3.73 	gb5: 2.47
			Robot 1 	f: 8021.92 	mf: 1575.89 	ga0: 0.43 	ga1: 3.23 	ga2: 0.46 	ga3: 0.15 	ga4: 0.46 	gb0: 0.27 	gb1: 0.56 	gb2: 0.49 	gb3: 3.79 	gb4: 1.17 	gb5: 4.17
			Robot 2 	f: 8572.27 	mf: 1997.89 	ga0: 0.84 	ga1: 3.77 	ga2: 0.50 	ga3: 0.44 	ga4: 0.48 	gb0: 0.57 	gb1: 0.56 	gb2: 0.75 	gb3: 1.49 	gb4: 2.08 	gb5: 4.17
			Robot 3 	f: 6972.80 	mf: 1856.44 	ga0: 1.00 	ga1: 3.51 	ga2: 0.47 	ga3: 0.14 	ga4: 0.46 	gb0: 0.49 	gb1: 0.26 	gb2: 0.67 	gb3: 2.28 	gb4: 2.76 	gb5: 3.57
			Robot 4 	f: 7990.13 	mf: 1467.33 	ga0: 1.00 	ga1: 1.78 	ga2: 0.31 	ga3: 0.20 	ga4: 0.46 	gb0: 0.28 	gb1: 0.43 	gb2: 0.37 	gb3: 2.60 	gb4: 3.41 	gb5: 2.66
			Robot 5 	f: 10062.33 	mf: 1287.11 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.48 	ga4: 0.47 	gb0: 0.28 	gb1: 0.27 	gb2: 0.45 	gb3: 3.80 	gb4: 1.75 	gb5: 3.66
			Robot 6 	f: 7204.17 	mf: 1750.11 	ga0: 0.85 	ga1: 3.29 	ga2: 0.46 	ga3: 0.21 	ga4: 0.46 	gb0: 0.49 	gb1: 0.17 	gb2: 0.61 	gb3: 3.56 	gb4: 2.73 	gb5: 3.06
			Robot 7 	f: 6680.06 	mf: 1330.00 	ga0: 1.00 	ga1: 3.44 	ga2: 0.43 	ga3: 0.14 	ga4: 0.46 	gb0: 0.55 	gb1: 0.52 	gb2: 0.44 	gb3: 1.80 	gb4: 3.46 	gb5: 2.42
			Robot 8 	f: 1745.83 	mf: 497.56 	ga0: 0.98 	ga1: 3.25 	ga2: 0.40 	ga3: 0.32 	ga4: 0.46 	gb0: 0.34 	gb1: 0.58 	gb2: 0.58 	gb3: 2.67 	gb4: 2.95 	gb5: 3.07
			Robot 9 	f: 8450.01 	mf: 2385.56 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.25 	ga4: 0.46 	gb0: 0.47 	gb1: 0.22 	gb2: 0.44 	gb3: 2.06 	gb4: 1.60 	gb5: 1.72
			Robot 10 	f: 7217.90 	mf: 664.11 	ga0: 0.96 	ga1: 3.23 	ga2: 0.51 	ga3: 0.17 	ga4: 0.46 	gb0: 0.57 	gb1: 0.28 	gb2: 0.37 	gb3: 4.12 	gb4: 1.10 	gb5: 3.58
			Robot 11 	f: 8290.84 	mf: 2328.56 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.16 	ga4: 0.51 	gb0: 0.59 	gb1: 0.33 	gb2: 0.58 	gb3: 2.86 	gb4: 2.05 	gb5: 2.08
			Robot 12 	f: 7293.67 	mf: 790.44 	ga0: 1.00 	ga1: 3.23 	ga2: 0.46 	ga3: 0.15 	ga4: 0.46 	gb0: 0.25 	gb1: 0.55 	gb2: 0.79 	gb3: 3.12 	gb4: 3.45 	gb5: 1.94
			Robot 13 	f: 8110.14 	mf: 3424.67 	ga0: 1.00 	ga1: 3.28 	ga2: 0.48 	ga3: 0.14 	ga4: 0.46 	gb0: 0.40 	gb1: 0.21 	gb2: 0.66 	gb3: 2.94 	gb4: 2.09 	gb5: 3.87
			Robot 14 	f: 7843.58 	mf: 460.33 	ga0: 1.00 	ga1: 3.23 	ga2: 0.46 	ga3: 0.14 	ga4: 0.26 	gb0: 0.21 	gb1: 0.24 	gb2: 0.79 	gb3: 2.10 	gb4: 2.83 	gb5: 2.84
			Robot 15 	f: 8233.05 	mf: 1809.56 	ga0: 0.85 	ga1: 3.46 	ga2: 0.44 	ga3: 0.13 	ga4: 0.51 	gb0: 0.44 	gb1: 0.64 	gb2: 0.33 	gb3: 1.98 	gb4: 2.56 	gb5: 2.98
			Robot 16 	f: 6992.25 	mf: 855.56 	ga0: 1.00 	ga1: 3.13 	ga2: 0.47 	ga3: 0.13 	ga4: 0.46 	gb0: 0.58 	gb1: 0.27 	gb2: 0.56 	gb3: 1.76 	gb4: 1.81 	gb5: 2.05
			Robot 17 	f: 2572.66 	mf: 1075.22 	ga0: 1.00 	ga1: 3.34 	ga2: 0.46 	ga3: 0.14 	ga4: 0.43 	gb0: 0.64 	gb1: 0.38 	gb2: 0.57 	gb3: 2.41 	gb4: 2.96 	gb5: 3.58
			Robot 18 	f: 6929.07 	mf: 2420.44 	ga0: 0.85 	ga1: 2.76 	ga2: 0.46 	ga3: 0.14 	ga4: 0.46 	gb0: 0.37 	gb1: 0.37 	gb2: 0.54 	gb3: 1.53 	gb4: 2.98 	gb5: 3.73
			Robot 19 	f: 6330.38 	mf: 3056.00 	ga0: 0.50 	ga1: 3.13 	ga2: 0.47 	ga3: 0.15 	ga4: 0.46 	gb0: 0.23 	gb1: 0.34 	gb2: 0.43 	gb3: 2.06 	gb4: 3.69 	gb5: 4.17
		Population 9
			Robot 0 	f: 8097.12 	mf: 2325.70 	ga0: 1.00 	ga1: 5.62 	ga2: 0.46 	ga3: 0.15 	ga4: 0.46 	gb0: 0.50 	gb1: 0.51 	gb2: 0.41 	gb3: 1.45 	gb4: 3.73 	gb5: 2.47
			Robot 1 	f: 4588.53 	mf: 1877.10 	ga0: 0.48 	ga1: 3.16 	ga2: 0.47 	ga3: 0.15 	ga4: 0.46 	gb0: 0.13 	gb1: 0.57 	gb2: 0.57 	gb3: 3.30 	gb4: 2.38 	gb5: 4.09
			Robot 2 	f: 7982.01 	mf: 2596.30 	ga0: 0.84 	ga1: 3.77 	ga2: 0.50 	ga3: 0.44 	ga4: 0.48 	gb0: 0.57 	gb1: 0.56 	gb2: 0.75 	gb3: 1.49 	gb4: 2.08 	gb5: 4.17
			Robot 3 	f: 7055.64 	mf: 2376.30 	ga0: 0.65 	ga1: 5.62 	ga2: 0.32 	ga3: 0.15 	ga4: 0.46 	gb0: 0.27 	gb1: 0.44 	gb2: 0.69 	gb3: 2.23 	gb4: 3.10 	gb5: 3.54
			Robot 4 	f: 1021.01 	mf: 1422.70 	ga0: 0.65 	ga1: 2.72 	ga2: 0.42 	ga3: 0.49 	ga4: 0.48 	gb0: 0.24 	gb1: 0.37 	gb2: 0.48 	gb3: 2.13 	gb4: 3.14 	gb5: 2.15
			Robot 5 	f: 7359.11 	mf: 1894.30 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.48 	ga4: 0.47 	gb0: 0.28 	gb1: 0.27 	gb2: 0.45 	gb3: 3.80 	gb4: 1.75 	gb5: 3.66
			Robot 6 	f: 6538.89 	mf: 2228.90 	ga0: 0.60 	ga1: 3.18 	ga2: 0.47 	ga3: 0.17 	ga4: 0.46 	gb0: 0.49 	gb1: 0.21 	gb2: 0.64 	gb3: 2.66 	gb4: 3.12 	gb5: 1.94
			Robot 7 	f: 6556.52 	mf: 1852.60 	ga0: 0.65 	ga1: 3.22 	ga2: 0.55 	ga3: 0.15 	ga4: 0.46 	gb0: 0.53 	gb1: 0.36 	gb2: 0.42 	gb3: 2.40 	gb4: 3.30 	gb5: 3.69
			Robot 8 	f: 1012.49 	mf: 549.00 	ga0: 0.64 	ga1: 3.17 	ga2: 0.45 	ga3: 0.20 	ga4: 0.46 	gb0: 0.40 	gb1: 0.23 	gb2: 0.29 	gb3: 2.27 	gb4: 2.45 	gb5: 3.04
			Robot 9 	f: 7929.53 	mf: 2939.90 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.25 	ga4: 0.46 	gb0: 0.47 	gb1: 0.22 	gb2: 0.44 	gb3: 2.06 	gb4: 1.60 	gb5: 1.72
			Robot 10 	f: 6809.95 	mf: 1278.60 	ga0: 0.64 	ga1: 3.16 	ga2: 0.48 	ga3: 0.16 	ga4: 0.61 	gb0: 0.36 	gb1: 0.27 	gb2: 0.70 	gb3: 3.09 	gb4: 1.89 	gb5: 4.32
			Robot 11 	f: 8536.81 	mf: 2949.30 	ga0: 1.00 	ga1: 3.12 	ga2: 0.44 	ga3: 0.16 	ga4: 0.51 	gb0: 0.59 	gb1: 0.33 	gb2: 0.58 	gb3: 2.86 	gb4: 2.05 	gb5: 2.08
			Robot 12 	f: 6099.60 	mf: 1321.30 	ga0: 0.65 	ga1: 3.16 	ga2: 0.47 	ga3: 0.15 	ga4: 0.46 	gb0: 0.48 	gb1: 0.33 	gb2: 0.50 	gb3: 3.28 	gb4: 1.93 	gb5: 3.73
			Robot 13 	f: 3513.99 	mf: 3433.50 	ga0: 0.65 	ga1: 3.17 	ga2: 0.47 	ga3: 0.15 	ga4: 0.46 	gb0: 0.54 	gb1: 0.17 	gb2: 0.33 	gb3: 1.77 	gb4: 3.82 	gb5: 2.60
			Robot 14 	f: 2973.60 	mf: 711.60 	ga0: 0.65 	ga1: 3.16 	ga2: 0.47 	ga3: 0.25 	ga4: 0.40 	gb0: 0.47 	gb1: 0.26 	gb2: 0.28 	gb3: 1.60 	gb4: 2.98 	gb5: 2.85
			Robot 15 	f: 7801.16 	mf: 2408.70 	ga0: 0.85 	ga1: 3.46 	ga2: 0.44 	ga3: 0.13 	ga4: 0.51 	gb0: 0.44 	gb1: 0.64 	gb2: 0.33 	gb3: 1.98 	gb4: 2.56 	gb5: 2.98
			Robot 16 	f: 6505.46 	mf: 1420.50 	ga0: 0.65 	ga1: 3.13 	ga2: 0.32 	ga3: 0.15 	ga4: 0.46 	gb0: 0.64 	gb1: 0.25 	gb2: 0.68 	gb3: 3.12 	gb4: 3.40 	gb5: 1.78
			Robot 17 	f: 5769.00 	mf: 1544.50 	ga0: 0.65 	ga1: 3.19 	ga2: 0.47 	ga3: 0.15 	ga4: 0.45 	gb0: 0.18 	gb1: 0.19 	gb2: 0.24 	gb3: 2.39 	gb4: 2.94 	gb5: 3.60
			Robot 18 	f: 6455.93 	mf: 2823.90 	ga0: 0.61 	ga1: 3.02 	ga2: 0.47 	ga3: 0.15 	ga4: 0.46 	gb0: 0.19 	gb1: 0.55 	gb2: 0.37 	gb3: 2.47 	gb4: 2.74 	gb5: 2.73
