QtdRobots: 10
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 100
PointsCollision: -1000
PointsMoving: 10
PointsExploration: 0
MaxPopulation: 200
MaxTime: 3000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.4

Environment 0	 h: 10	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -252.68 	mf: -252.00 	ga0: 1.00 	ga1: 8.19 	ga2: 0.35 	ga3: 0.20 	ga4: 0.00 	gb0: 0.50 	gb1: 0.67 	gb2: 0.26 	gb3: 3.56 	gb4: 2.95 	gb5: 1.03
			Robot 9 	f: 947.82 	mf: 251.90 	ga0: 1.00 	ga1: 7.52 	ga2: 0.09 	ga3: 0.00 	ga4: 0.41 	gb0: 0.40 	gb1: 0.46 	gb2: 0.42 	gb3: 3.90 	gb4: 2.01 	gb5: 0.71
		Population 10
			Robot 0 	f: -260.29 	mf: -104.00 	ga0: 1.00 	ga1: 7.54 	ga2: 0.00 	ga3: 0.02 	ga4: 0.29 	gb0: 0.52 	gb1: 0.64 	gb2: 0.55 	gb3: 2.06 	gb4: 1.16 	gb5: 1.19
			Robot 1 	f: 697.75 	mf: 253.80 	ga0: 1.00 	ga1: 8.10 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.19 	gb1: 0.49 	gb2: 0.63 	gb3: 3.39 	gb4: 1.24 	gb5: 0.65
			Robot 2 	f: -2994.76 	mf: -864.90 	ga0: 1.00 	ga1: 8.03 	ga2: 0.14 	ga3: 0.01 	ga4: 0.02 	gb0: 0.11 	gb1: 0.31 	gb2: 0.44 	gb3: 2.09 	gb4: 2.46 	gb5: 0.44
			Robot 3 	f: -2881.27 	mf: -1104.40 	ga0: 1.00 	ga1: 8.10 	ga2: 0.00 	ga3: 0.09 	ga4: 0.03 	gb0: 0.58 	gb1: 0.38 	gb2: 0.34 	gb3: 3.73 	gb4: 0.96 	gb5: 1.75
			Robot 4 	f: 5.43 	mf: -317.00 	ga0: 1.00 	ga1: 5.55 	ga2: 0.02 	ga3: 0.00 	ga4: 0.01 	gb0: 0.55 	gb1: 0.62 	gb2: 0.34 	gb3: 3.70 	gb4: 2.41 	gb5: 2.09
			Robot 5 	f: 695.95 	mf: -1145.10 	ga0: 1.00 	ga1: 7.33 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.58 	gb1: 0.58 	gb2: 0.40 	gb3: 3.32 	gb4: 2.96 	gb5: 1.15
			Robot 6 	f: -3018.04 	mf: -1160.90 	ga0: 1.00 	ga1: 7.18 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.36 	gb1: 0.53 	gb2: 0.67 	gb3: 2.44 	gb4: 0.78 	gb5: 2.59
			Robot 7 	f: -890.95 	mf: -262.60 	ga0: 1.00 	ga1: 4.55 	ga2: 0.11 	ga3: 0.00 	ga4: 0.00 	gb0: 0.33 	gb1: 0.60 	gb2: 0.44 	gb3: 2.98 	gb4: 1.38 	gb5: 2.26
			Robot 8 	f: -5783.74 	mf: -630.40 	ga0: 1.00 	ga1: 8.05 	ga2: 0.00 	ga3: 0.03 	ga4: 0.00 	gb0: 0.54 	gb1: 0.42 	gb2: 0.75 	gb3: 3.70 	gb4: 1.97 	gb5: 0.95
			Robot 9 	f: 578.84 	mf: 203.00 	ga0: 1.00 	ga1: 7.93 	ga2: 0.03 	ga3: 0.02 	ga4: 0.20 	gb0: 0.62 	gb1: 0.66 	gb2: 0.48 	gb3: 2.42 	gb4: 0.88 	gb5: 1.67
		Population 11
			Robot 0 	f: -1603.04 	mf: -186.70 	ga0: 1.00 	ga1: 7.93 	ga2: 0.00 	ga3: 0.01 	ga4: 0.09 	gb0: 0.29 	gb1: 0.70 	gb2: 0.38 	gb3: 3.05 	gb4: 2.08 	gb5: 1.87
			Robot 1 	f: -638.69 	mf: 54.50 	ga0: 1.00 	ga1: 8.10 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.19 	gb1: 0.49 	gb2: 0.63 	gb3: 3.39 	gb4: 1.24 	gb5: 0.65
			Robot 2 	f: 195.28 	mf: -918.60 	ga0: 1.00 	ga1: 8.03 	ga2: 0.14 	ga3: 0.01 	ga4: 0.02 	gb0: 0.11 	gb1: 0.31 	gb2: 0.44 	gb3: 2.09 	gb4: 2.46 	gb5: 0.44
			Robot 3 	f: -1288.63 	mf: -981.40 	ga0: 1.00 	ga1: 8.10 	ga2: 0.00 	ga3: 0.03 	ga4: 0.01 	gb0: 0.30 	gb1: 0.44 	gb2: 0.48 	gb3: 3.92 	gb4: 2.93 	gb5: 2.22
			Robot 4 	f: -1177.36 	mf: -460.10 	ga0: 1.00 	ga1: 7.33 	ga2: 0.10 	ga3: 0.00 	ga4: 0.00 	gb0: 0.64 	gb1: 0.71 	gb2: 0.57 	gb3: 3.37 	gb4: 1.17 	gb5: 2.62
			Robot 5 	f: -3065.31 	mf: -1527.40 	ga0: 1.00 	ga1: 7.87 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.35 	gb1: 0.60 	gb2: 0.74 	gb3: 2.86 	gb4: 3.07 	gb5: 0.76
			Robot 6 	f: 1235.06 	mf: -914.20 	ga0: 1.00 	ga1: 7.18 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.36 	gb1: 0.53 	gb2: 0.67 	gb3: 2.44 	gb4: 0.78 	gb5: 2.59
			Robot 7 	f: -10.17 	mf: -47.70 	ga0: 1.00 	ga1: 4.55 	ga2: 0.11 	ga3: 0.00 	ga4: 0.00 	gb0: 0.33 	gb1: 0.60 	gb2: 0.44 	gb3: 2.98 	gb4: 1.38 	gb5: 2.26
			Robot 8 	f: -930.44 	mf: -855.60 	ga0: 1.00 	ga1: 7.54 	ga2: 0.00 	ga3: 0.01 	ga4: 0.00 	gb0: 0.28 	gb1: 0.66 	gb2: 0.42 	gb3: 2.46 	gb4: 1.02 	gb5: 2.18
			Robot 9 	f: -2037.62 	mf: -1.90 	ga0: 1.00 	ga1: 8.05 	ga2: 0.07 	ga3: 0.01 	ga4: 0.06 	gb0: 0.56 	gb1: 0.46 	gb2: 0.49 	gb3: 2.20 	gb4: 2.74 	gb5: 1.29
		Population 12
			Robot 0 	f: 1109.61 	mf: -265.90 	ga0: 1.00 	ga1: 5.51 	ga2: 0.10 	ga3: 0.01 	ga4: 0.14 	gb0: 0.58 	gb1: 0.61 	gb2: 0.26 	gb3: 1.82 	gb4: 2.60 	gb5: 2.44
			Robot 1 	f: -2151.66 	mf: -250.00 	ga0: 1.00 	ga1: 8.06 	ga2: 0.05 	ga3: 0.00 	ga4: 0.04 	gb0: 0.53 	gb1: 0.56 	gb2: 0.29 	gb3: 1.57 	gb4: 2.50 	gb5: 1.37
			Robot 2 	f: -1666.71 	mf: -1137.80 	ga0: 1.00 	ga1: 8.04 	ga2: 0.09 	ga3: 0.01 	ga4: 0.05 	gb0: 0.71 	gb1: 0.44 	gb2: 0.70 	gb3: 2.69 	gb4: 1.84 	gb5: 1.81
			Robot 3 	f: 964.63 	mf: -984.30 	ga0: 1.00 	ga1: 5.03 	ga2: 0.16 	ga3: 0.01 	ga4: 0.04 	gb0: 0.70 	gb1: 0.64 	gb2: 0.31 	gb3: 1.53 	gb4: 3.01 	gb5: 1.33
			Robot 4 	f: 296.74 	mf: -600.60 	ga0: 1.00 	ga1: 7.83 	ga2: 0.08 	ga3: 0.00 	ga4: 0.04 	gb0: 0.52 	gb1: 0.28 	gb2: 0.59 	gb3: 3.16 	gb4: 2.19 	gb5: 3.12
			Robot 5 	f: -745.85 	mf: -1319.40 	ga0: 0.50 	ga1: 7.99 	ga2: 0.05 	ga3: 0.00 	ga4: 0.04 	gb0: 0.55 	gb1: 0.41 	gb2: 0.37 	gb3: 2.16 	gb4: 3.15 	gb5: 2.29
			Robot 6 	f: 450.42 	mf: -401.80 	ga0: 1.00 	ga1: 7.79 	ga2: 0.05 	ga3: 0.00 	ga4: 0.04 	gb0: 0.37 	gb1: 0.44 	gb2: 0.31 	gb3: 1.42 	gb4: 1.71 	gb5: 1.75
			Robot 7 	f: -1098.11 	mf: -88.80 	ga0: 1.00 	ga1: 7.00 	ga2: 0.08 	ga3: 0.00 	ga4: 0.04 	gb0: 0.53 	gb1: 0.30 	gb2: 0.47 	gb3: 2.03 	gb4: 1.52 	gb5: 0.79
			Robot 8 	f: 1035.50 	mf: -657.40 	ga0: 0.50 	ga1: 6.95 	ga2: 0.05 	ga3: 0.01 	ga4: 0.46 	gb0: 0.62 	gb1: 0.53 	gb2: 0.59 	gb3: 1.23 	gb4: 2.21 	gb5: 1.63
			Robot 9 	f: 1822.67 	mf: 691.40 	ga0: 1.00 	ga1: 8.05 	ga2: 0.07 	ga3: 0.01 	ga4: 0.06 	gb0: 0.56 	gb1: 0.46 	gb2: 0.49 	gb3: 2.20 	gb4: 2.74 	gb5: 1.29
		Population 13
			Robot 0 	f: -3171.29 	mf: -445.50 	ga0: 1.00 	ga1: 7.29 	ga2: 0.08 	ga3: 0.01 	ga4: 0.08 	gb0: 0.76 	gb1: 0.27 	gb2: 0.40 	gb3: 2.89 	gb4: 1.70 	gb5: 3.23
			Robot 1 	f: 635.76 	mf: -350.80 	ga0: 1.00 	ga1: 8.06 	ga2: 0.05 	ga3: 0.00 	ga4: 0.04 	gb0: 0.53 	gb1: 0.56 	gb2: 0.29 	gb3: 1.57 	gb4: 2.50 	gb5: 1.37
			Robot 2 	f: -1663.56 	mf: -645.80 	ga0: 1.00 	ga1: 8.04 	ga2: 0.09 	ga3: 0.01 	ga4: 0.05 	gb0: 0.71 	gb1: 0.44 	gb2: 0.70 	gb3: 2.69 	gb4: 1.84 	gb5: 1.81
			Robot 3 	f: -1421.47 	mf: -1038.50 	ga0: 1.00 	ga1: 5.03 	ga2: 0.16 	ga3: 0.01 	ga4: 0.04 	gb0: 0.70 	gb1: 0.64 	gb2: 0.31 	gb3: 1.53 	gb4: 3.01 	gb5: 1.33
			Robot 4 	f: -2280.30 	mf: -735.30 	ga0: 1.00 	ga1: 7.98 	ga2: 0.08 	ga3: 0.01 	ga4: 0.05 	gb0: 0.68 	gb1: 0.25 	gb2: 0.75 	gb3: 3.14 	gb4: 1.68 	gb5: 2.30
			Robot 5 	f: -3833.20 	mf: -1632.70 	ga0: 0.85 	ga1: 8.03 	ga2: 0.45 	ga3: 0.29 	ga4: 0.05 	gb0: 0.71 	gb1: 0.48 	gb2: 0.57 	gb3: 2.14 	gb4: 3.72 	gb5: 2.50
			Robot 6 	f: 229.23 	mf: -426.10 	ga0: 1.00 	ga1: 7.79 	ga2: 0.05 	ga3: 0.00 	ga4: 0.04 	gb0: 0.37 	gb1: 0.44 	gb2: 0.31 	gb3: 1.42 	gb4: 1.71 	gb5: 1.75
			Robot 7 	f: -604.87 	mf: -125.50 	ga0: 1.00 	ga1: 7.00 	ga2: 0.08 	ga3: 0.00 	ga4: 0.04 	gb0: 0.53 	gb1: 0.30 	gb2: 0.47 	gb3: 2.03 	gb4: 1.52 	gb5: 0.79
			Robot 8 	f: 1672.51 	mf: -531.60 	ga0: 0.50 	ga1: 6.95 	ga2: 0.05 	ga3: 0.01 	ga4: 0.46 	gb0: 0.62 	gb1: 0.53 	gb2: 0.59 	gb3: 1.23 	gb4: 2.21 	gb5: 1.63
			Robot 9 	f: -1850.53 	mf: 433.20 	ga0: 1.00 	ga1: 8.05 	ga2: 0.07 	ga3: 0.01 	ga4: 0.06 	gb0: 0.56 	gb1: 0.46 	gb2: 0.49 	gb3: 2.20 	gb4: 2.74 	gb5: 1.29
