QtdRobots: 20
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 100
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 200
MaxTime: 20000
EnvMutationRate: 0.2

Environment 0	 h: 10	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -9850.60 	mf: -9850.00 	ga0: 1.00 	ga1: 5.88 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.41 	gb1: 0.44 	gb2: 0.55 	gb3: 2.69 	gb4: 1.54 	gb5: 4.50
			Robot 19 	f: 4039.51 	mf: -3471.20 	ga0: 1.00 	ga1: 4.65 	ga2: 0.44 	ga3: 0.13 	ga4: 0.00 	gb0: 0.70 	gb1: 0.39 	gb2: 0.53 	gb3: 2.81 	gb4: 2.19 	gb5: 2.32
		Population 5
			Robot 0 	f: 13451.06 	mf: -2347.83 	ga0: 0.50 	ga1: 4.59 	ga2: 0.45 	ga3: 0.13 	ga4: 0.47 	gb0: 0.26 	gb1: 0.41 	gb2: 0.80 	gb3: 1.30 	gb4: 1.43 	gb5: 3.48
			Robot 1 	f: 863.27 	mf: 2172.83 	ga0: 1.00 	ga1: 5.30 	ga2: 0.46 	ga3: 0.14 	ga4: 0.00 	gb0: 0.57 	gb1: 0.71 	gb2: 0.84 	gb3: 1.58 	gb4: 3.16 	gb5: 1.99
			Robot 2 	f: -179.90 	mf: -4721.17 	ga0: 1.00 	ga1: 4.57 	ga2: 0.31 	ga3: 0.13 	ga4: 0.01 	gb0: 0.61 	gb1: 0.73 	gb2: 0.67 	gb3: 1.23 	gb4: 2.75 	gb5: 3.01
			Robot 3 	f: 6401.40 	mf: 1366.67 	ga0: 0.50 	ga1: 4.49 	ga2: 0.48 	ga3: 0.09 	ga4: 0.01 	gb0: 0.33 	gb1: 0.33 	gb2: 0.73 	gb3: 1.69 	gb4: 2.47 	gb5: 2.52
			Robot 4 	f: 1532.06 	mf: -2525.33 	ga0: 1.00 	ga1: 6.31 	ga2: 0.44 	ga3: 0.12 	ga4: 0.00 	gb0: 0.45 	gb1: 0.34 	gb2: 0.35 	gb3: 1.63 	gb4: 2.77 	gb5: 3.50
			Robot 5 	f: 5991.16 	mf: -2088.00 	ga0: 1.00 	ga1: 4.63 	ga2: 0.43 	ga3: 0.13 	ga4: 0.11 	gb0: 0.31 	gb1: 0.49 	gb2: 0.58 	gb3: 3.18 	gb4: 1.40 	gb5: 3.11
			Robot 6 	f: 14659.29 	mf: 51.83 	ga0: 1.00 	ga1: 4.63 	ga2: 0.44 	ga3: 0.57 	ga4: 0.00 	gb0: 0.31 	gb1: 0.54 	gb2: 0.56 	gb3: 1.24 	gb4: 2.49 	gb5: 1.45
			Robot 7 	f: -505.68 	mf: -4077.17 	ga0: 1.00 	ga1: 4.45 	ga2: 0.46 	ga3: 0.18 	ga4: 0.00 	gb0: 0.52 	gb1: 0.59 	gb2: 0.47 	gb3: 1.98 	gb4: 3.38 	gb5: 1.35
			Robot 8 	f: 5414.05 	mf: 419.00 	ga0: 1.00 	ga1: 4.87 	ga2: 0.42 	ga3: 0.09 	ga4: 0.00 	gb0: 0.75 	gb1: 0.30 	gb2: 0.60 	gb3: 1.55 	gb4: 2.56 	gb5: 2.80
			Robot 9 	f: 7671.42 	mf: -4389.00 	ga0: 0.50 	ga1: 4.58 	ga2: 0.45 	ga3: 0.13 	ga4: 0.00 	gb0: 0.38 	gb1: 0.50 	gb2: 0.82 	gb3: 2.89 	gb4: 1.37 	gb5: 1.42
			Robot 10 	f: 13410.89 	mf: 1009.67 	ga0: 0.99 	ga1: 4.77 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.60 	gb1: 0.47 	gb2: 0.73 	gb3: 3.34 	gb4: 3.39 	gb5: 2.03
			Robot 11 	f: 3602.96 	mf: -6.17 	ga0: 0.96 	ga1: 4.61 	ga2: 0.64 	ga3: 0.12 	ga4: 0.00 	gb0: 0.37 	gb1: 0.67 	gb2: 0.81 	gb3: 1.91 	gb4: 1.99 	gb5: 3.13
			Robot 12 	f: 7974.37 	mf: -3033.17 	ga0: 0.50 	ga1: 2.41 	ga2: 0.42 	ga3: 0.24 	ga4: 0.00 	gb0: 0.50 	gb1: 0.55 	gb2: 0.62 	gb3: 2.91 	gb4: 2.89 	gb5: 2.86
			Robot 13 	f: 2762.49 	mf: -3480.17 	ga0: 1.00 	ga1: 4.51 	ga2: 0.45 	ga3: 0.15 	ga4: 0.00 	gb0: 0.62 	gb1: 0.72 	gb2: 0.33 	gb3: 2.78 	gb4: 2.03 	gb5: 3.58
			Robot 14 	f: 275.04 	mf: -5273.00 	ga0: 1.00 	ga1: 4.59 	ga2: 0.45 	ga3: 0.13 	ga4: 0.08 	gb0: 0.67 	gb1: 0.35 	gb2: 0.63 	gb3: 3.21 	gb4: 2.93 	gb5: 2.82
			Robot 15 	f: 523.75 	mf: 2772.67 	ga0: 1.00 	ga1: 4.56 	ga2: 0.46 	ga3: 0.14 	ga4: 0.00 	gb0: 0.48 	gb1: 0.56 	gb2: 0.75 	gb3: 1.74 	gb4: 1.98 	gb5: 2.27
			Robot 16 	f: 6130.46 	mf: -117.00 	ga0: 0.50 	ga1: 4.68 	ga2: 0.50 	ga3: 0.36 	ga4: 0.01 	gb0: 0.70 	gb1: 0.57 	gb2: 0.77 	gb3: 1.97 	gb4: 2.78 	gb5: 3.45
			Robot 17 	f: 3532.19 	mf: -2839.67 	ga0: 1.00 	ga1: 4.63 	ga2: 0.45 	ga3: 0.12 	ga4: 0.00 	gb0: 0.54 	gb1: 0.27 	gb2: 0.44 	gb3: 2.86 	gb4: 1.77 	gb5: 1.35
			Robot 18 	f: -30.60 	mf: -2321.00 	ga0: 1.00 	ga1: 4.59 	ga2: 0.38 	ga3: 0.19 	ga4: 0.00 	gb0: 0.28 	gb1: 0.59 	gb2: 0.39 	gb3: 1.68 	gb4: 2.48 	gb5: 3.12
			Robot 19 	f: 2570.15 	mf: -2464.33 	ga0: 1.00 	ga1: 4.65 	ga2: 0.44 	ga3: 0.13 	ga4: 0.00 	gb0: 0.70 	gb1: 0.39 	gb2: 0.53 	gb3: 2.81 	gb4: 2.19 	gb5: 2.32
		Population 6
			Robot 0 	f: 14535.36 	mf: 63.71 	ga0: 0.50 	ga1: 4.59 	ga2: 0.45 	ga3: 0.13 	ga4: 0.47 	gb0: 0.26 	gb1: 0.41 	gb2: 0.80 	gb3: 1.30 	gb4: 1.43 	gb5: 3.48
			Robot 1 	f: 5987.48 	mf: 2717.71 	ga0: 1.00 	ga1: 5.30 	ga2: 0.46 	ga3: 0.14 	ga4: 0.00 	gb0: 0.57 	gb1: 0.71 	gb2: 0.84 	gb3: 1.58 	gb4: 3.16 	gb5: 1.99
			Robot 2 	f: -13562.08 	mf: -5983.86 	ga0: 1.00 	ga1: 4.56 	ga2: 0.41 	ga3: 0.13 	ga4: 0.36 	gb0: 0.49 	gb1: 0.73 	gb2: 0.62 	gb3: 1.63 	gb4: 1.37 	gb5: 1.90
			Robot 3 	f: 7012.77 	mf: 2173.14 	ga0: 0.50 	ga1: 4.49 	ga2: 0.48 	ga3: 0.09 	ga4: 0.01 	gb0: 0.33 	gb1: 0.33 	gb2: 0.73 	gb3: 1.69 	gb4: 2.47 	gb5: 2.52
			Robot 4 	f: 6322.01 	mf: -1261.57 	ga0: 1.00 	ga1: 6.31 	ga2: 0.44 	ga3: 0.12 	ga4: 0.00 	gb0: 0.45 	gb1: 0.34 	gb2: 0.35 	gb3: 1.63 	gb4: 2.77 	gb5: 3.50
			Robot 5 	f: 5448.85 	mf: -1011.86 	ga0: 1.00 	ga1: 4.58 	ga2: 0.45 	ga3: 0.30 	ga4: 0.03 	gb0: 0.22 	gb1: 0.55 	gb2: 0.38 	gb3: 2.85 	gb4: 3.24 	gb5: 1.64
			Robot 6 	f: 12345.48 	mf: 1808.00 	ga0: 1.00 	ga1: 4.63 	ga2: 0.44 	ga3: 0.57 	ga4: 0.00 	gb0: 0.31 	gb1: 0.54 	gb2: 0.56 	gb3: 1.24 	gb4: 2.49 	gb5: 1.45
			Robot 7 	f: 5443.16 	mf: -2717.43 	ga0: 1.00 	ga1: 4.53 	ga2: 0.46 	ga3: 0.21 	ga4: 0.00 	gb0: 0.51 	gb1: 0.41 	gb2: 0.51 	gb3: 0.91 	gb4: 3.60 	gb5: 2.03
			Robot 8 	f: 2498.39 	mf: 716.00 	ga0: 1.00 	ga1: 2.33 	ga2: 0.44 	ga3: 0.12 	ga4: 0.00 	gb0: 0.73 	gb1: 0.69 	gb2: 0.63 	gb3: 1.32 	gb4: 2.02 	gb5: 2.65
			Robot 9 	f: 7540.87 	mf: -2685.00 	ga0: 0.50 	ga1: 4.58 	ga2: 0.45 	ga3: 0.13 	ga4: 0.00 	gb0: 0.38 	gb1: 0.50 	gb2: 0.82 	gb3: 2.89 	gb4: 1.37 	gb5: 1.42
			Robot 10 	f: 15232.66 	mf: 3041.43 	ga0: 0.99 	ga1: 4.77 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.60 	gb1: 0.47 	gb2: 0.73 	gb3: 3.34 	gb4: 3.39 	gb5: 2.03
			Robot 11 	f: 1471.46 	mf: 204.71 	ga0: 0.99 	ga1: 4.57 	ga2: 0.51 	ga3: 0.39 	ga4: 0.00 	gb0: 0.57 	gb1: 0.46 	gb2: 0.71 	gb3: 2.25 	gb4: 1.51 	gb5: 2.73
			Robot 12 	f: 8510.13 	mf: -1384.29 	ga0: 0.50 	ga1: 2.41 	ga2: 0.42 	ga3: 0.24 	ga4: 0.00 	gb0: 0.50 	gb1: 0.55 	gb2: 0.62 	gb3: 2.91 	gb4: 2.89 	gb5: 2.86
			Robot 13 	f: 3031.37 	mf: -2550.00 	ga0: 1.00 	ga1: 5.27 	ga2: 0.72 	ga3: 0.11 	ga4: 0.08 	gb0: 0.40 	gb1: 0.48 	gb2: 0.36 	gb3: 2.12 	gb4: 2.88 	gb5: 1.66
			Robot 14 	f: 5727.21 	mf: -3701.57 	ga0: 1.00 	ga1: 4.59 	ga2: 0.45 	ga3: 0.13 	ga4: 0.08 	gb0: 0.67 	gb1: 0.35 	gb2: 0.63 	gb3: 3.21 	gb4: 2.93 	gb5: 2.82
			Robot 15 	f: 5604.42 	mf: 3177.14 	ga0: 1.00 	ga1: 4.56 	ga2: 0.46 	ga3: 0.14 	ga4: 0.00 	gb0: 0.48 	gb1: 0.56 	gb2: 0.75 	gb3: 1.74 	gb4: 1.98 	gb5: 2.27
			Robot 16 	f: 6284.13 	mf: 797.29 	ga0: 0.50 	ga1: 4.68 	ga2: 0.50 	ga3: 0.36 	ga4: 0.01 	gb0: 0.70 	gb1: 0.57 	gb2: 0.77 	gb3: 1.97 	gb4: 2.78 	gb5: 3.45
			Robot 17 	f: 2672.24 	mf: -2052.29 	ga0: 1.00 	ga1: 4.58 	ga2: 0.29 	ga3: 0.13 	ga4: 0.00 	gb0: 0.57 	gb1: 0.37 	gb2: 0.68 	gb3: 3.21 	gb4: 2.52 	gb5: 2.44
			Robot 18 	f: -17485.32 	mf: -4486.86 	ga0: 0.50 	ga1: 4.57 	ga2: 0.43 	ga3: 0.15 	ga4: 0.00 	gb0: 0.29 	gb1: 0.46 	gb2: 0.35 	gb3: 2.23 	gb4: 1.78 	gb5: 3.12
			Robot 19 	f: 6242.68 	mf: -1220.57 	ga0: 1.00 	ga1: 4.65 	ga2: 0.44 	ga3: 0.13 	ga4: 0.00 	gb0: 0.70 	gb1: 0.39 	gb2: 0.53 	gb3: 2.81 	gb4: 2.19 	gb5: 2.32
		Population 7
			Robot 0 	f: 16237.82 	mf: 2085.38 	ga0: 0.84 	ga1: 4.72 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.49 	gb1: 0.25 	gb2: 0.47 	gb3: 3.11 	gb4: 1.61 	gb5: 2.15
			Robot 1 	f: 3342.70 	mf: 2795.75 	ga0: 0.99 	ga1: 4.93 	ga2: 0.45 	ga3: 0.15 	ga4: 0.33 	gb0: 0.67 	gb1: 0.44 	gb2: 0.81 	gb3: 2.42 	gb4: 3.31 	gb5: 2.31
			Robot 2 	f: 2735.89 	mf: -4894.00 	ga0: 0.50 	ga1: 4.71 	ga2: 0.43 	ga3: 0.15 	ga4: 0.44 	gb0: 0.71 	gb1: 0.53 	gb2: 0.39 	gb3: 2.97 	gb4: 1.44 	gb5: 2.21
			Robot 3 	f: 9074.38 	mf: 3035.75 	ga0: 0.84 	ga1: 5.34 	ga2: 0.46 	ga3: 0.14 	ga4: 0.34 	gb0: 0.43 	gb1: 0.58 	gb2: 0.48 	gb3: 3.90 	gb4: 2.17 	gb5: 3.58
			Robot 4 	f: 525.04 	mf: -1038.25 	ga0: 0.99 	ga1: 5.23 	ga2: 0.44 	ga3: 0.14 	ga4: 0.33 	gb0: 0.35 	gb1: 0.41 	gb2: 0.63 	gb3: 2.92 	gb4: 3.92 	gb5: 1.99
			Robot 5 	f: 470.28 	mf: -826.62 	ga0: 0.99 	ga1: 4.72 	ga2: 0.44 	ga3: 0.20 	ga4: 0.34 	gb0: 0.48 	gb1: 0.46 	gb2: 0.65 	gb3: 4.01 	gb4: 3.97 	gb5: 2.52
			Robot 6 	f: 14652.79 	mf: 3413.50 	ga0: 0.99 	ga1: 4.73 	ga2: 0.44 	ga3: 0.28 	ga4: 0.33 	gb0: 0.44 	gb1: 0.25 	gb2: 0.83 	gb3: 2.53 	gb4: 3.78 	gb5: 2.90
			Robot 7 	f: 7014.97 	mf: -1501.12 	ga0: 0.99 	ga1: 4.70 	ga2: 0.45 	ga3: 0.17 	ga4: 0.48 	gb0: 0.73 	gb1: 0.38 	gb2: 0.66 	gb3: 2.66 	gb4: 2.19 	gb5: 2.52
			Robot 8 	f: 2443.09 	mf: 931.88 	ga0: 0.99 	ga1: 4.04 	ga2: 0.45 	ga3: 0.14 	ga4: 0.33 	gb0: 0.35 	gb1: 0.75 	gb2: 0.63 	gb3: 2.41 	gb4: 2.04 	gb5: 2.17
			Robot 9 	f: 9086.93 	mf: -1213.62 	ga0: 0.84 	ga1: 4.72 	ga2: 0.45 	ga3: 0.15 	ga4: 0.33 	gb0: 0.57 	gb1: 0.38 	gb2: 0.65 	gb3: 3.28 	gb4: 2.79 	gb5: 2.63
			Robot 10 	f: 18373.67 	mf: 4957.88 	ga0: 0.99 	ga1: 4.77 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.60 	gb1: 0.47 	gb2: 0.73 	gb3: 3.34 	gb4: 3.39 	gb5: 2.03
			Robot 11 	f: 5884.90 	mf: 914.62 	ga0: 0.99 	ga1: 4.71 	ga2: 0.46 	ga3: 0.22 	ga4: 0.33 	gb0: 0.56 	gb1: 0.37 	gb2: 0.68 	gb3: 2.79 	gb4: 1.63 	gb5: 2.20
			Robot 12 	f: 5701.68 	mf: -498.62 	ga0: 0.42 	ga1: 2.53 	ga2: 0.43 	ga3: 0.18 	ga4: 0.33 	gb0: 0.70 	gb1: 0.36 	gb2: 0.38 	gb3: 3.02 	gb4: 3.33 	gb5: 3.34
			Robot 13 	f: 1578.49 	mf: -2034.12 	ga0: 0.99 	ga1: 3.46 	ga2: 0.53 	ga3: 0.14 	ga4: 0.26 	gb0: 0.48 	gb1: 0.47 	gb2: 0.31 	gb3: 3.86 	gb4: 3.17 	gb5: 2.48
			Robot 14 	f: 4507.54 	mf: -2675.50 	ga0: 0.99 	ga1: 4.72 	ga2: 0.71 	ga3: 0.15 	ga4: 0.29 	gb0: 0.79 	gb1: 0.38 	gb2: 0.59 	gb3: 2.43 	gb4: 3.90 	gb5: 3.55
			Robot 15 	f: -2008.21 	mf: 2529.00 	ga0: 0.99 	ga1: 5.85 	ga2: 0.45 	ga3: 0.51 	ga4: 0.33 	gb0: 0.42 	gb1: 0.57 	gb2: 0.45 	gb3: 2.84 	gb4: 3.39 	gb5: 2.10
			Robot 16 	f: 7819.14 	mf: 1675.00 	ga0: 0.84 	ga1: 4.75 	ga2: 0.46 	ga3: 0.21 	ga4: 0.33 	gb0: 0.52 	gb1: 0.33 	gb2: 0.40 	gb3: 1.91 	gb4: 3.40 	gb5: 3.61
			Robot 17 	f: -16884.75 	mf: -3905.62 	ga0: 0.99 	ga1: 4.72 	ga2: 0.40 	ga3: 0.38 	ga4: 0.65 	gb0: 0.52 	gb1: 0.61 	gb2: 0.44 	gb3: 1.99 	gb4: 2.49 	gb5: 1.10
			Robot 18 	f: 7539.33 	mf: -2983.62 	ga0: 0.84 	ga1: 6.36 	ga2: 0.44 	ga3: 0.15 	ga4: 0.54 	gb0: 0.40 	gb1: 0.67 	gb2: 0.37 	gb3: 3.85 	gb4: 2.84 	gb5: 1.20
			Robot 19 	f: 6150.04 	mf: -299.25 	ga0: 0.99 	ga1: 4.74 	ga2: 0.44 	ga3: 0.15 	ga4: 0.46 	gb0: 0.34 	gb1: 0.59 	gb2: 0.45 	gb3: 1.93 	gb4: 3.72 	gb5: 1.16
		Population 8
			Robot 0 	f: 12981.46 	mf: 3296.00 	ga0: 0.84 	ga1: 4.72 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.49 	gb1: 0.25 	gb2: 0.47 	gb3: 3.11 	gb4: 1.61 	gb5: 2.15
			Robot 1 	f: -613.64 	mf: 2417.00 	ga0: 0.49 	ga1: 4.91 	ga2: 0.44 	ga3: 0.15 	ga4: 0.43 	gb0: 0.81 	gb1: 0.41 	gb2: 0.46 	gb3: 2.54 	gb4: 3.89 	gb5: 2.24
			Robot 2 	f: 14621.24 	mf: -2726.11 	ga0: 0.50 	ga1: 4.71 	ga2: 0.43 	ga3: 0.15 	ga4: 0.44 	gb0: 0.71 	gb1: 0.53 	gb2: 0.39 	gb3: 2.97 	gb4: 1.44 	gb5: 2.21
			Robot 3 	f: 2874.44 	mf: 3017.78 	ga0: 0.97 	ga1: 4.94 	ga2: 0.45 	ga3: 0.15 	ga4: 0.43 	gb0: 0.64 	gb1: 0.32 	gb2: 0.66 	gb3: 2.82 	gb4: 3.51 	gb5: 1.56
			Robot 4 	f: 1094.44 	mf: -801.33 	ga0: 0.99 	ga1: 4.91 	ga2: 0.72 	ga3: 0.36 	ga4: 0.43 	gb0: 0.63 	gb1: 0.55 	gb2: 0.72 	gb3: 2.61 	gb4: 2.33 	gb5: 2.90
			Robot 5 	f: -2136.58 	mf: -972.00 	ga0: 0.99 	ga1: 4.76 	ga2: 0.44 	ga3: 0.29 	ga4: 0.44 	gb0: 0.61 	gb1: 0.65 	gb2: 0.74 	gb3: 2.52 	gb4: 2.15 	gb5: 1.55
			Robot 6 	f: -1214.08 	mf: 2899.33 	ga0: 0.99 	ga1: 4.76 	ga2: 0.42 	ga3: 0.19 	ga4: 0.43 	gb0: 0.60 	gb1: 0.56 	gb2: 0.82 	gb3: 2.12 	gb4: 4.11 	gb5: 3.63
			Robot 7 	f: 13075.88 	mf: 118.22 	ga0: 0.99 	ga1: 4.70 	ga2: 0.45 	ga3: 0.17 	ga4: 0.48 	gb0: 0.73 	gb1: 0.38 	gb2: 0.66 	gb3: 2.66 	gb4: 2.19 	gb5: 2.52
			Robot 8 	f: -1789.26 	mf: 629.56 	ga0: 0.99 	ga1: 4.55 	ga2: 0.45 	ga3: 0.33 	ga4: 0.43 	gb0: 0.43 	gb1: 0.28 	gb2: 0.48 	gb3: 3.93 	gb4: 3.53 	gb5: 2.87
			Robot 9 	f: -2309.72 	mf: -1335.33 	ga0: 0.47 	ga1: 4.76 	ga2: 0.44 	ga3: 0.15 	ga4: 0.43 	gb0: 0.75 	gb1: 0.23 	gb2: 0.44 	gb3: 1.67 	gb4: 2.81 	gb5: 2.38
			Robot 10 	f: 12365.89 	mf: 5780.89 	ga0: 0.99 	ga1: 4.77 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.60 	gb1: 0.47 	gb2: 0.73 	gb3: 3.34 	gb4: 3.39 	gb5: 2.03
			Robot 11 	f: 191.67 	mf: 834.22 	ga0: 0.99 	ga1: 5.88 	ga2: 0.59 	ga3: 0.17 	ga4: 0.22 	gb0: 0.53 	gb1: 0.37 	gb2: 0.63 	gb3: 2.57 	gb4: 2.72 	gb5: 2.98
			Robot 12 	f: 4784.66 	mf: 88.22 	ga0: 0.82 	ga1: 4.10 	ga2: 0.28 	ga3: 0.16 	ga4: 0.43 	gb0: 0.51 	gb1: 0.51 	gb2: 0.48 	gb3: 3.45 	gb4: 1.87 	gb5: 2.83
			Robot 13 	f: 500.68 	mf: -1752.56 	ga0: 0.99 	ga1: 6.19 	ga2: 0.47 	ga3: 0.11 	ga4: 0.42 	gb0: 0.67 	gb1: 0.69 	gb2: 0.53 	gb3: 3.47 	gb4: 4.12 	gb5: 1.54
			Robot 14 	f: -228.53 	mf: -2403.56 	ga0: 0.99 	ga1: 4.76 	ga2: 0.52 	ga3: 0.15 	ga4: 0.42 	gb0: 0.80 	gb1: 0.32 	gb2: 0.64 	gb3: 3.82 	gb4: 2.15 	gb5: 2.98
			Robot 15 	f: 13284.71 	mf: 3723.89 	ga0: 0.99 	ga1: 5.85 	ga2: 0.45 	ga3: 0.51 	ga4: 0.33 	gb0: 0.42 	gb1: 0.57 	gb2: 0.45 	gb3: 2.84 	gb4: 3.39 	gb5: 2.10
			Robot 16 	f: 1727.11 	mf: 1680.78 	ga0: 0.94 	ga1: 4.77 	ga2: 0.45 	ga3: 0.17 	ga4: 0.43 	gb0: 0.58 	gb1: 0.62 	gb2: 0.46 	gb3: 3.14 	gb4: 3.67 	gb5: 2.47
			Robot 17 	f: 905.63 	mf: -3371.22 	ga0: 0.99 	ga1: 6.38 	ga2: 0.43 	ga3: 0.29 	ga4: 0.51 	gb0: 0.42 	gb1: 0.73 	gb2: 0.57 	gb3: 2.57 	gb4: 3.47 	gb5: 2.82
			Robot 18 	f: 15652.84 	mf: -913.56 	ga0: 0.84 	ga1: 6.36 	ga2: 0.44 	ga3: 0.15 	ga4: 0.54 	gb0: 0.40 	gb1: 0.67 	gb2: 0.37 	gb3: 3.85 	gb4: 2.84 	gb5: 1.20
			Robot 19 	f: 16182.49 	mf: 1531.89 	ga0: 0.99 	ga1: 4.74 	ga2: 0.44 	ga3: 0.15 	ga4: 0.46 	gb0: 0.34 	gb1: 0.59 	gb2: 0.45 	gb3: 1.93 	gb4: 3.72 	gb5: 1.16
		Population 9
			Robot 0 	f: 12526.92 	mf: 4219.00 	ga0: 0.94 	ga1: 4.76 	ga2: 0.23 	ga3: 0.15 	ga4: 0.47 	gb0: 0.44 	gb1: 0.32 	gb2: 0.80 	gb3: 2.25 	gb4: 3.22 	gb5: 2.88
			Robot 1 	f: 10782.58 	mf: 3253.40 	ga0: 0.84 	ga1: 6.91 	ga2: 0.65 	ga3: 0.15 	ga4: 0.39 	gb0: 0.64 	gb1: 0.34 	gb2: 0.35 	gb3: 2.14 	gb4: 3.60 	gb5: 1.13
			Robot 2 	f: 11877.53 	mf: -1266.00 	ga0: 0.84 	ga1: 2.38 	ga2: 0.44 	ga3: 0.15 	ga4: 0.46 	gb0: 0.63 	gb1: 0.66 	gb2: 0.39 	gb3: 3.39 	gb4: 2.23 	gb5: 1.24
			Robot 3 	f: 6419.95 	mf: 3357.90 	ga0: 0.99 	ga1: 4.83 	ga2: 0.44 	ga3: 0.15 	ga4: 0.29 	gb0: 0.50 	gb1: 0.46 	gb2: 0.42 	gb3: 3.88 	gb4: 2.11 	gb5: 3.32
			Robot 4 	f: 10883.29 	mf: 367.00 	ga0: 0.99 	ga1: 4.82 	ga2: 0.53 	ga3: 0.21 	ga4: 0.46 	gb0: 0.38 	gb1: 0.57 	gb2: 0.41 	gb3: 1.92 	gb4: 3.08 	gb5: 1.85
			Robot 5 	f: 8832.72 	mf: 8.10 	ga0: 0.99 	ga1: 4.77 	ga2: 0.44 	ga3: 0.49 	ga4: 0.46 	gb0: 0.33 	gb1: 0.43 	gb2: 0.52 	gb3: 2.32 	gb4: 3.80 	gb5: 0.95
			Robot 6 	f: 11425.23 	mf: 3751.80 	ga0: 0.49 	ga1: 4.77 	ga2: 0.44 	ga3: 0.17 	ga4: 0.23 	gb0: 0.62 	gb1: 0.43 	gb2: 0.57 	gb3: 2.53 	gb4: 2.50 	gb5: 2.23
			Robot 7 	f: 6074.25 	mf: 713.80 	ga0: 0.99 	ga1: 4.75 	ga2: 0.44 	ga3: 0.16 	ga4: 0.73 	gb0: 0.79 	gb1: 0.41 	gb2: 0.72 	gb3: 3.36 	gb4: 3.36 	gb5: 1.41
			Robot 8 	f: 10046.91 	mf: 1571.10 	ga0: 0.99 	ga1: 4.71 	ga2: 0.44 	ga3: 0.21 	ga4: 0.49 	gb0: 0.73 	gb1: 0.38 	gb2: 0.54 	gb3: 3.81 	gb4: 2.83 	gb5: 2.36
			Robot 9 	f: 12466.10 	mf: 44.60 	ga0: 0.92 	ga1: 4.77 	ga2: 0.44 	ga3: 0.15 	ga4: 0.46 	gb0: 0.81 	gb1: 0.54 	gb2: 0.73 	gb3: 1.45 	gb4: 2.44 	gb5: 1.56
			Robot 10 	f: 14173.68 	mf: 6620.10 	ga0: 0.99 	ga1: 4.77 	ga2: 0.44 	ga3: 0.15 	ga4: 0.47 	gb0: 0.60 	gb1: 0.47 	gb2: 0.73 	gb3: 3.34 	gb4: 3.39 	gb5: 2.03
			Robot 11 	f: 3702.57 	mf: 1121.00 	ga0: 0.49 	ga1: 5.11 	ga2: 0.49 	ga3: 0.14 	ga4: 0.40 	gb0: 0.47 	gb1: 0.55 	gb2: 0.81 	gb3: 3.59 	gb4: 2.49 	gb5: 2.63
			Robot 12 	f: 5843.72 	mf: 663.70 	ga0: 0.94 	ga1: 4.57 	ga2: 0.39 	ga3: 0.16 	ga4: 0.46 	gb0: 0.46 	gb1: 0.58 	gb2: 0.71 	gb3: 3.79 	gb4: 3.06 	gb5: 1.48
			Robot 13 	f: 10340.49 	mf: -543.30 	ga0: 0.99 	ga1: 5.20 	ga2: 0.45 	ga3: 0.14 	ga4: 0.46 	gb0: 0.60 	gb1: 0.43 	gb2: 0.48 	gb3: 2.05 	gb4: 2.69 	gb5: 1.98
			Robot 14 	f: 12949.82 	mf: -868.50 	ga0: 0.99 	ga1: 4.77 	ga2: 0.47 	ga3: 0.15 	ga4: 0.46 	gb0: 0.82 	gb1: 0.64 	gb2: 0.79 	gb3: 2.71 	gb4: 2.68 	gb5: 2.68
			Robot 15 	f: 12976.80 	mf: 4649.10 	ga0: 0.99 	ga1: 5.10 	ga2: 0.44 	ga3: 0.26 	ga4: 0.43 	gb0: 0.38 	gb1: 0.71 	gb2: 0.49 	gb3: 2.32 	gb4: 3.15 	gb5: 3.29
			Robot 16 	f: 9470.65 	mf: 2459.70 	ga0: 0.97 	ga1: 4.77 	ga2: 0.44 	ga3: 0.16 	ga4: 0.46 	gb0: 0.34 	gb1: 0.36 	gb2: 0.50 	gb3: 3.22 	gb4: 2.56 	gb5: 2.96
			Robot 17 	f: 5695.50 	mf: -2464.80 	ga0: 0.99 	ga1: 5.26 	ga2: 0.44 	ga3: 0.49 	ga4: 0.56 	gb0: 0.60 	gb1: 0.66 	gb2: 0.57 	gb3: 1.85 	gb4: 3.32 	gb5: 3.22
			Robot 18 	f: 7916.07 	mf: -30.70 	ga0: 0.94 	ga1: 5.25 	ga2: 0.44 	ga3: 0.15 	ga4: 0.49 	gb0: 0.30 	gb1: 0.32 	gb2: 0.48 	gb3: 2.90 	gb4: 2.06 	gb5: 3.05
