QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 6000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 3	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -4517.85 	mf: -4517.00 	ga0: 1.00 	ga1: 6.90 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.49 	gb1: 0.57 	gb2: 0.20 	gb3: 2.13 	gb4: 2.86 	gb5: 2.96
			Robot 10 	f: 2676.65 	mf: 1106.67 	ga0: 0.58 	ga1: 5.69 	ga2: 0.71 	ga3: 0.32 	ga4: 0.71 	gb0: 0.67 	gb1: 0.82 	gb2: 0.60 	gb3: 2.01 	gb4: 2.60 	gb5: 2.69
			Robot 11 	f: 2103.78 	mf: 1873.00 	ga0: 0.50 	ga1: 3.87 	ga2: 0.71 	ga3: 0.33 	ga4: 0.71 	gb0: 0.64 	gb1: 0.45 	gb2: 0.62 	gb3: 2.58 	gb4: 2.00 	gb5: 1.87
			Robot 12 	f: 2357.43 	mf: 2405.33 	ga0: 0.50 	ga1: 2.88 	ga2: 0.72 	ga3: 0.62 	ga4: 0.71 	gb0: 0.36 	gb1: 0.67 	gb2: 0.63 	gb3: 2.46 	gb4: 2.90 	gb5: 2.35
			Robot 13 	f: 2837.07 	mf: 2681.33 	ga0: 0.25 	ga1: 4.79 	ga2: 0.72 	ga3: 0.39 	ga4: 0.71 	gb0: 0.39 	gb1: 0.56 	gb2: 0.33 	gb3: 3.62 	gb4: 3.07 	gb5: 2.16
			Robot 14 	f: 112.98 	mf: 781.33 	ga0: 0.50 	ga1: 5.76 	ga2: 0.70 	ga3: 0.33 	ga4: 0.71 	gb0: 0.31 	gb1: 0.59 	gb2: 0.58 	gb3: 3.04 	gb4: 2.11 	gb5: 3.24
		Population 86
			Robot 0 	f: 1154.54 	mf: 162.00 	ga0: 0.25 	ga1: 3.68 	ga2: 0.69 	ga3: 0.32 	ga4: 0.71 	gb0: 0.43 	gb1: 0.61 	gb2: 0.41 	gb3: 1.69 	gb4: 1.90 	gb5: 1.08
			Robot 1 	f: 2638.15 	mf: 2841.00 	ga0: 0.43 	ga1: 3.57 	ga2: 0.71 	ga3: 0.31 	ga4: 0.71 	gb0: 0.34 	gb1: 0.23 	gb2: 0.57 	gb3: 1.79 	gb4: 2.18 	gb5: 3.46
			Robot 2 	f: -1422.07 	mf: -133.67 	ga0: 0.43 	ga1: 6.22 	ga2: 0.52 	ga3: 0.34 	ga4: 0.62 	gb0: 0.41 	gb1: 0.47 	gb2: 0.52 	gb3: 3.32 	gb4: 1.44 	gb5: 2.30
			Robot 3 	f: 977.20 	mf: 2344.00 	ga0: 0.50 	ga1: 4.44 	ga2: 0.49 	ga3: 0.33 	ga4: 0.71 	gb0: 0.42 	gb1: 0.39 	gb2: 0.43 	gb3: 3.69 	gb4: 1.80 	gb5: 1.86
			Robot 4 	f: 3210.64 	mf: 2573.33 	ga0: 0.74 	ga1: 5.75 	ga2: 0.72 	ga3: 0.32 	ga4: 0.71 	gb0: 0.58 	gb1: 0.57 	gb2: 0.44 	gb3: 3.86 	gb4: 2.99 	gb5: 1.83
			Robot 5 	f: 336.81 	mf: 168.67 	ga0: 0.50 	ga1: 4.43 	ga2: 0.55 	ga3: 0.37 	ga4: 0.79 	gb0: 0.51 	gb1: 0.49 	gb2: 0.77 	gb3: 1.69 	gb4: 3.11 	gb5: 3.01
			Robot 6 	f: 2700.74 	mf: 2722.33 	ga0: 0.52 	ga1: 4.47 	ga2: 0.71 	ga3: 0.33 	ga4: 0.49 	gb0: 0.60 	gb1: 0.38 	gb2: 0.58 	gb3: 1.37 	gb4: 1.03 	gb5: 2.25
			Robot 7 	f: 2266.68 	mf: 3054.67 	ga0: 0.50 	ga1: 4.44 	ga2: 0.82 	ga3: 0.33 	ga4: 0.71 	gb0: 0.39 	gb1: 0.73 	gb2: 0.50 	gb3: 1.71 	gb4: 2.69 	gb5: 1.36
			Robot 8 	f: 3968.97 	mf: 1995.67 	ga0: 0.50 	ga1: 6.73 	ga2: 0.72 	ga3: 0.33 	ga4: 0.79 	gb0: 0.47 	gb1: 0.49 	gb2: 0.69 	gb3: 3.90 	gb4: 1.53 	gb5: 3.11
			Robot 9 	f: -147.78 	mf: -414.00 	ga0: 0.49 	ga1: 4.44 	ga2: 0.71 	ga3: 0.46 	ga4: 0.70 	gb0: 0.69 	gb1: 0.75 	gb2: 0.71 	gb3: 1.41 	gb4: 2.99 	gb5: 2.14
			Robot 10 	f: 2607.46 	mf: 2182.00 	ga0: 0.52 	ga1: 4.42 	ga2: 0.71 	ga3: 0.33 	ga4: 0.71 	gb0: 0.41 	gb1: 0.69 	gb2: 0.55 	gb3: 3.24 	gb4: 2.04 	gb5: 1.53
			Robot 11 	f: 2989.89 	mf: 3126.67 	ga0: 0.50 	ga1: 3.87 	ga2: 0.71 	ga3: 0.33 	ga4: 0.71 	gb0: 0.64 	gb1: 0.45 	gb2: 0.62 	gb3: 2.58 	gb4: 2.00 	gb5: 1.87
			Robot 12 	f: 2474.32 	mf: 2778.33 	ga0: 0.50 	ga1: 3.57 	ga2: 0.71 	ga3: 0.41 	ga4: 0.71 	gb0: 0.44 	gb1: 0.57 	gb2: 0.52 	gb3: 2.48 	gb4: 3.57 	gb5: 2.51
			Robot 13 	f: 2934.37 	mf: 2941.00 	ga0: 0.71 	ga1: 4.15 	ga2: 0.71 	ga3: 0.35 	ga4: 0.71 	gb0: 0.31 	gb1: 0.26 	gb2: 0.61 	gb3: 3.48 	gb4: 1.78 	gb5: 3.41
			Robot 14 	f: -1568.91 	mf: -775.33 	ga0: 0.50 	ga1: 4.22 	ga2: 0.71 	ga3: 0.48 	ga4: 0.71 	gb0: 0.76 	gb1: 0.55 	gb2: 0.41 	gb3: 2.14 	gb4: 1.25 	gb5: 2.16
		Population 87
			Robot 0 	f: -805.15 	mf: 106.00 	ga0: 0.59 	ga1: 5.13 	ga2: 0.71 	ga3: 0.32 	ga4: 0.53 	gb0: 0.28 	gb1: 0.48 	gb2: 0.45 	gb3: 2.40 	gb4: 3.23 	gb5: 2.48
			Robot 1 	f: 1168.64 	mf: 2629.33 	ga0: 0.82 	ga1: 5.10 	ga2: 0.71 	ga3: 0.32 	ga4: 0.71 	gb0: 0.62 	gb1: 0.38 	gb2: 0.64 	gb3: 1.77 	gb4: 3.29 	gb5: 1.55
			Robot 2 	f: -2900.71 	mf: -2058.33 	ga0: 0.64 	ga1: 5.89 	ga2: 0.66 	ga3: 0.33 	ga4: 0.75 	gb0: 0.50 	gb1: 0.72 	gb2: 0.35 	gb3: 2.98 	gb4: 1.60 	gb5: 1.90
			Robot 3 	f: -308.82 	mf: 1173.67 	ga0: 0.67 	ga1: 5.36 	ga2: 0.63 	ga3: 0.33 	ga4: 0.71 	gb0: 0.51 	gb1: 0.51 	gb2: 0.52 	gb3: 3.76 	gb4: 1.73 	gb5: 2.65
			Robot 4 	f: 2033.79 	mf: 2757.00 	ga0: 0.74 	ga1: 5.75 	ga2: 0.72 	ga3: 0.32 	ga4: 0.71 	gb0: 0.58 	gb1: 0.57 	gb2: 0.44 	gb3: 3.86 	gb4: 2.99 	gb5: 1.83
			Robot 5 	f: -127.38 	mf: 598.67 	ga0: 0.67 	ga1: 5.35 	ga2: 0.66 	ga3: 0.34 	ga4: 0.73 	gb0: 0.33 	gb1: 0.59 	gb2: 0.32 	gb3: 2.83 	gb4: 4.00 	gb5: 1.58
			Robot 6 	f: -1190.61 	mf: 1289.00 	ga0: 0.84 	ga1: 5.36 	ga2: 0.71 	ga3: 0.32 	ga4: 0.64 	gb0: 0.35 	gb1: 0.70 	gb2: 0.68 	gb3: 3.98 	gb4: 1.25 	gb5: 1.23
			Robot 7 	f: 1813.06 	mf: 2700.00 	ga0: 0.67 	ga1: 5.36 	ga2: 0.75 	ga3: 0.32 	ga4: 0.71 	gb0: 0.37 	gb1: 0.57 	gb2: 0.33 	gb3: 2.49 	gb4: 2.01 	gb5: 2.58
			Robot 8 	f: 1435.14 	mf: 1655.00 	ga0: 0.66 	ga1: 7.52 	ga2: 0.72 	ga3: 0.45 	ga4: 0.73 	gb0: 0.33 	gb1: 0.56 	gb2: 0.54 	gb3: 2.48 	gb4: 2.29 	gb5: 2.42
			Robot 9 	f: -2779.78 	mf: -1316.67 	ga0: 0.66 	ga1: 3.68 	ga2: 0.71 	ga3: 0.36 	ga4: 0.45 	gb0: 0.38 	gb1: 0.68 	gb2: 0.62 	gb3: 3.99 	gb4: 2.24 	gb5: 2.70
			Robot 10 	f: 762.41 	mf: 2015.00 	ga0: 0.67 	ga1: 5.35 	ga2: 0.71 	ga3: 0.32 	ga4: 0.71 	gb0: 0.70 	gb1: 0.59 	gb2: 0.37 	gb3: 3.18 	gb4: 1.98 	gb5: 3.29
			Robot 11 	f: 1341.02 	mf: 2144.33 	ga0: 0.67 	ga1: 5.19 	ga2: 0.71 	ga3: 0.66 	ga4: 0.71 	gb0: 0.39 	gb1: 0.67 	gb2: 0.30 	gb3: 1.85 	gb4: 3.10 	gb5: 1.72
			Robot 12 	f: -766.53 	mf: 1355.00 	ga0: 0.67 	ga1: 5.10 	ga2: 0.71 	ga3: 0.35 	ga4: 0.71 	gb0: 0.34 	gb1: 0.59 	gb2: 0.70 	gb3: 3.01 	gb4: 2.99 	gb5: 1.87
			Robot 13 	f: -537.74 	mf: 1744.67 	ga0: 0.37 	ga1: 2.63 	ga2: 0.71 	ga3: 0.33 	ga4: 0.71 	gb0: 0.56 	gb1: 0.37 	gb2: 0.67 	gb3: 2.66 	gb4: 2.22 	gb5: 2.84
			Robot 14 	f: 1554.31 	mf: 32.67 	ga0: 0.67 	ga1: 5.29 	ga2: 0.67 	ga3: 0.37 	ga4: 0.71 	gb0: 0.69 	gb1: 0.33 	gb2: 0.70 	gb3: 3.44 	gb4: 1.85 	gb5: 3.17
		Population 88
			Robot 0 	f: -1914.32 	mf: -521.33 	ga0: 0.32 	ga1: 3.40 	ga2: 0.71 	ga3: 0.41 	ga4: 0.67 	gb0: 0.33 	gb1: 0.65 	gb2: 0.47 	gb3: 1.71 	gb4: 1.72 	gb5: 2.32
			Robot 1 	f: 3550.59 	mf: 2452.00 	ga0: 0.82 	ga1: 5.10 	ga2: 0.71 	ga3: 0.32 	ga4: 0.71 	gb0: 0.62 	gb1: 0.38 	gb2: 0.64 	gb3: 1.77 	gb4: 3.29 	gb5: 1.55
			Robot 2 	f: -2997.44 	mf: -2439.67 	ga0: 0.66 	ga1: 7.03 	ga2: 0.78 	ga3: 0.41 	ga4: 0.74 	gb0: 0.53 	gb1: 0.54 	gb2: 0.60 	gb3: 3.30 	gb4: 3.44 	gb5: 2.06
			Robot 3 	f: 523.92 	mf: 397.00 	ga0: 0.33 	ga1: 6.87 	ga2: 0.69 	ga3: 0.22 	ga4: 0.72 	gb0: 0.32 	gb1: 0.30 	gb2: 0.70 	gb3: 1.45 	gb4: 1.83 	gb5: 2.80
			Robot 4 	f: 3263.40 	mf: 2835.33 	ga0: 0.69 	ga1: 6.99 	ga2: 0.54 	ga3: 0.41 	ga4: 0.72 	gb0: 0.50 	gb1: 0.59 	gb2: 0.70 	gb3: 3.94 	gb4: 2.44 	gb5: 2.01
			Robot 5 	f: 352.50 	mf: 186.67 	ga0: 0.67 	ga1: 6.87 	ga2: 0.70 	ga3: 0.31 	ga4: 0.73 	gb0: 0.25 	gb1: 0.76 	gb2: 0.38 	gb3: 3.58 	gb4: 2.65 	gb5: 1.24
			Robot 6 	f: -1148.50 	mf: 120.67 	ga0: 0.86 	ga1: 6.87 	ga2: 0.71 	ga3: 0.41 	ga4: 0.71 	gb0: 0.24 	gb1: 0.67 	gb2: 0.42 	gb3: 2.08 	gb4: 3.29 	gb5: 3.28
			Robot 7 	f: 3043.87 	mf: 2374.00 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.72 	gb0: 0.18 	gb1: 0.65 	gb2: 0.68 	gb3: 3.19 	gb4: 1.48 	gb5: 2.25
			Robot 8 	f: 3305.18 	mf: 2902.67 	ga0: 0.66 	ga1: 7.52 	ga2: 0.72 	ga3: 0.45 	ga4: 0.73 	gb0: 0.33 	gb1: 0.56 	gb2: 0.54 	gb3: 2.48 	gb4: 2.29 	gb5: 2.42
			Robot 9 	f: -327.77 	mf: -1084.33 	ga0: 0.66 	ga1: 6.37 	ga2: 0.71 	ga3: 0.42 	ga4: 0.65 	gb0: 0.31 	gb1: 0.58 	gb2: 0.65 	gb3: 1.93 	gb4: 3.07 	gb5: 3.56
			Robot 10 	f: 1486.39 	mf: 1618.33 	ga0: 0.67 	ga1: 6.87 	ga2: 0.71 	ga3: 0.43 	ga4: 0.72 	gb0: 0.37 	gb1: 0.58 	gb2: 0.67 	gb3: 2.53 	gb4: 2.01 	gb5: 3.08
			Robot 11 	f: 3186.81 	mf: 2505.33 	ga0: 0.67 	ga1: 4.91 	ga2: 0.59 	ga3: 0.51 	ga4: 0.72 	gb0: 0.41 	gb1: 0.32 	gb2: 0.45 	gb3: 2.74 	gb4: 1.57 	gb5: 3.04
			Robot 12 	f: 1939.85 	mf: 1215.33 	ga0: 0.83 	ga1: 5.40 	ga2: 0.71 	ga3: 0.42 	ga4: 0.72 	gb0: 0.31 	gb1: 0.71 	gb2: 0.52 	gb3: 2.45 	gb4: 1.61 	gb5: 3.26
			Robot 13 	f: 2908.85 	mf: 1768.00 	ga0: 0.57 	ga1: 4.53 	ga2: 0.40 	ga3: 0.41 	ga4: 0.72 	gb0: 0.26 	gb1: 0.27 	gb2: 0.64 	gb3: 2.55 	gb4: 1.82 	gb5: 3.63
			Robot 14 	f: 1518.04 	mf: 501.00 	ga0: 0.67 	ga1: 6.85 	ga2: 0.70 	ga3: 0.42 	ga4: 0.83 	gb0: 0.44 	gb1: 0.41 	gb2: 0.48 	gb3: 2.14 	gb4: 1.14 	gb5: 2.70
		Population 89
			Robot 0 	f: 1187.57 	mf: -510.67 	ga0: 0.56 	ga1: 5.83 	ga2: 0.72 	ga3: 0.41 	ga4: 0.71 	gb0: 0.42 	gb1: 0.74 	gb2: 0.34 	gb3: 2.20 	gb4: 1.00 	gb5: 2.44
			Robot 1 	f: 3557.52 	mf: 2758.33 	ga0: 0.71 	ga1: 6.34 	ga2: 0.72 	ga3: 0.38 	ga4: 0.36 	gb0: 0.48 	gb1: 0.37 	gb2: 0.57 	gb3: 3.82 	gb4: 3.26 	gb5: 2.46
			Robot 2 	f: 3392.75 	mf: -835.33 	ga0: 0.33 	ga1: 4.46 	ga2: 0.74 	ga3: 0.41 	ga4: 0.73 	gb0: 0.22 	gb1: 0.62 	gb2: 0.80 	gb3: 3.41 	gb4: 1.29 	gb5: 1.86
			Robot 3 	f: -1848.15 	mf: -544.00 	ga0: 0.57 	ga1: 6.87 	ga2: 0.57 	ga3: 0.35 	ga4: 0.72 	gb0: 0.31 	gb1: 0.49 	gb2: 0.38 	gb3: 2.98 	gb4: 1.53 	gb5: 1.50
			Robot 4 	f: 68.26 	mf: 1788.00 	ga0: 0.67 	ga1: 6.95 	ga2: 0.67 	ga3: 0.68 	ga4: 0.72 	gb0: 0.56 	gb1: 0.61 	gb2: 0.47 	gb3: 1.94 	gb4: 2.92 	gb5: 2.05
			Robot 5 	f: 392.31 	mf: 205.33 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.38 	ga4: 0.73 	gb0: 0.30 	gb1: 0.59 	gb2: 0.35 	gb3: 3.91 	gb4: 1.14 	gb5: 1.95
			Robot 6 	f: 3575.62 	mf: 411.67 	ga0: 0.72 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.55 	gb0: 0.32 	gb1: 0.40 	gb2: 0.35 	gb3: 2.45 	gb4: 1.76 	gb5: 2.93
			Robot 7 	f: 4032.51 	mf: 2962.67 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.72 	gb0: 0.18 	gb1: 0.65 	gb2: 0.68 	gb3: 3.19 	gb4: 1.48 	gb5: 2.25
			Robot 8 	f: 1104.56 	mf: 1948.00 	ga0: 0.67 	ga1: 7.07 	ga2: 0.41 	ga3: 0.27 	ga4: 0.42 	gb0: 0.25 	gb1: 0.52 	gb2: 0.57 	gb3: 2.50 	gb4: 2.94 	gb5: 2.87
			Robot 9 	f: 25.68 	mf: -1027.00 	ga0: 0.33 	ga1: 6.72 	ga2: 0.72 	ga3: 0.41 	ga4: 0.70 	gb0: 0.30 	gb1: 0.64 	gb2: 0.66 	gb3: 1.43 	gb4: 1.50 	gb5: 2.63
			Robot 10 	f: 1992.25 	mf: 1413.33 	ga0: 0.67 	ga1: 6.44 	ga2: 0.72 	ga3: 0.42 	ga4: 0.72 	gb0: 0.46 	gb1: 0.37 	gb2: 0.48 	gb3: 2.94 	gb4: 1.44 	gb5: 1.48
			Robot 11 	f: -624.61 	mf: 1301.00 	ga0: 0.67 	ga1: 6.28 	ga2: 0.68 	ga3: 0.44 	ga4: 0.65 	gb0: 0.13 	gb1: 0.34 	gb2: 0.50 	gb3: 1.54 	gb4: 2.83 	gb5: 2.57
			Robot 12 	f: 3879.97 	mf: 1683.67 	ga0: 0.72 	ga1: 4.21 	ga2: 0.72 	ga3: 0.40 	ga4: 0.78 	gb0: 0.13 	gb1: 0.71 	gb2: 0.61 	gb3: 2.73 	gb4: 2.23 	gb5: 2.67
			Robot 13 	f: -1369.82 	mf: 333.67 	ga0: 0.32 	ga1: 6.17 	ga2: 0.63 	ga3: 0.41 	ga4: 0.72 	gb0: 0.56 	gb1: 0.32 	gb2: 0.76 	gb3: 2.49 	gb4: 2.40 	gb5: 2.03
			Robot 14 	f: 3410.35 	mf: 2160.67 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.76 	gb0: 0.24 	gb1: 0.47 	gb2: 0.37 	gb3: 2.04 	gb4: 1.19 	gb5: 2.70
		Population 90
			Robot 0 	f: 2845.07 	mf: 705.67 	ga0: 0.56 	ga1: 5.83 	ga2: 0.72 	ga3: 0.41 	ga4: 0.71 	gb0: 0.42 	gb1: 0.74 	gb2: 0.34 	gb3: 2.20 	gb4: 1.00 	gb5: 2.44
			Robot 1 	f: 912.06 	mf: 2673.00 	ga0: 0.68 	ga1: 6.86 	ga2: 0.72 	ga3: 0.23 	ga4: 0.62 	gb0: 0.42 	gb1: 0.29 	gb2: 0.69 	gb3: 2.32 	gb4: 2.69 	gb5: 2.06
			Robot 2 	f: -2280.04 	mf: -628.33 	ga0: 0.57 	ga1: 6.15 	ga2: 0.73 	ga3: 0.41 	ga4: 0.73 	gb0: 0.32 	gb1: 0.80 	gb2: 0.63 	gb3: 3.79 	gb4: 2.84 	gb5: 2.67
			Robot 3 	f: -1489.16 	mf: -937.67 	ga0: 0.64 	ga1: 6.87 	ga2: 0.68 	ga3: 0.39 	ga4: 0.39 	gb0: 0.56 	gb1: 0.54 	gb2: 0.39 	gb3: 3.24 	gb4: 1.32 	gb5: 3.41
			Robot 4 	f: -125.10 	mf: 1069.00 	ga0: 0.67 	ga1: 6.90 	ga2: 0.71 	ga3: 0.49 	ga4: 0.72 	gb0: 0.22 	gb1: 0.73 	gb2: 0.52 	gb3: 2.97 	gb4: 2.06 	gb5: 1.22
			Robot 5 	f: 2585.20 	mf: 1109.67 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.40 	ga4: 0.63 	gb0: 0.23 	gb1: 0.68 	gb2: 0.67 	gb3: 2.96 	gb4: 1.93 	gb5: 1.18
			Robot 6 	f: -4413.45 	mf: -661.67 	ga0: 0.68 	ga1: 6.87 	ga2: 0.72 	ga3: 0.34 	ga4: 0.67 	gb0: 0.51 	gb1: 0.58 	gb2: 0.50 	gb3: 2.05 	gb4: 1.02 	gb5: 2.67
			Robot 7 	f: 2663.34 	mf: 3246.00 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.72 	gb0: 0.18 	gb1: 0.65 	gb2: 0.68 	gb3: 3.19 	gb4: 1.48 	gb5: 2.25
			Robot 8 	f: 1363.86 	mf: 1924.00 	ga0: 0.67 	ga1: 6.93 	ga2: 0.63 	ga3: 0.37 	ga4: 0.63 	gb0: 0.58 	gb1: 0.54 	gb2: 0.72 	gb3: 2.19 	gb4: 2.30 	gb5: 1.36
			Robot 9 	f: 2017.98 	mf: 571.33 	ga0: 0.57 	ga1: 6.83 	ga2: 0.43 	ga3: 0.41 	ga4: 0.72 	gb0: 0.18 	gb1: 0.44 	gb2: 0.70 	gb3: 2.43 	gb4: 1.17 	gb5: 2.37
			Robot 10 	f: -1142.35 	mf: 778.67 	ga0: 0.83 	ga1: 7.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.71 	gb0: 0.43 	gb1: 0.39 	gb2: 0.51 	gb3: 3.96 	gb4: 2.72 	gb5: 1.95
			Robot 11 	f: 999.13 	mf: 1186.67 	ga0: 0.67 	ga1: 6.70 	ga2: 0.71 	ga3: 0.42 	ga4: 0.70 	gb0: 0.19 	gb1: 0.39 	gb2: 0.62 	gb3: 2.28 	gb4: 2.07 	gb5: 1.53
			Robot 12 	f: 1090.02 	mf: 2302.67 	ga0: 0.84 	ga1: 6.08 	ga2: 0.72 	ga3: 0.41 	ga4: 0.74 	gb0: 0.46 	gb1: 0.70 	gb2: 0.59 	gb3: 2.70 	gb4: 2.38 	gb5: 2.37
			Robot 13 	f: 142.99 	mf: 560.33 	ga0: 0.56 	ga1: 6.66 	ga2: 0.70 	ga3: 0.55 	ga4: 0.72 	gb0: 0.47 	gb1: 0.55 	gb2: 0.39 	gb3: 3.20 	gb4: 1.56 	gb5: 2.63
			Robot 14 	f: 4170.44 	mf: 3032.67 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.76 	gb0: 0.24 	gb1: 0.47 	gb2: 0.37 	gb3: 2.04 	gb4: 1.19 	gb5: 2.70
		Population 91
			Robot 0 	f: 3340.75 	mf: 2457.33 	ga0: 0.63 	ga1: 6.56 	ga2: 0.72 	ga3: 0.41 	ga4: 0.74 	gb0: 0.22 	gb1: 0.37 	gb2: 0.51 	gb3: 1.73 	gb4: 2.34 	gb5: 2.94
			Robot 1 	f: -605.01 	mf: 1288.00 	ga0: 0.83 	ga1: 6.86 	ga2: 0.72 	ga3: 0.36 	ga4: 0.71 	gb0: 0.32 	gb1: 0.28 	gb2: 0.48 	gb3: 1.84 	gb4: 2.27 	gb5: 2.04
			Robot 2 	f: 3121.85 	mf: 1410.67 	ga0: 0.64 	ga1: 6.65 	ga2: 0.72 	ga3: 0.41 	ga4: 0.75 	gb0: 0.60 	gb1: 0.57 	gb2: 0.26 	gb3: 1.99 	gb4: 3.24 	gb5: 3.01
			Robot 3 	f: -4164.02 	mf: -2500.33 	ga0: 0.66 	ga1: 6.87 	ga2: 0.71 	ga3: 0.41 	ga4: 0.65 	gb0: 0.36 	gb1: 0.74 	gb2: 0.55 	gb3: 3.49 	gb4: 2.74 	gb5: 2.48
			Robot 4 	f: 3905.09 	mf: 1282.33 	ga0: 0.67 	ga1: 6.90 	ga2: 0.71 	ga3: 0.49 	ga4: 0.72 	gb0: 0.22 	gb1: 0.73 	gb2: 0.52 	gb3: 2.97 	gb4: 2.06 	gb5: 1.22
			Robot 5 	f: 293.96 	mf: 1090.00 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.21 	ga4: 0.72 	gb0: 0.57 	gb1: 0.56 	gb2: 0.35 	gb3: 2.73 	gb4: 2.30 	gb5: 2.13
			Robot 6 	f: 834.35 	mf: -1.00 	ga0: 0.67 	ga1: 6.87 	ga2: 0.48 	ga3: 0.65 	ga4: 0.53 	gb0: 0.26 	gb1: 0.32 	gb2: 0.34 	gb3: 1.36 	gb4: 1.09 	gb5: 2.24
			Robot 7 	f: 4106.93 	mf: 3600.33 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.72 	gb0: 0.18 	gb1: 0.65 	gb2: 0.68 	gb3: 3.19 	gb4: 1.48 	gb5: 2.25
			Robot 8 	f: 224.18 	mf: 897.00 	ga0: 0.67 	ga1: 6.89 	ga2: 0.84 	ga3: 0.40 	ga4: 0.72 	gb0: 0.67 	gb1: 0.37 	gb2: 0.45 	gb3: 3.04 	gb4: 3.05 	gb5: 2.81
			Robot 9 	f: 497.69 	mf: 846.33 	ga0: 0.82 	ga1: 6.85 	ga2: 0.63 	ga3: 0.41 	ga4: 0.75 	gb0: 0.35 	gb1: 0.72 	gb2: 0.44 	gb3: 1.61 	gb4: 1.30 	gb5: 2.07
			Robot 10 	f: 2789.99 	mf: 1212.67 	ga0: 0.72 	ga1: 7.17 	ga2: 0.45 	ga3: 0.41 	ga4: 0.74 	gb0: 0.64 	gb1: 0.33 	gb2: 0.39 	gb3: 3.33 	gb4: 1.92 	gb5: 3.18
			Robot 11 	f: 3673.86 	mf: 1349.00 	ga0: 0.67 	ga1: 6.70 	ga2: 0.71 	ga3: 0.42 	ga4: 0.70 	gb0: 0.19 	gb1: 0.39 	gb2: 0.62 	gb3: 2.28 	gb4: 2.07 	gb5: 1.53
			Robot 12 	f: 3608.93 	mf: 2859.00 	ga0: 0.84 	ga1: 6.08 	ga2: 0.72 	ga3: 0.41 	ga4: 0.74 	gb0: 0.46 	gb1: 0.70 	gb2: 0.59 	gb3: 2.70 	gb4: 2.38 	gb5: 2.37
			Robot 13 	f: 2433.12 	mf: 401.67 	ga0: 0.63 	ga1: 5.40 	ga2: 0.71 	ga3: 0.45 	ga4: 0.75 	gb0: 0.53 	gb1: 0.67 	gb2: 0.22 	gb3: 1.81 	gb4: 0.75 	gb5: 3.07
			Robot 14 	f: 3546.21 	mf: 3708.67 	ga0: 0.67 	ga1: 6.87 	ga2: 0.72 	ga3: 0.41 	ga4: 0.76 	gb0: 0.24 	gb1: 0.47 	gb2: 0.37 	gb3: 2.04 	gb4: 1.19 	gb5: 2.70
		Population 92
			Robot 0 	f: 3029.95 	mf: 3071.33 	ga0: 0.63 	ga1: 6.56 	ga2: 0.72 	ga3: 0.41 	ga4: 0.74 	gb0: 0.22 	gb1: 0.37 	gb2: 0.51 	gb3: 1.73 	gb4: 2.34 	gb5: 2.94
			Robot 1 	f: -2068.69 	mf: -586.67 	ga0: 0.72 	ga1: 6.87 	ga2: 0.72 	ga3: 0.40 	ga4: 0.81 	gb0: 0.52 	gb1: 0.49 	gb2: 0.50 	gb3: 2.20 	gb4: 1.60 	gb5: 3.13
			Robot 2 	f: 2924.42 	mf: 1254.67 	ga0: 0.64 	ga1: 6.65 	ga2: 0.72 	ga3: 0.41 	ga4: 0.75 	gb0: 0.60 	gb1: 0.57 	gb2: 0.26 	gb3: 1.99 	gb4: 3.24 	gb5: 3.01
			Robot 3 	f: -119.51 	mf: -1924.00 	ga0: 0.66 	ga1: 6.87 	ga2: 0.71 	ga3: 0.41 	ga4: 0.72 	gb0: 0.16 	gb1: 0.77 	gb2: 0.43 	gb3: 2.04 	gb4: 3.08 	gb5: 2.46
			Robot 4 	f: 3448.36 	mf: 2409.00 	ga0: 0.67 	ga1: 6.90 	ga2: 0.71 	ga3: 0.49 	ga4: 0.72 	gb0: 0.22 	gb1: 0.73 	gb2: 0.52 	gb3: 2.97 	gb4: 2.06 	gb5: 1.22
