QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 1000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 3	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -956.39 	mf: -956.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.22 	gb0: 0.68 	gb1: 0.34 	gb2: 0.35 	gb3: 1.54 	gb4: 3.04 	gb5: 2.42
			Robot 10 	f: 87.38 	mf: 171.67 	ga0: 0.39 	ga1: 6.66 	ga2: 0.73 	ga3: 0.56 	ga4: 0.71 	gb0: 0.32 	gb1: 0.73 	gb2: 0.45 	gb3: 2.78 	gb4: 3.19 	gb5: 3.17
			Robot 11 	f: -139.59 	mf: 408.33 	ga0: 0.38 	ga1: 4.62 	ga2: 0.80 	ga3: 0.48 	ga4: 0.81 	gb0: 0.39 	gb1: 0.56 	gb2: 0.70 	gb3: 1.39 	gb4: 2.55 	gb5: 3.49
			Robot 12 	f: 610.30 	mf: 600.00 	ga0: 0.38 	ga1: 6.22 	ga2: 0.73 	ga3: 0.65 	ga4: 0.81 	gb0: 0.52 	gb1: 0.51 	gb2: 0.41 	gb3: 3.07 	gb4: 1.82 	gb5: 2.82
			Robot 13 	f: -420.98 	mf: -301.00 	ga0: 0.48 	ga1: 6.24 	ga2: 0.73 	ga3: 0.49 	ga4: 0.78 	gb0: 0.50 	gb1: 0.35 	gb2: 0.58 	gb3: 2.00 	gb4: 2.73 	gb5: 2.25
			Robot 14 	f: -94.19 	mf: 316.00 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.75 	ga4: 0.81 	gb0: 0.50 	gb1: 0.64 	gb2: 0.71 	gb3: 1.41 	gb4: 2.53 	gb5: 1.31
		Population 77
			Robot 0 	f: 538.37 	mf: -15.67 	ga0: 0.39 	ga1: 6.24 	ga2: 0.72 	ga3: 0.56 	ga4: 0.81 	gb0: 0.42 	gb1: 0.42 	gb2: 0.62 	gb3: 1.96 	gb4: 2.78 	gb5: 2.11
			Robot 1 	f: 595.89 	mf: 336.67 	ga0: 0.39 	ga1: 6.37 	ga2: 0.73 	ga3: 0.56 	ga4: 0.81 	gb0: 0.67 	gb1: 0.70 	gb2: 0.80 	gb3: 1.26 	gb4: 2.91 	gb5: 2.07
			Robot 2 	f: 459.90 	mf: 425.67 	ga0: 0.70 	ga1: 6.28 	ga2: 0.56 	ga3: 0.63 	ga4: 0.81 	gb0: 0.52 	gb1: 0.64 	gb2: 0.53 	gb3: 1.88 	gb4: 1.60 	gb5: 1.59
			Robot 3 	f: 681.66 	mf: 737.00 	ga0: 0.39 	ga1: 6.24 	ga2: 0.73 	ga3: 0.57 	ga4: 0.81 	gb0: 0.58 	gb1: 0.58 	gb2: 0.73 	gb3: 2.08 	gb4: 2.56 	gb5: 2.32
			Robot 4 	f: -247.04 	mf: 191.33 	ga0: 0.42 	ga1: 6.24 	ga2: 0.69 	ga3: 0.58 	ga4: 0.84 	gb0: 0.54 	gb1: 0.49 	gb2: 0.55 	gb3: 1.74 	gb4: 3.02 	gb5: 1.46
			Robot 5 	f: -13.65 	mf: -8.33 	ga0: 0.47 	ga1: 7.33 	ga2: 0.70 	ga3: 0.58 	ga4: 0.81 	gb0: 0.56 	gb1: 0.59 	gb2: 0.56 	gb3: 2.16 	gb4: 3.46 	gb5: 3.17
			Robot 6 	f: 402.15 	mf: 542.67 	ga0: 0.19 	ga1: 6.13 	ga2: 0.73 	ga3: 0.56 	ga4: 0.81 	gb0: 0.55 	gb1: 0.72 	gb2: 0.49 	gb3: 3.29 	gb4: 2.23 	gb5: 2.24
			Robot 7 	f: 213.71 	mf: 281.67 	ga0: 0.20 	ga1: 6.24 	ga2: 0.75 	ga3: 0.56 	ga4: 0.78 	gb0: 0.53 	gb1: 0.48 	gb2: 0.67 	gb3: 3.32 	gb4: 1.67 	gb5: 2.84
			Robot 8 	f: -311.70 	mf: -222.00 	ga0: 0.39 	ga1: 6.25 	ga2: 0.72 	ga3: 0.58 	ga4: 0.41 	gb0: 0.45 	gb1: 0.56 	gb2: 0.54 	gb3: 2.11 	gb4: 1.53 	gb5: 2.77
			Robot 9 	f: 884.23 	mf: 473.67 	ga0: 0.42 	ga1: 6.24 	ga2: 0.73 	ga3: 0.56 	ga4: 0.88 	gb0: 0.62 	gb1: 0.48 	gb2: 0.77 	gb3: 3.25 	gb4: 1.41 	gb5: 2.61
			Robot 10 	f: 147.78 	mf: 201.67 	ga0: 0.39 	ga1: 5.68 	ga2: 0.46 	ga3: 0.56 	ga4: 0.59 	gb0: 0.50 	gb1: 0.38 	gb2: 0.73 	gb3: 2.96 	gb4: 3.58 	gb5: 1.66
			Robot 11 	f: 461.54 	mf: 378.00 	ga0: 0.39 	ga1: 7.38 	ga2: 0.75 	ga3: 0.58 	ga4: 0.81 	gb0: 0.31 	gb1: 0.72 	gb2: 0.51 	gb3: 2.78 	gb4: 2.15 	gb5: 1.74
			Robot 12 	f: -252.94 	mf: 381.67 	ga0: 0.39 	ga1: 5.62 	ga2: 0.42 	ga3: 0.65 	ga4: 0.81 	gb0: 0.44 	gb1: 0.71 	gb2: 0.50 	gb3: 2.81 	gb4: 3.60 	gb5: 1.49
			Robot 13 	f: -854.71 	mf: -614.33 	ga0: 0.71 	ga1: 6.24 	ga2: 0.73 	ga3: 0.53 	ga4: 0.74 	gb0: 0.36 	gb1: 0.43 	gb2: 0.73 	gb3: 1.42 	gb4: 3.67 	gb5: 3.18
			Robot 14 	f: 857.03 	mf: 567.00 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.75 	ga4: 0.81 	gb0: 0.50 	gb1: 0.64 	gb2: 0.71 	gb3: 1.41 	gb4: 2.53 	gb5: 1.31
		Population 78
			Robot 0 	f: 842.13 	mf: 119.67 	ga0: 0.39 	ga1: 6.24 	ga2: 0.72 	ga3: 0.56 	ga4: 0.81 	gb0: 0.42 	gb1: 0.42 	gb2: 0.62 	gb3: 1.96 	gb4: 2.78 	gb5: 2.11
			Robot 1 	f: 555.33 	mf: 518.67 	ga0: 0.39 	ga1: 6.28 	ga2: 0.73 	ga3: 0.56 	ga4: 0.85 	gb0: 0.74 	gb1: 0.77 	gb2: 0.53 	gb3: 2.03 	gb4: 2.01 	gb5: 1.66
			Robot 2 	f: -727.57 	mf: 2.67 	ga0: 0.48 	ga1: 6.25 	ga2: 0.77 	ga3: 0.58 	ga4: 0.81 	gb0: 0.35 	gb1: 0.32 	gb2: 0.73 	gb3: 2.71 	gb4: 3.08 	gb5: 2.09
			Robot 3 	f: 672.29 	mf: 703.33 	ga0: 0.39 	ga1: 6.24 	ga2: 0.73 	ga3: 0.57 	ga4: 0.81 	gb0: 0.58 	gb1: 0.58 	gb2: 0.73 	gb3: 2.08 	gb4: 2.56 	gb5: 2.32
			Robot 4 	f: -172.49 	mf: 24.00 	ga0: 0.40 	ga1: 6.24 	ga2: 0.72 	ga3: 0.57 	ga4: 0.82 	gb0: 0.72 	gb1: 0.60 	gb2: 0.37 	gb3: 1.20 	gb4: 2.54 	gb5: 1.23
			Robot 5 	f: -320.82 	mf: -69.67 	ga0: 0.71 	ga1: 6.57 	ga2: 0.41 	ga3: 0.57 	ga4: 0.81 	gb0: 0.38 	gb1: 0.71 	gb2: 0.48 	gb3: 1.96 	gb4: 2.26 	gb5: 1.69
			Robot 6 	f: 12.44 	mf: 356.67 	ga0: 0.33 	ga1: 6.21 	ga2: 0.73 	ga3: 0.41 	ga4: 0.81 	gb0: 0.61 	gb1: 0.69 	gb2: 0.41 	gb3: 1.88 	gb4: 2.65 	gb5: 1.71
			Robot 7 	f: 255.18 	mf: 297.00 	ga0: 0.33 	ga1: 6.24 	ga2: 0.44 	ga3: 0.56 	ga4: 0.55 	gb0: 0.62 	gb1: 0.49 	gb2: 0.81 	gb3: 1.88 	gb4: 3.62 	gb5: 2.42
			Robot 8 	f: -190.25 	mf: -168.33 	ga0: 0.39 	ga1: 6.25 	ga2: 0.73 	ga3: 0.57 	ga4: 0.69 	gb0: 0.77 	gb1: 0.32 	gb2: 0.51 	gb3: 1.22 	gb4: 1.18 	gb5: 1.53
			Robot 9 	f: -119.28 	mf: 394.33 	ga0: 0.70 	ga1: 6.24 	ga2: 0.73 	ga3: 0.38 	ga4: 0.83 	gb0: 0.72 	gb1: 0.38 	gb2: 0.68 	gb3: 2.22 	gb4: 1.91 	gb5: 3.07
			Robot 10 	f: 191.49 	mf: 141.67 	ga0: 0.39 	ga1: 6.08 	ga2: 0.65 	ga3: 0.56 	ga4: 0.69 	gb0: 0.35 	gb1: 0.55 	gb2: 0.83 	gb3: 2.83 	gb4: 1.90 	gb5: 1.29
			Robot 11 	f: 389.51 	mf: 236.67 	ga0: 0.39 	ga1: 6.58 	ga2: 0.73 	ga3: 0.57 	ga4: 0.81 	gb0: 0.71 	gb1: 0.45 	gb2: 0.77 	gb3: 3.54 	gb4: 3.25 	gb5: 2.07
			Robot 12 	f: 78.05 	mf: 145.33 	ga0: 0.39 	ga1: 6.06 	ga2: 0.64 	ga3: 0.59 	ga4: 0.81 	gb0: 0.45 	gb1: 0.73 	gb2: 0.76 	gb3: 2.00 	gb4: 3.26 	gb5: 2.30
			Robot 13 	f: 520.82 	mf: -251.33 	ga0: 0.49 	ga1: 6.24 	ga2: 0.73 	ga3: 0.55 	ga4: 0.79 	gb0: 0.34 	gb1: 0.73 	gb2: 0.76 	gb3: 2.25 	gb4: 3.57 	gb5: 2.68
			Robot 14 	f: 961.95 	mf: 574.33 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.75 	ga4: 0.81 	gb0: 0.50 	gb1: 0.64 	gb2: 0.71 	gb3: 1.41 	gb4: 2.53 	gb5: 1.31
		Population 79
			Robot 0 	f: 606.00 	mf: 661.67 	ga0: 0.38 	ga1: 6.27 	ga2: 0.73 	ga3: 0.78 	ga4: 0.86 	gb0: 0.28 	gb1: 0.44 	gb2: 0.66 	gb3: 1.40 	gb4: 1.80 	gb5: 1.21
			Robot 1 	f: -517.10 	mf: 211.00 	ga0: 0.69 	ga1: 6.28 	ga2: 0.73 	ga3: 0.69 	ga4: 0.82 	gb0: 0.28 	gb1: 0.54 	gb2: 0.73 	gb3: 2.45 	gb4: 2.39 	gb5: 2.33
			Robot 2 	f: 339.71 	mf: 23.67 	ga0: 0.21 	ga1: 6.27 	ga2: 0.72 	ga3: 0.70 	ga4: 0.44 	gb0: 0.54 	gb1: 0.33 	gb2: 0.83 	gb3: 1.75 	gb4: 2.37 	gb5: 2.78
			Robot 3 	f: 491.36 	mf: 614.67 	ga0: 0.39 	ga1: 6.27 	ga2: 0.73 	ga3: 0.69 	ga4: 0.81 	gb0: 0.68 	gb1: 0.40 	gb2: 0.40 	gb3: 0.83 	gb4: 3.73 	gb5: 2.60
			Robot 4 	f: 1006.74 	mf: 195.00 	ga0: 0.19 	ga1: 6.27 	ga2: 0.72 	ga3: 0.69 	ga4: 0.59 	gb0: 0.67 	gb1: 0.60 	gb2: 0.77 	gb3: 2.17 	gb4: 3.16 	gb5: 2.88
			Robot 5 	f: 79.22 	mf: -84.67 	ga0: 0.24 	ga1: 6.37 	ga2: 0.63 	ga3: 0.37 	ga4: 0.84 	gb0: 0.40 	gb1: 0.42 	gb2: 0.32 	gb3: 1.37 	gb4: 1.40 	gb5: 2.75
			Robot 6 	f: 403.18 	mf: 272.33 	ga0: 0.37 	ga1: 6.26 	ga2: 0.73 	ga3: 0.65 	ga4: 0.45 	gb0: 0.59 	gb1: 0.78 	gb2: 0.44 	gb3: 2.54 	gb4: 1.62 	gb5: 2.39
			Robot 7 	f: -762.82 	mf: -97.33 	ga0: 0.37 	ga1: 6.27 	ga2: 0.80 	ga3: 0.69 	ga4: 0.40 	gb0: 0.41 	gb1: 0.39 	gb2: 0.74 	gb3: 1.70 	gb4: 3.85 	gb5: 1.40
			Robot 8 	f: 197.07 	mf: -101.67 	ga0: 0.19 	ga1: 5.14 	ga2: 0.73 	ga3: 0.69 	ga4: 0.75 	gb0: 0.50 	gb1: 0.69 	gb2: 0.75 	gb3: 0.70 	gb4: 2.81 	gb5: 2.06
			Robot 9 	f: 804.89 	mf: 522.67 	ga0: 0.48 	ga1: 6.27 	ga2: 0.73 	ga3: 0.32 	ga4: 0.82 	gb0: 0.52 	gb1: 0.49 	gb2: 0.80 	gb3: 1.60 	gb4: 2.53 	gb5: 3.22
			Robot 10 	f: 92.92 	mf: 143.33 	ga0: 0.39 	ga1: 6.22 	ga2: 0.70 	ga3: 0.69 	ga4: 0.77 	gb0: 0.48 	gb1: 0.37 	gb2: 0.67 	gb3: 1.13 	gb4: 3.11 	gb5: 2.99
			Robot 11 	f: 359.23 	mf: 403.00 	ga0: 0.19 	ga1: 4.69 	ga2: 0.73 	ga3: 0.69 	ga4: 0.81 	gb0: 0.65 	gb1: 0.58 	gb2: 0.74 	gb3: 1.98 	gb4: 2.67 	gb5: 3.22
			Robot 12 	f: 436.53 	mf: 87.00 	ga0: 0.38 	ga1: 5.11 	ga2: 0.42 	ga3: 0.70 	ga4: 0.81 	gb0: 0.72 	gb1: 0.39 	gb2: 0.47 	gb3: 3.26 	gb4: 1.56 	gb5: 2.93
			Robot 13 	f: 438.67 	mf: 34.33 	ga0: 0.21 	ga1: 6.13 	ga2: 0.73 	ga3: 0.69 	ga4: 0.80 	gb0: 0.32 	gb1: 0.53 	gb2: 0.47 	gb3: 2.69 	gb4: 1.78 	gb5: 3.33
			Robot 14 	f: 1095.02 	mf: 971.00 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.75 	ga4: 0.81 	gb0: 0.50 	gb1: 0.64 	gb2: 0.71 	gb3: 1.41 	gb4: 2.53 	gb5: 1.31
		Population 80
			Robot 0 	f: 550.92 	mf: 665.67 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.76 	ga4: 0.83 	gb0: 0.51 	gb1: 0.53 	gb2: 0.57 	gb3: 0.82 	gb4: 2.96 	gb5: 2.54
			Robot 1 	f: 422.32 	mf: 153.33 	ga0: 0.24 	ga1: 6.28 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.34 	gb1: 0.35 	gb2: 0.85 	gb3: 1.34 	gb4: 3.23 	gb5: 1.97
			Robot 2 	f: -123.74 	mf: -170.33 	ga0: 0.33 	ga1: 6.28 	ga2: 0.73 	ga3: 0.73 	ga4: 0.70 	gb0: 0.66 	gb1: 0.53 	gb2: 0.78 	gb3: 2.66 	gb4: 2.17 	gb5: 2.50
			Robot 3 	f: 414.55 	mf: 525.67 	ga0: 0.69 	ga1: 6.28 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.49 	gb1: 0.66 	gb2: 0.67 	gb3: 2.52 	gb4: 2.50 	gb5: 3.33
			Robot 4 	f: 332.70 	mf: 388.33 	ga0: 0.66 	ga1: 6.28 	ga2: 0.52 	ga3: 0.73 	ga4: 0.74 	gb0: 0.41 	gb1: 0.52 	gb2: 0.56 	gb3: 2.96 	gb4: 1.43 	gb5: 2.50
			Robot 5 	f: -211.52 	mf: -150.33 	ga0: 0.34 	ga1: 6.31 	ga2: 0.70 	ga3: 0.63 	ga4: 0.82 	gb0: 0.60 	gb1: 0.73 	gb2: 0.35 	gb3: 0.92 	gb4: 2.85 	gb5: 1.72
			Robot 6 	f: 8.60 	mf: 141.00 	ga0: 0.38 	ga1: 6.27 	ga2: 0.73 	ga3: 0.49 	ga4: 0.84 	gb0: 0.72 	gb1: 0.57 	gb2: 0.59 	gb3: 2.66 	gb4: 2.78 	gb5: 1.63
			Robot 7 	f: 76.49 	mf: -143.33 	ga0: 0.69 	ga1: 5.64 	ga2: 0.75 	ga3: 0.73 	ga4: 0.45 	gb0: 0.34 	gb1: 0.65 	gb2: 0.58 	gb3: 0.98 	gb4: 1.70 	gb5: 1.83
			Robot 8 	f: 1224.38 	mf: 410.00 	ga0: 0.19 	ga1: 5.14 	ga2: 0.73 	ga3: 0.69 	ga4: 0.75 	gb0: 0.50 	gb1: 0.69 	gb2: 0.75 	gb3: 0.70 	gb4: 2.81 	gb5: 2.06
			Robot 9 	f: 560.54 	mf: 414.67 	ga0: 0.41 	ga1: 6.28 	ga2: 0.73 	ga3: 0.62 	ga4: 0.81 	gb0: 0.41 	gb1: 0.67 	gb2: 0.74 	gb3: 1.79 	gb4: 3.18 	gb5: 3.31
			Robot 10 	f: 242.17 	mf: 175.00 	ga0: 0.69 	ga1: 6.26 	ga2: 0.43 	ga3: 0.73 	ga4: 0.80 	gb0: 0.37 	gb1: 0.54 	gb2: 0.41 	gb3: 1.24 	gb4: 1.47 	gb5: 1.56
			Robot 11 	f: -98.36 	mf: 216.67 	ga0: 0.33 	ga1: 5.80 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.56 	gb1: 0.66 	gb2: 0.36 	gb3: 2.56 	gb4: 2.06 	gb5: 2.84
			Robot 12 	f: -241.46 	mf: 91.00 	ga0: 0.38 	ga1: 5.93 	ga2: 0.64 	ga3: 0.62 	ga4: 0.81 	gb0: 0.42 	gb1: 0.30 	gb2: 0.43 	gb3: 2.29 	gb4: 3.18 	gb5: 2.58
			Robot 13 	f: 550.23 	mf: 502.67 	ga0: 0.16 	ga1: 4.12 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.36 	gb1: 0.63 	gb2: 0.74 	gb3: 2.58 	gb4: 3.16 	gb5: 2.83
			Robot 14 	f: 875.69 	mf: 977.00 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.75 	ga4: 0.81 	gb0: 0.50 	gb1: 0.64 	gb2: 0.71 	gb3: 1.41 	gb4: 2.53 	gb5: 1.31
		Population 81
			Robot 0 	f: 1048.07 	mf: 734.33 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.76 	ga4: 0.83 	gb0: 0.51 	gb1: 0.53 	gb2: 0.57 	gb3: 0.82 	gb4: 2.96 	gb5: 2.54
			Robot 1 	f: 1036.27 	mf: 313.33 	ga0: 0.24 	ga1: 6.28 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.34 	gb1: 0.35 	gb2: 0.85 	gb3: 1.34 	gb4: 3.23 	gb5: 1.97
			Robot 2 	f: -817.28 	mf: -200.00 	ga0: 0.37 	ga1: 6.28 	ga2: 0.73 	ga3: 0.74 	ga4: 0.78 	gb0: 0.54 	gb1: 0.52 	gb2: 0.58 	gb3: 2.73 	gb4: 2.52 	gb5: 1.13
			Robot 3 	f: 1054.43 	mf: 653.00 	ga0: 0.69 	ga1: 6.28 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.49 	gb1: 0.66 	gb2: 0.67 	gb3: 2.52 	gb4: 2.50 	gb5: 3.33
			Robot 4 	f: 1022.47 	mf: 786.67 	ga0: 0.66 	ga1: 6.28 	ga2: 0.52 	ga3: 0.73 	ga4: 0.74 	gb0: 0.41 	gb1: 0.52 	gb2: 0.56 	gb3: 2.96 	gb4: 1.43 	gb5: 2.50
			Robot 5 	f: 630.54 	mf: 165.67 	ga0: 0.68 	ga1: 6.29 	ga2: 0.56 	ga3: 0.71 	ga4: 0.43 	gb0: 0.74 	gb1: 0.65 	gb2: 0.78 	gb3: 1.79 	gb4: 2.97 	gb5: 1.69
			Robot 6 	f: 388.46 	mf: 266.33 	ga0: 0.19 	ga1: 6.28 	ga2: 0.73 	ga3: 0.33 	ga4: 0.82 	gb0: 0.60 	gb1: 0.64 	gb2: 0.65 	gb3: 1.12 	gb4: 3.41 	gb5: 1.73
			Robot 7 	f: -156.95 	mf: -280.33 	ga0: 0.47 	ga1: 6.09 	ga2: 0.73 	ga3: 0.74 	ga4: 0.70 	gb0: 0.41 	gb1: 0.45 	gb2: 0.70 	gb3: 2.79 	gb4: 2.94 	gb5: 1.63
			Robot 8 	f: 481.18 	mf: 634.00 	ga0: 0.33 	ga1: 5.94 	ga2: 0.73 	ga3: 0.73 	ga4: 0.79 	gb0: 0.64 	gb1: 0.72 	gb2: 0.60 	gb3: 2.73 	gb4: 1.94 	gb5: 2.52
			Robot 9 	f: 388.05 	mf: 584.00 	ga0: 0.39 	ga1: 6.28 	ga2: 0.73 	ga3: 0.59 	ga4: 0.81 	gb0: 0.28 	gb1: 0.43 	gb2: 0.41 	gb3: 1.27 	gb4: 1.68 	gb5: 1.34
			Robot 10 	f: 1160.46 	mf: 498.00 	ga0: 0.69 	ga1: 6.26 	ga2: 0.43 	ga3: 0.73 	ga4: 0.80 	gb0: 0.37 	gb1: 0.54 	gb2: 0.41 	gb3: 1.24 	gb4: 1.47 	gb5: 1.56
			Robot 11 	f: 1242.96 	mf: 500.67 	ga0: 0.33 	ga1: 5.80 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.56 	gb1: 0.66 	gb2: 0.36 	gb3: 2.56 	gb4: 2.06 	gb5: 2.84
			Robot 12 	f: 166.86 	mf: 120.33 	ga0: 0.38 	ga1: 6.17 	ga2: 0.70 	ga3: 0.71 	ga4: 0.81 	gb0: 0.49 	gb1: 0.47 	gb2: 0.69 	gb3: 2.02 	gb4: 1.60 	gb5: 2.20
			Robot 13 	f: 746.07 	mf: 578.00 	ga0: 0.16 	ga1: 4.12 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.36 	gb1: 0.63 	gb2: 0.74 	gb3: 2.58 	gb4: 3.16 	gb5: 2.83
			Robot 14 	f: 685.95 	mf: 885.00 	ga0: 0.38 	ga1: 6.28 	ga2: 0.73 	ga3: 0.75 	ga4: 0.81 	gb0: 0.50 	gb1: 0.64 	gb2: 0.71 	gb3: 1.41 	gb4: 2.53 	gb5: 1.31
		Population 82
			Robot 0 	f: 984.88 	mf: 860.67 	ga0: 0.67 	ga1: 6.04 	ga2: 0.73 	ga3: 0.74 	ga4: 0.57 	gb0: 0.57 	gb1: 0.53 	gb2: 0.57 	gb3: 1.81 	gb4: 2.28 	gb5: 3.39
			Robot 1 	f: 744.59 	mf: 734.00 	ga0: 0.30 	ga1: 3.02 	ga2: 0.86 	ga3: 0.73 	ga4: 0.79 	gb0: 0.49 	gb1: 0.71 	gb2: 0.44 	gb3: 2.05 	gb4: 1.84 	gb5: 2.00
			Robot 2 	f: 860.08 	mf: -27.00 	ga0: 0.67 	ga1: 6.04 	ga2: 0.73 	ga3: 0.51 	ga4: 0.79 	gb0: 0.55 	gb1: 0.71 	gb2: 0.72 	gb3: 3.27 	gb4: 2.71 	gb5: 3.43
			Robot 3 	f: 980.27 	mf: 816.00 	ga0: 0.44 	ga1: 6.04 	ga2: 0.73 	ga3: 0.41 	ga4: 0.80 	gb0: 0.39 	gb1: 0.66 	gb2: 0.43 	gb3: 3.06 	gb4: 1.96 	gb5: 2.90
			Robot 4 	f: 859.34 	mf: 737.67 	ga0: 0.43 	ga1: 6.04 	ga2: 0.67 	ga3: 0.62 	ga4: 0.78 	gb0: 0.47 	gb1: 0.62 	gb2: 0.41 	gb3: 3.51 	gb4: 2.00 	gb5: 3.51
			Robot 5 	f: -811.25 	mf: -130.33 	ga0: 0.43 	ga1: 6.04 	ga2: 0.68 	ga3: 0.72 	ga4: 0.39 	gb0: 0.62 	gb1: 0.81 	gb2: 0.76 	gb3: 2.81 	gb4: 2.43 	gb5: 2.87
			Robot 6 	f: 320.97 	mf: 238.67 	ga0: 0.28 	ga1: 6.04 	ga2: 0.71 	ga3: 0.61 	ga4: 0.80 	gb0: 0.68 	gb1: 0.67 	gb2: 0.60 	gb3: 2.88 	gb4: 2.11 	gb5: 1.19
			Robot 7 	f: 1277.13 	mf: 398.67 	ga0: 0.47 	ga1: 6.09 	ga2: 0.73 	ga3: 0.74 	ga4: 0.70 	gb0: 0.41 	gb1: 0.45 	gb2: 0.70 	gb3: 2.79 	gb4: 2.94 	gb5: 1.63
			Robot 8 	f: 1002.57 	mf: 902.33 	ga0: 0.33 	ga1: 5.94 	ga2: 0.73 	ga3: 0.73 	ga4: 0.79 	gb0: 0.64 	gb1: 0.72 	gb2: 0.60 	gb3: 2.73 	gb4: 1.94 	gb5: 2.52
			Robot 9 	f: 467.22 	mf: 471.67 	ga0: 0.35 	ga1: 6.04 	ga2: 0.73 	ga3: 0.58 	ga4: 0.80 	gb0: 0.36 	gb1: 0.78 	gb2: 0.33 	gb3: 2.38 	gb4: 3.30 	gb5: 2.17
			Robot 10 	f: 793.04 	mf: 731.67 	ga0: 0.44 	ga1: 6.03 	ga2: 0.64 	ga3: 0.73 	ga4: 0.52 	gb0: 0.74 	gb1: 0.81 	gb2: 0.55 	gb3: 1.65 	gb4: 1.22 	gb5: 2.28
			Robot 11 	f: 1239.97 	mf: 794.00 	ga0: 0.33 	ga1: 5.80 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.56 	gb1: 0.66 	gb2: 0.36 	gb3: 2.56 	gb4: 2.06 	gb5: 2.84
			Robot 12 	f: 1091.45 	mf: 338.33 	ga0: 0.38 	ga1: 6.17 	ga2: 0.70 	ga3: 0.71 	ga4: 0.81 	gb0: 0.49 	gb1: 0.47 	gb2: 0.69 	gb3: 2.02 	gb4: 1.60 	gb5: 2.20
			Robot 13 	f: 1246.59 	mf: 847.33 	ga0: 0.16 	ga1: 4.12 	ga2: 0.73 	ga3: 0.73 	ga4: 0.81 	gb0: 0.36 	gb1: 0.63 	gb2: 0.74 	gb3: 2.58 	gb4: 3.16 	gb5: 2.83
			Robot 14 	f: 816.88 	mf: 792.00 	ga0: 0.34 	ga1: 6.04 	ga2: 0.73 	ga3: 0.73 	ga4: 0.80 	gb0: 0.47 	gb1: 0.69 	gb2: 0.74 	gb3: 2.46 	gb4: 2.74 	gb5: 2.35
		Population 83
			Robot 0 	f: -40.42 	mf: 664.00 	ga0: 0.43 	ga1: 3.44 	ga2: 0.73 	ga3: 0.73 	ga4: 0.54 	gb0: 0.64 	gb1: 0.47 	gb2: 0.38 	gb3: 2.49 	gb4: 1.87 	gb5: 2.11
			Robot 1 	f: 1008.84 	mf: 929.33 	ga0: 0.30 	ga1: 3.02 	ga2: 0.86 	ga3: 0.73 	ga4: 0.79 	gb0: 0.49 	gb1: 0.71 	gb2: 0.44 	gb3: 2.05 	gb4: 1.84 	gb5: 2.00
			Robot 2 	f: 679.76 	mf: 240.33 	ga0: 0.43 	ga1: 5.87 	ga2: 0.73 	ga3: 0.66 	ga4: 0.80 	gb0: 0.77 	gb1: 0.82 	gb2: 0.49 	gb3: 2.55 	gb4: 1.67 	gb5: 2.02
			Robot 3 	f: 164.50 	mf: 732.67 	ga0: 0.36 	ga1: 5.87 	ga2: 0.59 	ga3: 0.63 	ga4: 0.81 	gb0: 0.63 	gb1: 0.39 	gb2: 0.59 	gb3: 2.59 	gb4: 1.33 	gb5: 2.76
			Robot 4 	f: 225.25 	mf: 702.00 	ga0: 0.68 	ga1: 5.87 	ga2: 0.71 	ga3: 0.70 	ga4: 0.47 	gb0: 0.32 	gb1: 0.59 	gb2: 0.49 	gb3: 2.80 	gb4: 1.52 	gb5: 2.39
			Robot 5 	f: 258.40 	mf: 25.67 	ga0: 0.36 	ga1: 5.87 	ga2: 0.71 	ga3: 0.73 	ga4: 0.73 	gb0: 0.31 	gb1: 0.41 	gb2: 0.67 	gb3: 3.57 	gb4: 1.59 	gb5: 2.97
