QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 2000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 1	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1432.13 	mf: -1432.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.61 	gb1: 0.78 	gb2: 0.68 	gb3: 1.01 	gb4: 3.87 	gb5: 3.39
			Robot 2 	f: 522.14 	mf: 522.00 	ga0: 0.42 	ga1: 5.10 	ga2: 0.44 	ga3: 0.70 	ga4: 0.77 	gb0: 0.71 	gb1: 0.63 	gb2: 0.35 	gb3: 1.37 	gb4: 3.34 	gb5: 2.40
			Robot 3 	f: -4582.34 	mf: -4582.00 	ga0: 0.83 	ga1: 4.94 	ga2: 0.70 	ga3: 0.79 	ga4: 0.50 	gb0: 0.44 	gb1: 0.55 	gb2: 0.54 	gb3: 3.06 	gb4: 2.84 	gb5: 2.68
			Robot 4 	f: -19971.18 	mf: -19971.00 	ga0: 0.41 	ga1: 5.10 	ga2: 0.82 	ga3: 0.78 	ga4: 0.71 	gb0: 0.42 	gb1: 0.68 	gb2: 0.59 	gb3: 1.94 	gb4: 2.31 	gb5: 3.18
			Robot 5 	f: 1787.47 	mf: 1787.00 	ga0: 0.82 	ga1: 5.10 	ga2: 0.70 	ga3: 0.51 	ga4: 0.71 	gb0: 0.62 	gb1: 0.48 	gb2: 0.38 	gb3: 1.32 	gb4: 3.71 	gb5: 2.81
			Robot 6 	f: 1399.78 	mf: 1399.00 	ga0: 0.82 	ga1: 5.24 	ga2: 0.70 	ga3: 0.78 	ga4: 0.71 	gb0: 0.58 	gb1: 0.26 	gb2: 0.67 	gb3: 1.34 	gb4: 2.20 	gb5: 3.74
			Robot 7 	f: 2091.95 	mf: 2091.00 	ga0: 0.91 	ga1: 5.08 	ga2: 0.70 	ga3: 0.79 	ga4: 0.40 	gb0: 0.45 	gb1: 0.72 	gb2: 0.75 	gb3: 2.69 	gb4: 3.55 	gb5: 3.02
			Robot 8 	f: 745.70 	mf: 745.00 	ga0: 0.79 	ga1: 5.10 	ga2: 0.70 	ga3: 0.76 	ga4: 0.71 	gb0: 0.51 	gb1: 0.51 	gb2: 0.53 	gb3: 1.98 	gb4: 2.42 	gb5: 3.01
			Robot 9 	f: 133.73 	mf: 133.00 	ga0: 0.82 	ga1: 5.09 	ga2: 0.70 	ga3: 0.79 	ga4: 0.71 	gb0: 0.54 	gb1: 0.53 	gb2: 0.39 	gb3: 2.61 	gb4: 3.89 	gb5: 2.15
			Robot 10 	f: 16.06 	mf: 16.00 	ga0: 0.83 	ga1: 5.49 	ga2: 0.67 	ga3: 0.78 	ga4: 0.60 	gb0: 0.55 	gb1: 0.53 	gb2: 0.40 	gb3: 2.77 	gb4: 3.94 	gb5: 2.31
			Robot 11 	f: 320.46 	mf: 320.00 	ga0: 0.41 	ga1: 5.10 	ga2: 0.72 	ga3: 0.68 	ga4: 0.71 	gb0: 0.35 	gb1: 0.23 	gb2: 0.60 	gb3: 2.54 	gb4: 1.57 	gb5: 2.50
			Robot 12 	f: 2161.44 	mf: 2161.00 	ga0: 0.82 	ga1: 5.76 	ga2: 0.70 	ga3: 0.78 	ga4: 0.71 	gb0: 0.56 	gb1: 0.52 	gb2: 0.72 	gb3: 1.34 	gb4: 3.43 	gb5: 2.40
			Robot 13 	f: 1302.98 	mf: 1302.00 	ga0: 0.41 	ga1: 5.04 	ga2: 0.70 	ga3: 0.81 	ga4: 0.71 	gb0: 0.32 	gb1: 0.45 	gb2: 0.61 	gb3: 2.97 	gb4: 3.46 	gb5: 1.93
			Robot 14 	f: 1134.70 	mf: 1134.00 	ga0: 0.41 	ga1: 5.05 	ga2: 0.68 	ga3: 0.79 	ga4: 0.71 	gb0: 0.59 	gb1: 0.42 	gb2: 0.81 	gb3: 1.26 	gb4: 1.75 	gb5: 3.16
		Population 138
			Robot 0 	f: 1916.47 	mf: 1916.00 	ga0: 0.41 	ga1: 5.56 	ga2: 0.70 	ga3: 0.79 	ga4: 0.71 	gb0: 0.48 	gb1: 0.76 	gb2: 0.47 	gb3: 1.71 	gb4: 3.18 	gb5: 2.73
			Robot 1 	f: -130.02 	mf: -130.00 	ga0: 0.41 	ga1: 5.56 	ga2: 0.38 	ga3: 0.76 	ga4: 0.71 	gb0: 0.43 	gb1: 0.54 	gb2: 0.58 	gb3: 1.80 	gb4: 1.84 	gb5: 3.32
			Robot 2 	f: 1250.42 	mf: 1250.00 	ga0: 0.70 	ga1: 5.56 	ga2: 0.62 	ga3: 0.76 	ga4: 0.73 	gb0: 0.70 	gb1: 0.33 	gb2: 0.77 	gb3: 1.26 	gb4: 2.83 	gb5: 3.57
			Robot 3 	f: 161.70 	mf: 161.00 	ga0: 0.91 	ga1: 5.51 	ga2: 0.70 	ga3: 0.79 	ga4: 0.44 	gb0: 0.50 	gb1: 0.30 	gb2: 0.72 	gb3: 3.21 	gb4: 3.70 	gb5: 2.42
			Robot 4 	f: 1656.81 	mf: 1656.00 	ga0: 0.70 	ga1: 4.28 	ga2: 0.74 	ga3: 0.78 	ga4: 0.42 	gb0: 0.37 	gb1: 0.77 	gb2: 0.72 	gb3: 2.05 	gb4: 1.78 	gb5: 3.09
			Robot 5 	f: 1576.08 	mf: 1576.00 	ga0: 0.82 	ga1: 5.56 	ga2: 0.70 	ga3: 0.70 	ga4: 0.71 	gb0: 0.44 	gb1: 0.61 	gb2: 0.75 	gb3: 1.77 	gb4: 3.77 	gb5: 2.47
			Robot 6 	f: 882.28 	mf: 882.00 	ga0: 0.82 	ga1: 5.61 	ga2: 0.71 	ga3: 0.78 	ga4: 0.66 	gb0: 0.52 	gb1: 0.58 	gb2: 0.38 	gb3: 1.66 	gb4: 2.83 	gb5: 3.49
			Robot 7 	f: -667.37 	mf: -667.00 	ga0: 0.43 	ga1: 6.78 	ga2: 0.70 	ga3: 0.86 	ga4: 0.58 	gb0: 0.34 	gb1: 0.60 	gb2: 0.46 	gb3: 2.87 	gb4: 2.16 	gb5: 2.59
			Robot 8 	f: 1205.38 	mf: 1205.00 	ga0: 0.81 	ga1: 5.56 	ga2: 0.70 	ga3: 0.84 	ga4: 0.71 	gb0: 0.47 	gb1: 0.49 	gb2: 0.45 	gb3: 2.77 	gb4: 3.30 	gb5: 1.77
			Robot 9 	f: 1989.11 	mf: 1989.00 	ga0: 0.91 	ga1: 6.28 	ga2: 0.57 	ga3: 0.79 	ga4: 0.71 	gb0: 0.47 	gb1: 0.57 	gb2: 0.77 	gb3: 1.39 	gb4: 3.62 	gb5: 2.20
			Robot 10 	f: 260.44 	mf: 260.00 	ga0: 0.83 	ga1: 5.68 	ga2: 0.63 	ga3: 0.79 	ga4: 0.68 	gb0: 0.55 	gb1: 0.50 	gb2: 0.75 	gb3: 2.20 	gb4: 2.73 	gb5: 3.62
			Robot 11 	f: 1665.25 	mf: 1665.00 	ga0: 0.70 	ga1: 5.56 	ga2: 0.71 	ga3: 0.75 	ga4: 0.71 	gb0: 0.40 	gb1: 0.69 	gb2: 0.73 	gb3: 1.31 	gb4: 3.13 	gb5: 2.59
			Robot 12 	f: 2443.04 	mf: 2443.00 	ga0: 0.82 	ga1: 5.76 	ga2: 0.70 	ga3: 0.78 	ga4: 0.71 	gb0: 0.56 	gb1: 0.52 	gb2: 0.72 	gb3: 1.34 	gb4: 3.43 	gb5: 2.40
			Robot 13 	f: 1136.67 	mf: 1136.00 	ga0: 0.70 	ga1: 5.55 	ga2: 0.70 	ga3: 0.79 	ga4: 0.71 	gb0: 0.53 	gb1: 0.70 	gb2: 0.63 	gb3: 1.41 	gb4: 2.47 	gb5: 2.46
			Robot 14 	f: 797.21 	mf: 797.00 	ga0: 0.70 	ga1: 5.55 	ga2: 0.70 	ga3: 0.55 	ga4: 0.46 	gb0: 0.64 	gb1: 0.68 	gb2: 0.40 	gb3: 1.22 	gb4: 1.59 	gb5: 3.77
		Population 139
			Robot 0 	f: 1765.47 	mf: 1765.00 	ga0: 0.69 	ga1: 5.56 	ga2: 0.70 	ga3: 0.82 	ga4: 0.71 	gb0: 0.48 	gb1: 0.57 	gb2: 0.59 	gb3: 1.93 	gb4: 3.44 	gb5: 2.87
			Robot 1 	f: 517.33 	mf: 517.00 	ga0: 0.85 	ga1: 5.56 	ga2: 0.61 	ga3: 0.88 	ga4: 0.71 	gb0: 0.35 	gb1: 0.64 	gb2: 0.60 	gb3: 2.78 	gb4: 1.57 	gb5: 3.08
			Robot 2 	f: -278.88 	mf: -278.00 	ga0: 0.78 	ga1: 5.56 	ga2: 0.53 	ga3: 0.81 	ga4: 0.72 	gb0: 0.50 	gb1: 0.28 	gb2: 0.38 	gb3: 2.18 	gb4: 3.34 	gb5: 1.19
			Robot 3 	f: -9.86 	mf: -9.00 	ga0: 0.42 	ga1: 5.55 	ga2: 0.70 	ga3: 0.82 	ga4: 0.63 	gb0: 0.55 	gb1: 0.56 	gb2: 0.32 	gb3: 1.73 	gb4: 3.87 	gb5: 1.01
			Robot 4 	f: -1337.15 	mf: -1337.00 	ga0: 0.78 	ga1: 5.18 	ga2: 0.71 	ga3: 0.82 	ga4: 0.62 	gb0: 0.54 	gb1: 0.56 	gb2: 0.47 	gb3: 2.65 	gb4: 2.77 	gb5: 2.48
			Robot 5 	f: 1430.49 	mf: 1430.00 	ga0: 0.82 	ga1: 5.56 	ga2: 0.70 	ga3: 0.76 	ga4: 0.71 	gb0: 0.32 	gb1: 0.42 	gb2: 0.72 	gb3: 2.37 	gb4: 2.80 	gb5: 1.67
			Robot 6 	f: 118.21 	mf: 118.00 	ga0: 0.82 	ga1: 5.58 	ga2: 0.71 	ga3: 0.82 	ga4: 0.70 	gb0: 0.54 	gb1: 0.28 	gb2: 0.41 	gb3: 2.23 	gb4: 2.15 	gb5: 1.76
			Robot 7 	f: -76.08 	mf: -76.00 	ga0: 0.70 	ga1: 5.93 	ga2: 0.70 	ga3: 0.84 	ga4: 0.67 	gb0: 0.28 	gb1: 0.74 	gb2: 0.25 	gb3: 1.47 	gb4: 2.20 	gb5: 2.92
			Robot 8 	f: 1927.16 	mf: 1927.00 	ga0: 0.81 	ga1: 5.56 	ga2: 0.70 	ga3: 0.84 	ga4: 0.71 	gb0: 0.47 	gb1: 0.49 	gb2: 0.45 	gb3: 2.77 	gb4: 3.30 	gb5: 1.77
			Robot 9 	f: 729.70 	mf: 729.00 	ga0: 0.84 	ga1: 5.78 	ga2: 0.81 	ga3: 0.82 	ga4: 0.71 	gb0: 0.61 	gb1: 0.60 	gb2: 0.51 	gb3: 2.31 	gb4: 3.15 	gb5: 2.44
			Robot 10 	f: -226.42 	mf: -226.00 	ga0: 0.82 	ga1: 5.60 	ga2: 0.39 	ga3: 0.48 	ga4: 0.70 	gb0: 0.68 	gb1: 0.40 	gb2: 0.55 	gb3: 2.68 	gb4: 3.34 	gb5: 3.56
			Robot 11 	f: 1221.52 	mf: 1221.00 	ga0: 0.78 	ga1: 5.56 	ga2: 0.71 	ga3: 0.81 	ga4: 0.71 	gb0: 0.32 	gb1: 0.45 	gb2: 0.62 	gb3: 1.36 	gb4: 4.03 	gb5: 2.88
			Robot 12 	f: 1600.89 	mf: 1600.00 	ga0: 0.82 	ga1: 5.62 	ga2: 0.70 	ga3: 0.82 	ga4: 0.71 	gb0: 0.68 	gb1: 0.73 	gb2: 0.71 	gb3: 1.47 	gb4: 2.20 	gb5: 1.46
			Robot 13 	f: 1604.14 	mf: 1604.00 	ga0: 0.78 	ga1: 4.28 	ga2: 0.70 	ga3: 0.81 	ga4: 0.71 	gb0: 0.54 	gb1: 0.58 	gb2: 0.65 	gb3: 1.99 	gb4: 4.01 	gb5: 2.16
			Robot 14 	f: -843.62 	mf: -843.00 	ga0: 0.39 	ga1: 5.56 	ga2: 0.70 	ga3: 0.39 	ga4: 0.34 	gb0: 0.32 	gb1: 0.30 	gb2: 0.46 	gb3: 1.40 	gb4: 1.61 	gb5: 2.41
		Population 140
			Robot 0 	f: 1693.14 	mf: 1693.00 	ga0: 0.80 	ga1: 5.71 	ga2: 0.78 	ga3: 0.74 	ga4: 0.71 	gb0: 0.33 	gb1: 0.57 	gb2: 0.71 	gb3: 3.27 	gb4: 3.49 	gb5: 3.03
			Robot 1 	f: 949.01 	mf: 949.00 	ga0: 0.84 	ga1: 5.71 	ga2: 0.75 	ga3: 0.84 	ga4: 0.71 	gb0: 0.33 	gb1: 0.44 	gb2: 0.54 	gb3: 2.62 	gb4: 1.79 	gb5: 1.62
			Robot 2 	f: 441.66 	mf: 441.00 	ga0: 0.91 	ga1: 5.71 	ga2: 0.73 	ga3: 0.82 	ga4: 0.71 	gb0: 0.30 	gb1: 0.52 	gb2: 0.27 	gb3: 2.26 	gb4: 3.04 	gb5: 1.35
			Robot 3 	f: 923.49 	mf: 923.00 	ga0: 0.72 	ga1: 3.35 	ga2: 0.78 	ga3: 0.44 	ga4: 0.69 	gb0: 0.56 	gb1: 0.70 	gb2: 0.36 	gb3: 2.69 	gb4: 3.64 	gb5: 2.17
			Robot 4 	f: -532.06 	mf: -532.00 	ga0: 0.82 	ga1: 5.60 	ga2: 0.78 	ga3: 0.72 	ga4: 0.76 	gb0: 0.56 	gb1: 0.55 	gb2: 0.47 	gb3: 3.68 	gb4: 2.89 	gb5: 1.97
			Robot 5 	f: 1744.79 	mf: 1744.00 	ga0: 0.42 	ga1: 5.71 	ga2: 0.78 	ga3: 0.80 	ga4: 0.71 	gb0: 0.28 	gb1: 0.62 	gb2: 0.62 	gb3: 1.21 	gb4: 1.90 	gb5: 1.81
			Robot 6 	f: 440.35 	mf: 440.00 	ga0: 0.92 	ga1: 3.36 	ga2: 0.78 	ga3: 0.82 	ga4: 0.71 	gb0: 0.40 	gb1: 0.70 	gb2: 0.73 	gb3: 1.32 	gb4: 1.88 	gb5: 3.03
			Robot 7 	f: 498.62 	mf: 498.00 	ga0: 0.80 	ga1: 5.82 	ga2: 0.78 	ga3: 0.83 	ga4: 0.70 	gb0: 0.39 	gb1: 0.77 	gb2: 0.49 	gb3: 2.55 	gb4: 3.82 	gb5: 2.06
			Robot 8 	f: 1746.90 	mf: 1746.00 	ga0: 0.83 	ga1: 5.71 	ga2: 0.78 	ga3: 0.83 	ga4: 0.71 	gb0: 0.53 	gb1: 0.45 	gb2: 0.29 	gb3: 3.51 	gb4: 1.61 	gb5: 1.12
			Robot 9 	f: 2326.97 	mf: 2326.00 	ga0: 0.84 	ga1: 5.78 	ga2: 0.81 	ga3: 0.82 	ga4: 0.71 	gb0: 0.61 	gb1: 0.60 	gb2: 0.51 	gb3: 2.31 	gb4: 3.15 	gb5: 2.44
			Robot 10 	f: -759.36 	mf: -759.00 	ga0: 0.92 	ga1: 5.72 	ga2: 0.68 	ga3: 0.72 	ga4: 0.71 	gb0: 0.65 	gb1: 0.46 	gb2: 0.57 	gb3: 2.75 	gb4: 2.77 	gb5: 2.59
			Robot 11 	f: 1316.97 	mf: 1316.00 	ga0: 0.82 	ga1: 2.86 	ga2: 0.78 	ga3: 0.82 	ga4: 0.71 	gb0: 0.35 	gb1: 0.61 	gb2: 0.51 	gb3: 1.51 	gb4: 1.92 	gb5: 3.23
			Robot 12 	f: 1574.81 	mf: 1574.00 	ga0: 0.83 	ga1: 5.73 	ga2: 0.78 	ga3: 0.82 	ga4: 0.73 	gb0: 0.36 	gb1: 0.37 	gb2: 0.68 	gb3: 1.98 	gb4: 1.90 	gb5: 2.45
			Robot 13 	f: 1540.97 	mf: 1540.00 	ga0: 0.82 	ga1: 4.66 	ga2: 0.78 	ga3: 0.82 	ga4: 0.48 	gb0: 0.64 	gb1: 0.33 	gb2: 0.76 	gb3: 3.15 	gb4: 2.80 	gb5: 3.04
			Robot 14 	f: 163.65 	mf: 163.00 	ga0: 0.71 	ga1: 5.71 	ga2: 0.78 	ga3: 0.69 	ga4: 0.60 	gb0: 0.57 	gb1: 0.39 	gb2: 0.62 	gb3: 2.18 	gb4: 3.75 	gb5: 2.10
		Population 141
			Robot 0 	f: 1872.01 	mf: 1872.00 	ga0: 0.41 	ga1: 4.82 	ga2: 0.78 	ga3: 0.56 	ga4: 0.74 	gb0: 0.42 	gb1: 0.60 	gb2: 0.74 	gb3: 1.99 	gb4: 3.91 	gb5: 2.99
			Robot 1 	f: 1222.23 	mf: 1222.00 	ga0: 0.83 	ga1: 5.63 	ga2: 0.77 	ga3: 0.67 	ga4: 0.39 	gb0: 0.49 	gb1: 0.42 	gb2: 0.63 	gb3: 3.84 	gb4: 2.13 	gb5: 2.65
			Robot 2 	f: 2195.23 	mf: 2195.00 	ga0: 0.92 	ga1: 5.63 	ga2: 0.77 	ga3: 0.75 	ga4: 0.74 	gb0: 0.72 	gb1: 0.40 	gb2: 0.25 	gb3: 1.68 	gb4: 2.55 	gb5: 2.06
			Robot 3 	f: -600.58 	mf: -600.00 	ga0: 0.79 	ga1: 4.93 	ga2: 0.78 	ga3: 0.63 	ga4: 0.74 	gb0: 0.54 	gb1: 0.52 	gb2: 0.32 	gb3: 3.94 	gb4: 3.08 	gb5: 1.67
			Robot 4 	f: 2317.59 	mf: 2317.00 	ga0: 0.82 	ga1: 5.60 	ga2: 0.78 	ga3: 0.72 	ga4: 0.76 	gb0: 0.56 	gb1: 0.55 	gb2: 0.47 	gb3: 3.68 	gb4: 2.89 	gb5: 1.97
			Robot 5 	f: 2283.56 	mf: 2283.00 	ga0: 0.35 	ga1: 5.63 	ga2: 0.78 	ga3: 0.74 	ga4: 0.70 	gb0: 0.64 	gb1: 0.63 	gb2: 0.67 	gb3: 2.28 	gb4: 3.07 	gb5: 2.97
			Robot 6 	f: 1996.65 	mf: 1996.00 	ga0: 0.85 	ga1: 4.93 	ga2: 0.78 	ga3: 0.75 	ga4: 0.74 	gb0: 0.49 	gb1: 0.39 	gb2: 0.33 	gb3: 1.89 	gb4: 3.29 	gb5: 1.15
			Robot 7 	f: 2119.80 	mf: 2119.00 	ga0: 0.82 	ga1: 2.83 	ga2: 0.78 	ga3: 0.39 	ga4: 0.74 	gb0: 0.32 	gb1: 0.63 	gb2: 0.35 	gb3: 3.21 	gb4: 1.85 	gb5: 2.67
			Robot 8 	f: 1602.11 	mf: 1602.00 	ga0: 0.83 	ga1: 5.63 	ga2: 0.78 	ga3: 0.85 	ga4: 0.42 	gb0: 0.64 	gb1: 0.55 	gb2: 0.40 	gb3: 2.61 	gb4: 1.60 	gb5: 1.54
			Robot 9 	f: 1635.27 	mf: 1635.00 	ga0: 0.83 	ga1: 5.65 	ga2: 0.79 	ga3: 0.75 	ga4: 0.74 	gb0: 0.58 	gb1: 0.70 	gb2: 0.67 	gb3: 3.74 	gb4: 3.68 	gb5: 2.27
			Robot 10 	f: 652.94 	mf: 652.00 	ga0: 0.85 	ga1: 6.32 	ga2: 0.75 	ga3: 0.66 	ga4: 0.74 	gb0: 0.47 	gb1: 0.50 	gb2: 0.40 	gb3: 1.91 	gb4: 3.41 	gb5: 2.26
			Robot 11 	f: 2117.28 	mf: 2117.00 	ga0: 0.91 	ga1: 4.78 	ga2: 0.78 	ga3: 0.75 	ga4: 0.52 	gb0: 0.53 	gb1: 0.53 	gb2: 0.50 	gb3: 3.45 	gb4: 1.47 	gb5: 2.22
			Robot 12 	f: 1195.81 	mf: 1195.00 	ga0: 0.83 	ga1: 5.64 	ga2: 0.78 	ga3: 0.75 	ga4: 0.75 	gb0: 0.48 	gb1: 0.58 	gb2: 0.38 	gb3: 4.02 	gb4: 1.95 	gb5: 3.47
			Robot 13 	f: -14359.82 	mf: -14359.00 	ga0: 0.82 	ga1: 4.16 	ga2: 0.78 	ga3: 0.77 	ga4: 0.67 	gb0: 0.37 	gb1: 0.48 	gb2: 0.41 	gb3: 3.31 	gb4: 1.57 	gb5: 2.86
			Robot 14 	f: 131.53 	mf: 131.00 	ga0: 0.79 	ga1: 5.63 	ga2: 0.78 	ga3: 0.71 	ga4: 0.71 	gb0: 0.41 	gb1: 0.28 	gb2: 0.75 	gb3: 4.10 	gb4: 2.01 	gb5: 3.06
		Population 142
			Robot 0 	f: 1138.86 	mf: 1138.00 	ga0: 0.35 	ga1: 5.39 	ga2: 0.78 	ga3: 0.69 	ga4: 0.75 	gb0: 0.38 	gb1: 0.41 	gb2: 0.56 	gb3: 2.92 	gb4: 3.24 	gb5: 3.08
			Robot 1 	f: -332.08 	mf: -332.00 	ga0: 0.83 	ga1: 6.32 	ga2: 0.78 	ga3: 0.73 	ga4: 0.64 	gb0: 0.43 	gb1: 0.38 	gb2: 0.34 	gb3: 3.99 	gb4: 2.57 	gb5: 2.61
			Robot 2 	f: 1728.06 	mf: 1728.00 	ga0: 0.43 	ga1: 6.32 	ga2: 0.78 	ga3: 0.75 	ga4: 0.78 	gb0: 0.58 	gb1: 0.53 	gb2: 0.32 	gb3: 2.59 	gb4: 2.25 	gb5: 3.58
			Robot 3 	f: 1171.52 	mf: 1171.00 	ga0: 0.82 	ga1: 5.42 	ga2: 0.78 	ga3: 0.54 	ga4: 0.75 	gb0: 0.38 	gb1: 0.51 	gb2: 0.49 	gb3: 4.26 	gb4: 1.45 	gb5: 1.47
			Robot 4 	f: 1655.58 	mf: 1655.00 	ga0: 0.83 	ga1: 5.63 	ga2: 0.60 	ga3: 0.74 	ga4: 0.75 	gb0: 0.53 	gb1: 0.57 	gb2: 0.30 	gb3: 2.85 	gb4: 1.23 	gb5: 1.95
			Robot 5 	f: -350.56 	mf: -350.00 	ga0: 0.34 	ga1: 5.64 	ga2: 0.78 	ga3: 0.75 	ga4: 0.73 	gb0: 0.30 	gb1: 0.72 	gb2: 0.65 	gb3: 4.06 	gb4: 2.36 	gb5: 2.53
			Robot 6 	f: 2005.12 	mf: 2005.00 	ga0: 0.42 	ga1: 5.71 	ga2: 0.78 	ga3: 0.75 	ga4: 0.38 	gb0: 0.34 	gb1: 0.62 	gb2: 0.40 	gb3: 3.97 	gb4: 1.65 	gb5: 3.15
			Robot 7 	f: 826.03 	mf: 826.00 	ga0: 0.41 	ga1: 4.80 	ga2: 0.78 	ga3: 0.64 	ga4: 0.75 	gb0: 0.33 	gb1: 0.55 	gb2: 0.39 	gb3: 2.12 	gb4: 2.87 	gb5: 1.86
			Robot 8 	f: -1921.94 	mf: -1921.00 	ga0: 0.83 	ga1: 4.82 	ga2: 0.78 	ga3: 0.78 	ga4: 0.33 	gb0: 0.58 	gb1: 0.45 	gb2: 0.33 	gb3: 3.78 	gb4: 2.67 	gb5: 3.36
			Robot 9 	f: 1999.07 	mf: 1999.00 	ga0: 0.91 	ga1: 5.64 	ga2: 0.78 	ga3: 0.79 	ga4: 0.75 	gb0: 0.69 	gb1: 0.64 	gb2: 0.61 	gb3: 3.93 	gb4: 2.30 	gb5: 3.55
			Robot 10 	f: 796.99 	mf: 796.00 	ga0: 0.83 	ga1: 6.92 	ga2: 0.77 	ga3: 0.72 	ga4: 0.75 	gb0: 0.45 	gb1: 0.63 	gb2: 0.25 	gb3: 2.62 	gb4: 3.14 	gb5: 3.62
			Robot 11 	f: -1181.26 	mf: -1181.00 	ga0: 0.85 	ga1: 5.38 	ga2: 0.78 	ga3: 0.75 	ga4: 0.68 	gb0: 0.63 	gb1: 0.35 	gb2: 0.70 	gb3: 2.20 	gb4: 2.59 	gb5: 2.40
			Robot 12 	f: 2381.57 	mf: 2381.00 	ga0: 0.83 	ga1: 5.64 	ga2: 0.78 	ga3: 0.75 	ga4: 0.75 	gb0: 0.48 	gb1: 0.58 	gb2: 0.38 	gb3: 4.02 	gb4: 1.95 	gb5: 3.47
			Robot 13 	f: -2690.04 	mf: -2690.00 	ga0: 0.83 	ga1: 5.19 	ga2: 0.78 	ga3: 0.75 	ga4: 0.37 	gb0: 0.58 	gb1: 0.56 	gb2: 0.41 	gb3: 2.56 	gb4: 3.19 	gb5: 2.24
			Robot 14 	f: 1930.08 	mf: 1930.00 	ga0: 0.82 	ga1: 5.64 	ga2: 0.68 	ga3: 0.74 	ga4: 0.86 	gb0: 0.55 	gb1: 0.26 	gb2: 0.35 	gb3: 3.58 	gb4: 3.22 	gb5: 3.91
		Population 143
			Robot 0 	f: 1717.30 	mf: 1717.00 	ga0: 0.40 	ga1: 6.04 	ga2: 0.78 	ga3: 0.42 	ga4: 0.77 	gb0: 0.68 	gb1: 0.39 	gb2: 0.59 	gb3: 2.54 	gb4: 1.29 	gb5: 3.90
			Robot 1 	f: 889.04 	mf: 889.00 	ga0: 0.55 	ga1: 4.66 	ga2: 0.78 	ga3: 0.74 	ga4: 0.74 	gb0: 0.74 	gb1: 0.49 	gb2: 0.29 	gb3: 2.34 	gb4: 2.45 	gb5: 2.78
			Robot 2 	f: 2396.32 	mf: 2396.00 	ga0: 0.43 	ga1: 6.32 	ga2: 0.78 	ga3: 0.75 	ga4: 0.78 	gb0: 0.58 	gb1: 0.53 	gb2: 0.32 	gb3: 2.59 	gb4: 2.25 	gb5: 3.58
			Robot 3 	f: 1052.57 	mf: 1052.00 	ga0: 0.54 	ga1: 6.05 	ga2: 0.78 	ga3: 0.69 	ga4: 0.77 	gb0: 0.59 	gb1: 0.44 	gb2: 0.39 	gb3: 1.55 	gb4: 2.64 	gb5: 3.73
			Robot 4 	f: -128.20 	mf: -128.00 	ga0: 0.55 	ga1: 6.11 	ga2: 0.72 	ga3: 0.74 	ga4: 0.51 	gb0: 0.53 	gb1: 0.47 	gb2: 0.20 	gb3: 2.67 	gb4: 2.79 	gb5: 1.79
			Robot 5 	f: 1257.29 	mf: 1257.00 	ga0: 0.70 	ga1: 6.11 	ga2: 0.80 	ga3: 0.43 	ga4: 0.74 	gb0: 0.71 	gb1: 0.79 	gb2: 0.21 	gb3: 2.13 	gb4: 1.72 	gb5: 3.07
			Robot 6 	f: -9.73 	mf: -9.00 	ga0: 0.21 	ga1: 6.14 	ga2: 0.78 	ga3: 0.75 	ga4: 0.66 	gb0: 0.51 	gb1: 0.40 	gb2: 0.64 	gb3: 3.39 	gb4: 1.16 	gb5: 3.65
			Robot 7 	f: 709.38 	mf: 709.00 	ga0: 0.42 	ga1: 5.86 	ga2: 0.78 	ga3: 0.72 	ga4: 0.77 	gb0: 0.28 	gb1: 0.43 	gb2: 0.19 	gb3: 2.67 	gb4: 3.45 	gb5: 2.37
			Robot 8 	f: -952.28 	mf: -952.00 	ga0: 0.55 	ga1: 5.87 	ga2: 0.78 	ga3: 0.73 	ga4: 0.65 	gb0: 0.64 	gb1: 0.55 	gb2: 0.41 	gb3: 2.66 	gb4: 1.82 	gb5: 3.82
			Robot 9 	f: 1525.74 	mf: 1525.00 	ga0: 0.57 	ga1: 6.12 	ga2: 0.88 	ga3: 0.76 	ga4: 0.77 	gb0: 0.42 	gb1: 0.78 	gb2: 0.38 	gb3: 3.34 	gb4: 1.37 	gb5: 2.65
			Robot 10 	f: 1022.24 	mf: 1022.00 	ga0: 0.27 	ga1: 6.50 	ga2: 0.78 	ga3: 0.74 	ga4: 0.59 	gb0: 0.50 	gb1: 0.41 	gb2: 0.15 	gb3: 3.04 	gb4: 1.75 	gb5: 4.24
			Robot 11 	f: -5847.01 	mf: -5847.00 	ga0: 0.56 	ga1: 6.52 	ga2: 0.83 	ga3: 0.77 	ga4: 0.75 	gb0: 0.40 	gb1: 0.63 	gb2: 0.59 	gb3: 3.33 	gb4: 1.94 	gb5: 3.99
