QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 2000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 2	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1432.13 	mf: -1432.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.61 	gb1: 0.78 	gb2: 0.68 	gb3: 1.01 	gb4: 3.87 	gb5: 3.39
			Robot 4 	f: -2869.51 	mf: -977.50 	ga0: 0.77 	ga1: 3.51 	ga2: 0.46 	ga3: 0.07 	ga4: 0.12 	gb0: 0.32 	gb1: 0.70 	gb2: 0.32 	gb3: 1.45 	gb4: 1.44 	gb5: 2.89
			Robot 5 	f: -2283.07 	mf: -671.50 	ga0: 0.77 	ga1: 4.07 	ga2: 0.31 	ga3: 0.07 	ga4: 0.12 	gb0: 0.21 	gb1: 0.56 	gb2: 0.52 	gb3: 2.93 	gb4: 1.86 	gb5: 3.18
			Robot 6 	f: -1484.52 	mf: -1047.00 	ga0: 0.65 	ga1: 4.11 	ga2: 0.34 	ga3: 0.07 	ga4: 0.12 	gb0: 0.64 	gb1: 0.49 	gb2: 0.58 	gb3: 3.50 	gb4: 2.58 	gb5: 2.34
			Robot 7 	f: -507.69 	mf: -863.00 	ga0: 0.77 	ga1: 4.08 	ga2: 0.31 	ga3: 0.13 	ga4: 0.13 	gb0: 0.67 	gb1: 0.81 	gb2: 0.29 	gb3: 1.74 	gb4: 2.72 	gb5: 2.20
			Robot 8 	f: -3597.13 	mf: -1750.00 	ga0: 0.78 	ga1: 4.19 	ga2: 0.31 	ga3: 0.07 	ga4: 0.16 	gb0: 0.45 	gb1: 0.26 	gb2: 0.33 	gb3: 1.71 	gb4: 1.48 	gb5: 1.41
			Robot 9 	f: -2313.79 	mf: -1872.00 	ga0: 0.88 	ga1: 3.93 	ga2: 0.31 	ga3: 0.07 	ga4: 0.15 	gb0: 0.48 	gb1: 0.74 	gb2: 0.42 	gb3: 2.44 	gb4: 2.84 	gb5: 1.82
			Robot 10 	f: -115.38 	mf: -146.00 	ga0: 0.78 	ga1: 3.93 	ga2: 0.36 	ga3: 0.13 	ga4: 0.12 	gb0: 0.63 	gb1: 0.49 	gb2: 0.36 	gb3: 1.35 	gb4: 2.56 	gb5: 0.93
			Robot 11 	f: -1266.58 	mf: -1000.00 	ga0: 0.76 	ga1: 3.81 	ga2: 0.31 	ga3: 0.07 	ga4: 0.12 	gb0: 0.35 	gb1: 0.40 	gb2: 0.51 	gb3: 2.83 	gb4: 3.58 	gb5: 1.40
			Robot 12 	f: 956.60 	mf: -132.50 	ga0: 0.77 	ga1: 4.26 	ga2: 0.29 	ga3: 0.08 	ga4: 0.13 	gb0: 0.35 	gb1: 0.18 	gb2: 0.27 	gb3: 1.69 	gb4: 1.94 	gb5: 1.69
			Robot 13 	f: -1075.15 	mf: -924.50 	ga0: 0.77 	ga1: 3.66 	ga2: 0.33 	ga3: 0.49 	ga4: 0.26 	gb0: 0.53 	gb1: 0.52 	gb2: 0.28 	gb3: 2.31 	gb4: 2.74 	gb5: 1.51
			Robot 14 	f: -521.10 	mf: -830.50 	ga0: 0.77 	ga1: 3.97 	ga2: 0.30 	ga3: 0.24 	ga4: 0.12 	gb0: 0.28 	gb1: 0.73 	gb2: 0.56 	gb3: 2.88 	gb4: 1.70 	gb5: 3.50
		Population 17
			Robot 0 	f: -3.61 	mf: -241.00 	ga0: 0.38 	ga1: 3.97 	ga2: 0.49 	ga3: 0.07 	ga4: 0.37 	gb0: 0.52 	gb1: 0.53 	gb2: 0.61 	gb3: 2.70 	gb4: 2.30 	gb5: 2.91
			Robot 1 	f: -743.88 	mf: -278.50 	ga0: 0.77 	ga1: 4.16 	ga2: 0.39 	ga3: 0.08 	ga4: 0.13 	gb0: 0.23 	gb1: 0.23 	gb2: 0.44 	gb3: 3.41 	gb4: 2.32 	gb5: 1.15
			Robot 2 	f: -6.71 	mf: -311.50 	ga0: 0.77 	ga1: 3.91 	ga2: 0.27 	ga3: 0.07 	ga4: 0.12 	gb0: 0.17 	gb1: 0.65 	gb2: 0.56 	gb3: 2.52 	gb4: 2.48 	gb5: 3.36
			Robot 3 	f: -653.04 	mf: -132.50 	ga0: 0.77 	ga1: 3.72 	ga2: 0.33 	ga3: 0.08 	ga4: 0.10 	gb0: 0.52 	gb1: 0.22 	gb2: 0.40 	gb3: 2.94 	gb4: 2.46 	gb5: 2.89
			Robot 4 	f: 44.84 	mf: -1412.50 	ga0: 0.77 	ga1: 3.51 	ga2: 0.46 	ga3: 0.07 	ga4: 0.12 	gb0: 0.32 	gb1: 0.70 	gb2: 0.32 	gb3: 1.45 	gb4: 1.44 	gb5: 2.89
			Robot 5 	f: -1702.61 	mf: -1992.50 	ga0: 0.77 	ga1: 4.20 	ga2: 0.30 	ga3: 0.08 	ga4: 0.13 	gb0: 0.65 	gb1: 0.44 	gb2: 0.49 	gb3: 3.17 	gb4: 2.86 	gb5: 1.66
			Robot 6 	f: -2248.34 	mf: -1866.00 	ga0: 0.73 	ga1: 4.21 	ga2: 0.31 	ga3: 0.08 	ga4: 0.33 	gb0: 0.65 	gb1: 0.45 	gb2: 0.49 	gb3: 2.43 	gb4: 3.45 	gb5: 2.55
			Robot 7 	f: -3814.77 	mf: -2160.50 	ga0: 0.77 	ga1: 4.21 	ga2: 0.30 	ga3: 0.37 	ga4: 0.13 	gb0: 0.29 	gb1: 0.60 	gb2: 0.25 	gb3: 2.15 	gb4: 3.26 	gb5: 3.20
			Robot 8 	f: -1354.44 	mf: -2475.50 	ga0: 0.77 	ga1: 4.24 	ga2: 0.43 	ga3: 0.52 	ga4: 0.14 	gb0: 0.67 	gb1: 0.10 	gb2: 0.51 	gb3: 3.30 	gb4: 1.49 	gb5: 1.43
			Robot 9 	f: -1094.36 	mf: -1703.50 	ga0: 0.80 	ga1: 4.16 	ga2: 0.30 	ga3: 0.08 	ga4: 0.37 	gb0: 0.64 	gb1: 0.30 	gb2: 0.17 	gb3: 2.22 	gb4: 3.06 	gb5: 2.73
			Robot 10 	f: 180.98 	mf: 32.00 	ga0: 0.78 	ga1: 3.93 	ga2: 0.36 	ga3: 0.13 	ga4: 0.12 	gb0: 0.63 	gb1: 0.49 	gb2: 0.36 	gb3: 1.35 	gb4: 2.56 	gb5: 0.93
			Robot 11 	f: -1772.64 	mf: -1519.00 	ga0: 0.76 	ga1: 4.12 	ga2: 0.30 	ga3: 0.08 	ga4: 0.33 	gb0: 0.28 	gb1: 0.60 	gb2: 0.52 	gb3: 2.91 	gb4: 3.53 	gb5: 2.89
			Robot 12 	f: -538.28 	mf: 209.00 	ga0: 0.77 	ga1: 4.26 	ga2: 0.29 	ga3: 0.08 	ga4: 0.13 	gb0: 0.35 	gb1: 0.18 	gb2: 0.27 	gb3: 1.69 	gb4: 1.94 	gb5: 1.69
			Robot 13 	f: -909.94 	mf: -992.00 	ga0: 0.77 	ga1: 4.08 	ga2: 0.31 	ga3: 0.21 	ga4: 0.17 	gb0: 0.64 	gb1: 0.18 	gb2: 0.53 	gb3: 2.05 	gb4: 2.82 	gb5: 2.67
			Robot 14 	f: 30.16 	mf: -245.50 	ga0: 0.77 	ga1: 3.97 	ga2: 0.30 	ga3: 0.24 	ga4: 0.12 	gb0: 0.28 	gb1: 0.73 	gb2: 0.56 	gb3: 2.88 	gb4: 1.70 	gb5: 3.50
		Population 18
			Robot 0 	f: -607.57 	mf: -305.00 	ga0: 0.65 	ga1: 3.93 	ga2: 0.27 	ga3: 0.07 	ga4: 0.19 	gb0: 0.59 	gb1: 0.53 	gb2: 0.78 	gb3: 1.51 	gb4: 2.91 	gb5: 3.48
			Robot 1 	f: -2350.77 	mf: -1546.50 	ga0: 0.88 	ga1: 3.98 	ga2: 0.30 	ga3: 0.07 	ga4: 0.12 	gb0: 0.13 	gb1: 0.35 	gb2: 0.49 	gb3: 1.89 	gb4: 2.85 	gb5: 2.60
			Robot 2 	f: 681.21 	mf: 337.00 	ga0: 0.77 	ga1: 3.91 	ga2: 0.27 	ga3: 0.07 	ga4: 0.12 	gb0: 0.17 	gb1: 0.65 	gb2: 0.56 	gb3: 2.52 	gb4: 2.48 	gb5: 3.36
			Robot 3 	f: -338.55 	mf: -495.50 	ga0: 0.88 	ga1: 3.85 	ga2: 0.46 	ga3: 0.07 	ga4: 0.12 	gb0: 0.60 	gb1: 0.66 	gb2: 0.37 	gb3: 3.39 	gb4: 2.81 	gb5: 2.46
			Robot 4 	f: -907.23 	mf: -431.00 	ga0: 0.77 	ga1: 3.79 	ga2: 0.32 	ga3: 0.07 	ga4: 0.12 	gb0: 0.58 	gb1: 0.68 	gb2: 0.29 	gb3: 2.48 	gb4: 2.48 	gb5: 3.65
			Robot 5 	f: -538.79 	mf: -1120.00 	ga0: 0.77 	ga1: 4.00 	ga2: 0.28 	ga3: 0.07 	ga4: 0.12 	gb0: 0.19 	gb1: 0.72 	gb2: 0.30 	gb3: 1.97 	gb4: 3.51 	gb5: 1.77
			Robot 6 	f: -20917.88 	mf: -11582.50 	ga0: 0.76 	ga1: 4.00 	ga2: 0.28 	ga3: 0.07 	ga4: 0.18 	gb0: 0.17 	gb1: 0.54 	gb2: 0.45 	gb3: 2.37 	gb4: 1.40 	gb5: 3.30
			Robot 7 	f: -707.68 	mf: -2260.50 	ga0: 0.77 	ga1: 4.00 	ga2: 0.60 	ga3: 0.16 	ga4: 0.12 	gb0: 0.21 	gb1: 0.61 	gb2: 0.59 	gb3: 1.76 	gb4: 2.34 	gb5: 3.90
			Robot 8 	f: 346.24 	mf: -504.00 	ga0: 0.77 	ga1: 4.01 	ga2: 0.32 	ga3: 0.21 	ga4: 0.13 	gb0: 0.31 	gb1: 0.38 	gb2: 0.35 	gb3: 2.48 	gb4: 1.68 	gb5: 3.86
			Robot 9 	f: -870.66 	mf: -982.00 	ga0: 0.39 	ga1: 3.98 	ga2: 0.28 	ga3: 0.07 	ga4: 0.20 	gb0: 0.44 	gb1: 0.67 	gb2: 0.58 	gb3: 2.04 	gb4: 3.22 	gb5: 2.42
			Robot 10 	f: 376.78 	mf: 278.00 	ga0: 0.77 	ga1: 3.91 	ga2: 0.30 	ga3: 0.38 	ga4: 0.32 	gb0: 0.49 	gb1: 0.54 	gb2: 0.71 	gb3: 1.71 	gb4: 2.91 	gb5: 3.01
			Robot 11 	f: -867.58 	mf: -1319.50 	ga0: 0.88 	ga1: 3.97 	ga2: 0.28 	ga3: 0.07 	ga4: 0.18 	gb0: 0.52 	gb1: 0.43 	gb2: 0.77 	gb3: 2.50 	gb4: 1.66 	gb5: 2.23
			Robot 12 	f: 38.07 	mf: -250.00 	ga0: 0.77 	ga1: 4.01 	ga2: 0.27 	ga3: 0.08 	ga4: 0.12 	gb0: 0.20 	gb1: 0.29 	gb2: 0.52 	gb3: 3.43 	gb4: 1.46 	gb5: 2.80
			Robot 13 	f: 532.25 	mf: -188.50 	ga0: 0.88 	ga1: 3.96 	ga2: 0.17 	ga3: 0.11 	ga4: 0.13 	gb0: 0.64 	gb1: 0.40 	gb2: 0.30 	gb3: 2.45 	gb4: 3.58 	gb5: 4.01
			Robot 14 	f: -3031.32 	mf: -1500.00 	ga0: 0.88 	ga1: 3.93 	ga2: 0.28 	ga3: 0.12 	ga4: 0.21 	gb0: 0.24 	gb1: 0.82 	gb2: 0.68 	gb3: 2.27 	gb4: 1.92 	gb5: 3.95
		Population 19
			Robot 0 	f: 2.96 	mf: -302.50 	ga0: 0.65 	ga1: 3.93 	ga2: 0.27 	ga3: 0.07 	ga4: 0.19 	gb0: 0.59 	gb1: 0.53 	gb2: 0.78 	gb3: 1.51 	gb4: 2.91 	gb5: 3.48
			Robot 1 	f: -3025.61 	mf: -2687.50 	ga0: 0.81 	ga1: 3.93 	ga2: 0.30 	ga3: 0.49 	ga4: 0.26 	gb0: 0.34 	gb1: 0.25 	gb2: 0.38 	gb3: 2.70 	gb4: 1.56 	gb5: 2.79
			Robot 2 	f: -5134.99 	mf: -2226.00 	ga0: 0.77 	ga1: 3.91 	ga2: 0.29 	ga3: 0.28 	ga4: 0.26 	gb0: 0.48 	gb1: 0.44 	gb2: 0.58 	gb3: 2.59 	gb4: 3.45 	gb5: 1.96
			Robot 3 	f: -1309.29 	mf: -823.50 	ga0: 0.81 	ga1: 3.89 	ga2: 0.53 	ga3: 0.29 	ga4: 0.26 	gb0: 0.40 	gb1: 0.60 	gb2: 0.66 	gb3: 2.53 	gb4: 3.79 	gb5: 1.59
			Robot 4 	f: 494.56 	mf: -206.50 	ga0: 0.77 	ga1: 3.79 	ga2: 0.32 	ga3: 0.07 	ga4: 0.12 	gb0: 0.58 	gb1: 0.68 	gb2: 0.29 	gb3: 2.48 	gb4: 2.48 	gb5: 3.65
			Robot 5 	f: -476.50 	mf: -507.00 	ga0: 0.77 	ga1: 4.00 	ga2: 0.28 	ga3: 0.07 	ga4: 0.12 	gb0: 0.19 	gb1: 0.72 	gb2: 0.30 	gb3: 1.97 	gb4: 3.51 	gb5: 1.77
			Robot 6 	f: -842.16 	mf: -10879.50 	ga0: 0.88 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.28 	gb0: 0.62 	gb1: 0.45 	gb2: 0.57 	gb3: 1.87 	gb4: 1.60 	gb5: 3.50
			Robot 7 	f: -601.76 	mf: -654.00 	ga0: 0.77 	ga1: 3.94 	ga2: 0.39 	ga3: 0.31 	ga4: 0.31 	gb0: 0.31 	gb1: 0.63 	gb2: 0.65 	gb3: 1.30 	gb4: 2.85 	gb5: 3.02
			Robot 8 	f: -1523.26 	mf: -588.00 	ga0: 0.77 	ga1: 3.94 	ga2: 0.30 	ga3: 0.32 	ga4: 0.26 	gb0: 0.53 	gb1: 0.35 	gb2: 0.39 	gb3: 2.31 	gb4: 1.96 	gb5: 3.03
			Robot 9 	f: -328.91 	mf: -599.00 	ga0: 0.39 	ga1: 3.98 	ga2: 0.28 	ga3: 0.07 	ga4: 0.20 	gb0: 0.44 	gb1: 0.67 	gb2: 0.58 	gb3: 2.04 	gb4: 3.22 	gb5: 2.42
			Robot 10 	f: -569.34 	mf: -96.00 	ga0: 0.77 	ga1: 3.91 	ga2: 0.30 	ga3: 0.38 	ga4: 0.32 	gb0: 0.49 	gb1: 0.54 	gb2: 0.71 	gb3: 1.71 	gb4: 2.91 	gb5: 3.01
			Robot 11 	f: -1315.77 	mf: -1091.00 	ga0: 0.81 	ga1: 3.93 	ga2: 0.29 	ga3: 0.29 	ga4: 0.28 	gb0: 0.49 	gb1: 0.25 	gb2: 0.67 	gb3: 2.17 	gb4: 1.69 	gb5: 3.57
			Robot 12 	f: -2428.43 	mf: -1194.50 	ga0: 0.77 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.26 	gb0: 0.64 	gb1: 0.45 	gb2: 0.64 	gb3: 2.70 	gb4: 2.53 	gb5: 2.91
			Robot 13 	f: -1361.61 	mf: -414.00 	ga0: 0.90 	ga1: 3.93 	ga2: 0.26 	ga3: 0.30 	ga4: 0.35 	gb0: 0.32 	gb1: 0.72 	gb2: 0.44 	gb3: 1.37 	gb4: 1.61 	gb5: 3.19
			Robot 14 	f: -85.48 	mf: -1558.00 	ga0: 0.88 	ga1: 3.93 	ga2: 0.28 	ga3: 0.12 	ga4: 0.21 	gb0: 0.24 	gb1: 0.82 	gb2: 0.68 	gb3: 2.27 	gb4: 1.92 	gb5: 3.95
		Population 20
			Robot 0 	f: -890.70 	mf: -443.50 	ga0: 0.74 	ga1: 3.92 	ga2: 0.29 	ga3: 0.28 	ga4: 0.28 	gb0: 0.62 	gb1: 0.27 	gb2: 0.61 	gb3: 2.77 	gb4: 2.72 	gb5: 3.13
			Robot 1 	f: -1443.30 	mf: -2234.00 	ga0: 0.78 	ga1: 3.92 	ga2: 0.30 	ga3: 0.41 	ga4: 0.30 	gb0: 0.62 	gb1: 0.38 	gb2: 0.73 	gb3: 1.08 	gb4: 1.94 	gb5: 3.13
			Robot 2 	f: -141.20 	mf: -2637.50 	ga0: 0.77 	ga1: 3.91 	ga2: 0.29 	ga3: 0.19 	ga4: 0.30 	gb0: 0.69 	gb1: 0.69 	gb2: 0.41 	gb3: 3.25 	gb4: 2.55 	gb5: 3.04
			Robot 3 	f: 510.63 	mf: -399.50 	ga0: 0.81 	ga1: 3.89 	ga2: 0.53 	ga3: 0.29 	ga4: 0.26 	gb0: 0.40 	gb1: 0.60 	gb2: 0.66 	gb3: 2.53 	gb4: 3.79 	gb5: 1.59
			Robot 4 	f: -1152.22 	mf: -328.50 	ga0: 0.89 	ga1: 3.88 	ga2: 0.63 	ga3: 0.28 	ga4: 0.16 	gb0: 0.42 	gb1: 0.54 	gb2: 0.42 	gb3: 1.79 	gb4: 1.65 	gb5: 3.14
			Robot 5 	f: -675.60 	mf: -575.50 	ga0: 0.77 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.26 	gb0: 0.53 	gb1: 0.34 	gb2: 0.66 	gb3: 3.02 	gb4: 2.86 	gb5: 2.63
			Robot 6 	f: -1345.57 	mf: -1093.50 	ga0: 0.40 	ga1: 3.92 	ga2: 0.18 	ga3: 0.35 	ga4: 0.31 	gb0: 0.53 	gb1: 0.42 	gb2: 0.71 	gb3: 2.62 	gb4: 3.68 	gb5: 3.00
			Robot 7 	f: -311.97 	mf: -456.00 	ga0: 0.39 	ga1: 3.92 	ga2: 0.32 	ga3: 0.36 	ga4: 0.32 	gb0: 0.44 	gb1: 0.67 	gb2: 0.51 	gb3: 1.89 	gb4: 2.53 	gb5: 1.54
			Robot 8 	f: -388.70 	mf: -955.50 	ga0: 0.77 	ga1: 3.92 	ga2: 0.30 	ga3: 0.36 	ga4: 0.30 	gb0: 0.47 	gb1: 0.39 	gb2: 0.79 	gb3: 3.05 	gb4: 1.56 	gb5: 3.03
			Robot 9 	f: -222.12 	mf: -275.00 	ga0: 0.66 	ga1: 3.93 	ga2: 0.53 	ga3: 0.29 	ga4: 0.21 	gb0: 0.40 	gb1: 0.36 	gb2: 0.50 	gb3: 1.01 	gb4: 3.76 	gb5: 3.24
			Robot 10 	f: 71.54 	mf: -249.00 	ga0: 0.77 	ga1: 3.91 	ga2: 0.30 	ga3: 0.38 	ga4: 0.32 	gb0: 0.49 	gb1: 0.54 	gb2: 0.71 	gb3: 1.71 	gb4: 2.91 	gb5: 3.01
			Robot 11 	f: -86.53 	mf: -700.50 	ga0: 0.78 	ga1: 3.92 	ga2: 0.29 	ga3: 0.35 	ga4: 0.21 	gb0: 0.52 	gb1: 0.25 	gb2: 0.54 	gb3: 1.10 	gb4: 2.12 	gb5: 2.24
			Robot 12 	f: -1151.29 	mf: -1789.50 	ga0: 0.77 	ga1: 3.92 	ga2: 0.29 	ga3: 0.35 	ga4: 0.57 	gb0: 0.75 	gb1: 0.36 	gb2: 0.80 	gb3: 3.13 	gb4: 2.74 	gb5: 2.25
			Robot 13 	f: -975.45 	mf: -1168.00 	ga0: 0.81 	ga1: 3.92 	ga2: 0.50 	ga3: 0.35 	ga4: 0.33 	gb0: 0.67 	gb1: 0.50 	gb2: 0.65 	gb3: 1.72 	gb4: 3.69 	gb5: 2.71
			Robot 14 	f: -772.67 	mf: -428.50 	ga0: 0.81 	ga1: 3.92 	ga2: 0.29 	ga3: 0.30 	ga4: 0.29 	gb0: 0.52 	gb1: 0.66 	gb2: 0.39 	gb3: 1.50 	gb4: 3.05 	gb5: 2.21
		Population 21
			Robot 0 	f: -2926.37 	mf: -1908.00 	ga0: 0.38 	ga1: 1.97 	ga2: 0.29 	ga3: 0.28 	ga4: 0.33 	gb0: 0.33 	gb1: 0.51 	gb2: 0.70 	gb3: 3.01 	gb4: 1.59 	gb5: 2.51
			Robot 1 	f: -232.13 	mf: -837.50 	ga0: 0.89 	ga1: 3.93 	ga2: 0.29 	ga3: 0.32 	ga4: 0.27 	gb0: 0.73 	gb1: 0.31 	gb2: 0.68 	gb3: 1.92 	gb4: 3.50 	gb5: 3.21
			Robot 2 	f: -2319.14 	mf: -1230.00 	ga0: 0.77 	ga1: 3.93 	ga2: 0.29 	ga3: 0.26 	ga4: 0.27 	gb0: 0.59 	gb1: 0.38 	gb2: 0.49 	gb3: 3.61 	gb4: 3.86 	gb5: 3.58
			Robot 3 	f: -3219.15 	mf: -1354.00 	ga0: 0.78 	ga1: 3.93 	ga2: 0.36 	ga3: 0.29 	ga4: 0.26 	gb0: 0.31 	gb1: 0.37 	gb2: 0.51 	gb3: 2.04 	gb4: 3.61 	gb5: 3.22
			Robot 4 	f: -908.07 	mf: -1030.00 	ga0: 0.81 	ga1: 3.92 	ga2: 0.48 	ga3: 0.28 	ga4: 0.23 	gb0: 0.49 	gb1: 0.64 	gb2: 0.76 	gb3: 1.53 	gb4: 2.45 	gb5: 1.59
			Robot 5 	f: -15.28 	mf: -345.00 	ga0: 0.77 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.26 	gb0: 0.53 	gb1: 0.34 	gb2: 0.66 	gb3: 3.02 	gb4: 2.86 	gb5: 2.63
			Robot 6 	f: -352.44 	mf: -848.50 	ga0: 0.66 	ga1: 3.93 	ga2: 0.34 	ga3: 0.22 	ga4: 0.27 	gb0: 0.49 	gb1: 0.38 	gb2: 0.70 	gb3: 2.71 	gb4: 2.24 	gb5: 1.54
			Robot 7 	f: -2593.33 	mf: -1452.00 	ga0: 0.66 	ga1: 3.93 	ga2: 0.30 	ga3: 0.31 	ga4: 0.28 	gb0: 0.43 	gb1: 0.23 	gb2: 0.80 	gb3: 1.84 	gb4: 2.44 	gb5: 3.65
			Robot 8 	f: -2397.17 	mf: -1392.50 	ga0: 0.77 	ga1: 3.93 	ga2: 0.29 	ga3: 0.31 	ga4: 0.27 	gb0: 0.66 	gb1: 0.50 	gb2: 0.67 	gb3: 2.24 	gb4: 3.56 	gb5: 3.41
			Robot 9 	f: -5224.80 	mf: -2723.00 	ga0: 0.74 	ga1: 3.94 	ga2: 0.36 	ga3: 0.29 	ga4: 0.24 	gb0: 0.58 	gb1: 0.67 	gb2: 0.37 	gb3: 2.48 	gb4: 1.64 	gb5: 2.33
			Robot 10 	f: -3204.92 	mf: -1566.00 	ga0: 0.77 	ga1: 3.93 	ga2: 0.47 	ga3: 0.31 	ga4: 0.28 	gb0: 0.58 	gb1: 0.53 	gb2: 0.67 	gb3: 3.29 	gb4: 3.34 	gb5: 2.41
			Robot 11 	f: -1967.08 	mf: -1026.50 	ga0: 0.77 	ga1: 3.93 	ga2: 0.29 	ga3: 0.30 	ga4: 0.24 	gb0: 0.69 	gb1: 0.42 	gb2: 0.35 	gb3: 2.16 	gb4: 1.51 	gb5: 3.03
			Robot 12 	f: -1397.30 	mf: -1274.00 	ga0: 0.77 	ga1: 3.93 	ga2: 0.29 	ga3: 0.30 	ga4: 0.35 	gb0: 0.44 	gb1: 0.44 	gb2: 0.41 	gb3: 2.32 	gb4: 2.44 	gb5: 3.65
			Robot 13 	f: -420.07 	mf: -697.50 	ga0: 0.78 	ga1: 4.97 	ga2: 0.35 	ga3: 0.31 	ga4: 0.57 	gb0: 0.61 	gb1: 0.30 	gb2: 0.62 	gb3: 2.06 	gb4: 3.13 	gb5: 3.56
			Robot 14 	f: -1063.81 	mf: -917.50 	ga0: 0.78 	ga1: 2.47 	ga2: 0.34 	ga3: 0.29 	ga4: 0.27 	gb0: 0.40 	gb1: 0.24 	gb2: 0.49 	gb3: 3.38 	gb4: 2.11 	gb5: 1.36
		Population 22
			Robot 0 	f: -2392.56 	mf: -2659.00 	ga0: 0.65 	ga1: 3.35 	ga2: 0.29 	ga3: 0.29 	ga4: 0.28 	gb0: 0.37 	gb1: 0.67 	gb2: 0.50 	gb3: 3.86 	gb4: 3.33 	gb5: 1.30
			Robot 1 	f: -2369.69 	mf: -1300.50 	ga0: 0.81 	ga1: 3.94 	ga2: 0.19 	ga3: 0.30 	ga4: 0.26 	gb0: 0.52 	gb1: 0.56 	gb2: 0.73 	gb3: 1.57 	gb4: 2.86 	gb5: 2.36
			Robot 2 	f: -3918.38 	mf: -3118.50 	ga0: 0.39 	ga1: 3.94 	ga2: 0.29 	ga3: 0.15 	ga4: 0.26 	gb0: 0.58 	gb1: 0.39 	gb2: 0.49 	gb3: 2.86 	gb4: 2.79 	gb5: 1.99
			Robot 3 	f: -2391.10 	mf: -2805.00 	ga0: 0.77 	ga1: 3.93 	ga2: 0.31 	ga3: 0.41 	ga4: 0.26 	gb0: 0.64 	gb1: 0.41 	gb2: 0.32 	gb3: 2.31 	gb4: 3.72 	gb5: 3.58
			Robot 4 	f: -9.07 	mf: -458.50 	ga0: 0.81 	ga1: 3.92 	ga2: 0.48 	ga3: 0.28 	ga4: 0.23 	gb0: 0.49 	gb1: 0.64 	gb2: 0.76 	gb3: 1.53 	gb4: 2.45 	gb5: 1.59
			Robot 5 	f: -491.28 	mf: -253.00 	ga0: 0.77 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.26 	gb0: 0.53 	gb1: 0.34 	gb2: 0.66 	gb3: 3.02 	gb4: 2.86 	gb5: 2.63
			Robot 6 	f: -2258.99 	mf: -1305.00 	ga0: 0.74 	ga1: 3.94 	ga2: 0.31 	ga3: 0.27 	ga4: 0.26 	gb0: 0.68 	gb1: 0.51 	gb2: 0.82 	gb3: 1.62 	gb4: 2.02 	gb5: 2.91
			Robot 7 	f: 369.38 	mf: -1112.00 	ga0: 0.66 	ga1: 3.93 	ga2: 0.30 	ga3: 0.31 	ga4: 0.28 	gb0: 0.43 	gb1: 0.23 	gb2: 0.80 	gb3: 1.84 	gb4: 2.44 	gb5: 3.65
			Robot 8 	f: -121.84 	mf: -1259.00 	ga0: 0.77 	ga1: 3.93 	ga2: 0.29 	ga3: 0.31 	ga4: 0.27 	gb0: 0.66 	gb1: 0.50 	gb2: 0.67 	gb3: 2.24 	gb4: 3.56 	gb5: 3.41
			Robot 9 	f: -564.77 	mf: -2894.00 	ga0: 0.76 	ga1: 3.94 	ga2: 0.31 	ga3: 0.16 	ga4: 0.26 	gb0: 0.65 	gb1: 0.40 	gb2: 0.68 	gb3: 3.27 	gb4: 1.70 	gb5: 2.93
			Robot 10 	f: -3791.72 	mf: -3497.50 	ga0: 0.77 	ga1: 3.94 	ga2: 0.34 	ga3: 0.22 	ga4: 0.39 	gb0: 0.54 	gb1: 0.39 	gb2: 0.42 	gb3: 2.47 	gb4: 2.12 	gb5: 3.16
			Robot 11 	f: -4920.50 	mf: -3443.50 	ga0: 0.77 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.26 	gb0: 0.43 	gb1: 0.34 	gb2: 0.44 	gb3: 2.77 	gb4: 1.97 	gb5: 3.56
			Robot 12 	f: -1165.16 	mf: -1281.00 	ga0: 0.77 	ga1: 3.94 	ga2: 0.29 	ga3: 0.29 	ga4: 0.29 	gb0: 0.33 	gb1: 0.59 	gb2: 0.32 	gb3: 3.10 	gb4: 2.69 	gb5: 2.08
			Robot 13 	f: -742.13 	mf: -581.00 	ga0: 0.39 	ga1: 4.25 	ga2: 0.31 	ga3: 0.29 	ga4: 0.35 	gb0: 0.50 	gb1: 0.66 	gb2: 0.68 	gb3: 2.69 	gb4: 2.94 	gb5: 2.70
			Robot 14 	f: -887.27 	mf: -975.00 	ga0: 0.77 	ga1: 3.50 	ga2: 0.31 	ga3: 0.43 	ga4: 0.15 	gb0: 0.48 	gb1: 0.55 	gb2: 0.45 	gb3: 3.92 	gb4: 3.71 	gb5: 3.00
		Population 23
