QtdRobots: 15
QtdEnvironments: 10
QtdRepetitions: 10
QtdObstacles: 120
PointsCollision: -1000
PointsMoving: 10
MaxPopulation: 150
MaxTime: 3000
EnvMutationRate: 0.2
QtdSensors: 3
EnableSensor: 0.7

Environment 0	 h: 3	 mr: 0.2	 nc: 0.3	 nm: 0.5	 bmp: 1	 cc: 0
	Repetition 0
		Population 0
			Robot 0 	f: -1752.55 	mf: -1752.00 	ga0: 1.00 	ga1: 9.80 	ga2: 0.00 	ga3: 0.00 	ga4: 0.00 	gb0: 0.58 	gb1: 0.70 	gb2: 0.36 	gb3: 3.05 	gb4: 2.27 	gb5: 3.55
			Robot 6 	f: 1020.11 	mf: 1327.00 	ga0: 0.45 	ga1: 3.74 	ga2: 0.75 	ga3: 0.14 	ga4: 0.71 	gb0: 0.74 	gb1: 0.68 	gb2: 0.57 	gb3: 3.56 	gb4: 2.52 	gb5: 2.16
			Robot 7 	f: -1093.14 	mf: -1036.00 	ga0: 0.45 	ga1: 3.72 	ga2: 0.75 	ga3: 0.50 	ga4: 0.70 	gb0: 0.42 	gb1: 0.39 	gb2: 0.69 	gb3: 2.30 	gb4: 3.31 	gb5: 1.86
			Robot 8 	f: -1122.79 	mf: 90.67 	ga0: 0.44 	ga1: 3.72 	ga2: 0.64 	ga3: 0.25 	ga4: 0.70 	gb0: 0.63 	gb1: 0.35 	gb2: 0.27 	gb3: 3.15 	gb4: 2.64 	gb5: 2.16
			Robot 9 	f: -345.30 	mf: -352.33 	ga0: 0.52 	ga1: 4.86 	ga2: 0.62 	ga3: 0.15 	ga4: 0.68 	gb0: 0.50 	gb1: 0.75 	gb2: 0.74 	gb3: 2.98 	gb4: 3.11 	gb5: 3.45
			Robot 10 	f: 1309.28 	mf: 960.67 	ga0: 0.36 	ga1: 4.02 	ga2: 0.74 	ga3: 0.26 	ga4: 0.71 	gb0: 0.33 	gb1: 0.38 	gb2: 0.48 	gb3: 4.20 	gb4: 1.78 	gb5: 1.70
			Robot 11 	f: -355.48 	mf: 472.00 	ga0: 0.44 	ga1: 3.83 	ga2: 0.73 	ga3: 0.15 	ga4: 0.71 	gb0: 0.38 	gb1: 0.70 	gb2: 0.68 	gb3: 1.69 	gb4: 1.57 	gb5: 2.55
			Robot 12 	f: -1350.49 	mf: -274.00 	ga0: 0.44 	ga1: 3.72 	ga2: 0.67 	ga3: 0.13 	ga4: 0.71 	gb0: 0.54 	gb1: 0.46 	gb2: 0.41 	gb3: 2.47 	gb4: 2.68 	gb5: 1.52
			Robot 13 	f: -578.64 	mf: -298.67 	ga0: 0.44 	ga1: 3.78 	ga2: 0.71 	ga3: 0.15 	ga4: 0.71 	gb0: 0.51 	gb1: 0.35 	gb2: 0.30 	gb3: 4.12 	gb4: 2.70 	gb5: 1.25
			Robot 14 	f: 96.52 	mf: 716.33 	ga0: 0.44 	ga1: 3.71 	ga2: 0.75 	ga3: 0.30 	ga4: 0.71 	gb0: 0.35 	gb1: 0.38 	gb2: 0.55 	gb3: 1.99 	gb4: 3.20 	gb5: 3.26
		Population 105
			Robot 0 	f: 1202.20 	mf: 974.00 	ga0: 0.34 	ga1: 5.15 	ga2: 0.77 	ga3: 0.33 	ga4: 0.71 	gb0: 0.25 	gb1: 0.79 	gb2: 0.40 	gb3: 3.17 	gb4: 2.99 	gb5: 2.50
			Robot 1 	f: 1146.94 	mf: 158.00 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.20 	ga4: 0.71 	gb0: 0.55 	gb1: 0.71 	gb2: 0.33 	gb3: 2.96 	gb4: 2.77 	gb5: 2.51
			Robot 2 	f: 1381.97 	mf: 1453.33 	ga0: 0.34 	ga1: 4.57 	ga2: 0.73 	ga3: 0.25 	ga4: 0.71 	gb0: 0.23 	gb1: 0.65 	gb2: 0.55 	gb3: 2.31 	gb4: 3.44 	gb5: 3.08
			Robot 3 	f: -52.48 	mf: -1134.33 	ga0: 0.35 	ga1: 5.08 	ga2: 0.72 	ga3: 0.26 	ga4: 0.70 	gb0: 0.49 	gb1: 0.47 	gb2: 0.35 	gb3: 1.12 	gb4: 2.07 	gb5: 2.06
			Robot 4 	f: 2247.48 	mf: 1823.00 	ga0: 0.30 	ga1: 5.76 	ga2: 0.72 	ga3: 0.27 	ga4: 0.71 	gb0: 0.26 	gb1: 0.61 	gb2: 0.64 	gb3: 1.68 	gb4: 1.77 	gb5: 1.93
			Robot 5 	f: 508.22 	mf: 913.33 	ga0: 0.34 	ga1: 3.14 	ga2: 0.73 	ga3: 0.25 	ga4: 0.50 	gb0: 0.35 	gb1: 0.77 	gb2: 0.82 	gb3: 1.09 	gb4: 2.93 	gb5: 3.51
			Robot 6 	f: 1617.76 	mf: 1329.67 	ga0: 0.35 	ga1: 5.16 	ga2: 0.73 	ga3: 0.24 	ga4: 0.71 	gb0: 0.61 	gb1: 0.40 	gb2: 0.34 	gb3: 2.79 	gb4: 3.05 	gb5: 2.55
			Robot 7 	f: -506.00 	mf: -1361.67 	ga0: 0.35 	ga1: 5.15 	ga2: 0.73 	ga3: 0.34 	ga4: 0.42 	gb0: 0.38 	gb1: 0.31 	gb2: 0.49 	gb3: 2.56 	gb4: 2.10 	gb5: 1.50
			Robot 8 	f: -1314.43 	mf: -578.33 	ga0: 0.35 	ga1: 5.15 	ga2: 0.70 	ga3: 0.27 	ga4: 0.71 	gb0: 0.58 	gb1: 0.57 	gb2: 0.54 	gb3: 3.30 	gb4: 2.01 	gb5: 2.30
			Robot 9 	f: 2082.17 	mf: 317.00 	ga0: 0.37 	ga1: 5.49 	ga2: 0.69 	ga3: 0.24 	ga4: 0.70 	gb0: 0.57 	gb1: 0.56 	gb2: 0.83 	gb3: 2.33 	gb4: 1.92 	gb5: 2.15
			Robot 10 	f: 1646.14 	mf: 1482.33 	ga0: 0.32 	ga1: 5.24 	ga2: 0.56 	ga3: 0.27 	ga4: 0.71 	gb0: 0.23 	gb1: 0.66 	gb2: 0.55 	gb3: 3.52 	gb4: 1.41 	gb5: 2.64
			Robot 11 	f: 823.24 	mf: 375.33 	ga0: 0.35 	ga1: 5.18 	ga2: 0.72 	ga3: 0.56 	ga4: 0.71 	gb0: 0.15 	gb1: 0.56 	gb2: 0.53 	gb3: 2.75 	gb4: 2.08 	gb5: 2.44
			Robot 12 	f: -549.58 	mf: -502.00 	ga0: 0.35 	ga1: 5.15 	ga2: 0.71 	ga3: 0.23 	ga4: 0.71 	gb0: 0.64 	gb1: 0.61 	gb2: 0.70 	gb3: 1.03 	gb4: 2.63 	gb5: 1.27
			Robot 13 	f: 755.89 	mf: -84.33 	ga0: 0.35 	ga1: 3.58 	ga2: 0.72 	ga3: 0.14 	ga4: 0.71 	gb0: 0.46 	gb1: 0.50 	gb2: 0.59 	gb3: 2.37 	gb4: 3.52 	gb5: 2.89
			Robot 14 	f: 999.85 	mf: 568.33 	ga0: 0.17 	ga1: 5.15 	ga2: 0.73 	ga3: 0.28 	ga4: 0.71 	gb0: 0.52 	gb1: 0.56 	gb2: 0.44 	gb3: 1.64 	gb4: 1.26 	gb5: 1.74
		Population 106
			Robot 0 	f: 1286.90 	mf: 1019.33 	ga0: 0.34 	ga1: 5.15 	ga2: 0.77 	ga3: 0.33 	ga4: 0.71 	gb0: 0.25 	gb1: 0.79 	gb2: 0.40 	gb3: 3.17 	gb4: 2.99 	gb5: 2.50
			Robot 1 	f: 1298.18 	mf: 1062.67 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.20 	ga4: 0.71 	gb0: 0.55 	gb1: 0.71 	gb2: 0.33 	gb3: 2.96 	gb4: 2.77 	gb5: 2.51
			Robot 2 	f: -952.50 	mf: 374.33 	ga0: 0.31 	ga1: 5.40 	ga2: 0.73 	ga3: 0.27 	ga4: 0.39 	gb0: 0.50 	gb1: 0.76 	gb2: 0.75 	gb3: 1.65 	gb4: 2.03 	gb5: 2.78
			Robot 3 	f: -1848.71 	mf: -2172.00 	ga0: 0.32 	ga1: 5.56 	ga2: 0.72 	ga3: 0.27 	ga4: 0.42 	gb0: 0.24 	gb1: 0.51 	gb2: 0.62 	gb3: 0.89 	gb4: 2.35 	gb5: 1.46
			Robot 4 	f: 1103.96 	mf: 1533.33 	ga0: 0.30 	ga1: 5.76 	ga2: 0.72 	ga3: 0.27 	ga4: 0.71 	gb0: 0.26 	gb1: 0.61 	gb2: 0.64 	gb3: 1.68 	gb4: 1.77 	gb5: 1.93
			Robot 5 	f: 528.17 	mf: 462.00 	ga0: 0.31 	ga1: 4.98 	ga2: 0.74 	ga3: 0.27 	ga4: 0.65 	gb0: 0.20 	gb1: 0.52 	gb2: 0.64 	gb3: 0.92 	gb4: 3.21 	gb5: 3.07
			Robot 6 	f: -12.00 	mf: 875.00 	ga0: 0.32 	ga1: 4.79 	ga2: 0.73 	ga3: 0.61 	ga4: 0.44 	gb0: 0.53 	gb1: 0.69 	gb2: 0.59 	gb3: 2.39 	gb4: 1.56 	gb5: 2.22
			Robot 7 	f: 412.01 	mf: -395.33 	ga0: 0.32 	ga1: 6.79 	ga2: 0.73 	ga3: 0.29 	ga4: 0.62 	gb0: 0.36 	gb1: 0.42 	gb2: 0.53 	gb3: 2.24 	gb4: 2.93 	gb5: 1.44
			Robot 8 	f: -1224.69 	mf: -1220.00 	ga0: 0.32 	ga1: 5.29 	ga2: 0.72 	ga3: 0.27 	ga4: 0.71 	gb0: 0.34 	gb1: 0.30 	gb2: 0.42 	gb3: 2.75 	gb4: 2.16 	gb5: 2.98
			Robot 9 	f: -569.68 	mf: 389.00 	ga0: 0.32 	ga1: 5.34 	ga2: 0.83 	ga3: 0.26 	ga4: 0.71 	gb0: 0.51 	gb1: 0.77 	gb2: 0.63 	gb3: 2.81 	gb4: 1.21 	gb5: 2.64
			Robot 10 	f: 350.90 	mf: 1101.67 	ga0: 0.15 	ga1: 5.61 	ga2: 0.67 	ga3: 0.27 	ga4: 0.71 	gb0: 0.21 	gb1: 0.34 	gb2: 0.46 	gb3: 1.57 	gb4: 2.54 	gb5: 2.17
			Robot 11 	f: 7.43 	mf: 158.00 	ga0: 0.32 	ga1: 5.59 	ga2: 0.72 	ga3: 0.38 	ga4: 0.71 	gb0: 0.42 	gb1: 0.35 	gb2: 0.64 	gb3: 2.64 	gb4: 2.71 	gb5: 1.51
			Robot 12 	f: 1017.67 	mf: -294.33 	ga0: 0.32 	ga1: 5.58 	ga2: 0.72 	ga3: 0.26 	ga4: 0.71 	gb0: 0.45 	gb1: 0.39 	gb2: 0.42 	gb3: 2.23 	gb4: 3.23 	gb5: 2.08
			Robot 13 	f: 1843.18 	mf: 673.00 	ga0: 0.35 	ga1: 3.58 	ga2: 0.72 	ga3: 0.14 	ga4: 0.71 	gb0: 0.46 	gb1: 0.50 	gb2: 0.59 	gb3: 2.37 	gb4: 3.52 	gb5: 2.89
			Robot 14 	f: 1010.01 	mf: 701.67 	ga0: 0.26 	ga1: 5.58 	ga2: 0.73 	ga3: 0.28 	ga4: 0.71 	gb0: 0.18 	gb1: 0.49 	gb2: 0.46 	gb3: 1.97 	gb4: 1.73 	gb5: 1.09
		Population 107
			Robot 0 	f: 435.48 	mf: 974.33 	ga0: 0.35 	ga1: 5.15 	ga2: 0.75 	ga3: 0.24 	ga4: 0.71 	gb0: 0.60 	gb1: 0.39 	gb2: 0.53 	gb3: 3.92 	gb4: 2.82 	gb5: 2.24
			Robot 1 	f: 1823.82 	mf: 1422.33 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.20 	ga4: 0.71 	gb0: 0.55 	gb1: 0.71 	gb2: 0.33 	gb3: 2.96 	gb4: 2.77 	gb5: 2.51
			Robot 2 	f: 383.51 	mf: 270.67 	ga0: 0.17 	ga1: 5.23 	ga2: 0.73 	ga3: 0.22 	ga4: 0.61 	gb0: 0.30 	gb1: 0.40 	gb2: 0.24 	gb3: 2.66 	gb4: 1.51 	gb5: 3.78
			Robot 3 	f: 404.52 	mf: -498.67 	ga0: 0.34 	ga1: 5.27 	ga2: 0.73 	ga3: 0.22 	ga4: 0.62 	gb0: 0.58 	gb1: 0.79 	gb2: 0.51 	gb3: 2.69 	gb4: 1.70 	gb5: 3.11
			Robot 4 	f: 425.63 	mf: 1258.33 	ga0: 0.33 	ga1: 6.17 	ga2: 0.56 	ga3: 0.56 	ga4: 0.71 	gb0: 0.38 	gb1: 0.59 	gb2: 0.35 	gb3: 3.18 	gb4: 1.63 	gb5: 3.21
			Robot 5 	f: -1302.16 	mf: -88.00 	ga0: 0.34 	ga1: 5.10 	ga2: 0.69 	ga3: 0.22 	ga4: 0.49 	gb0: 0.65 	gb1: 0.82 	gb2: 0.59 	gb3: 2.97 	gb4: 2.55 	gb5: 3.45
			Robot 6 	f: -118.06 	mf: 495.67 	ga0: 0.34 	ga1: 5.04 	ga2: 0.73 	ga3: 0.32 	ga4: 0.63 	gb0: 0.60 	gb1: 0.61 	gb2: 0.66 	gb3: 1.92 	gb4: 3.28 	gb5: 1.62
			Robot 7 	f: 77.10 	mf: -5.33 	ga0: 0.34 	ga1: 5.64 	ga2: 0.73 	ga3: 0.23 	ga4: 0.68 	gb0: 0.56 	gb1: 0.72 	gb2: 0.52 	gb3: 1.38 	gb4: 3.64 	gb5: 2.75
			Robot 8 	f: 254.16 	mf: -761.33 	ga0: 0.34 	ga1: 3.60 	ga2: 0.73 	ga3: 0.56 	ga4: 0.71 	gb0: 0.63 	gb1: 0.36 	gb2: 0.46 	gb3: 2.22 	gb4: 1.85 	gb5: 2.98
			Robot 9 	f: -130.83 	mf: 461.00 	ga0: 0.34 	ga1: 5.21 	ga2: 0.77 	ga3: 0.22 	ga4: 0.71 	gb0: 0.52 	gb1: 0.68 	gb2: 0.59 	gb3: 2.96 	gb4: 1.89 	gb5: 1.78
			Robot 10 	f: 36.23 	mf: 677.33 	ga0: 0.29 	ga1: 3.64 	ga2: 0.72 	ga3: 0.51 	ga4: 0.71 	gb0: 0.23 	gb1: 0.73 	gb2: 0.65 	gb3: 2.18 	gb4: 3.07 	gb5: 3.12
			Robot 11 	f: 1568.25 	mf: 799.33 	ga0: 0.34 	ga1: 5.28 	ga2: 0.73 	ga3: 0.25 	ga4: 0.71 	gb0: 0.56 	gb1: 0.59 	gb2: 0.52 	gb3: 3.15 	gb4: 1.60 	gb5: 2.55
			Robot 12 	f: 382.88 	mf: 283.00 	ga0: 0.34 	ga1: 5.28 	ga2: 0.66 	ga3: 0.22 	ga4: 0.71 	gb0: 0.56 	gb1: 0.45 	gb2: 0.49 	gb3: 3.34 	gb4: 1.84 	gb5: 2.34
			Robot 13 	f: 1235.38 	mf: 1277.67 	ga0: 0.35 	ga1: 3.84 	ga2: 0.73 	ga3: 0.41 	ga4: 0.54 	gb0: 0.42 	gb1: 0.44 	gb2: 0.64 	gb3: 1.94 	gb4: 2.24 	gb5: 1.56
			Robot 14 	f: 1025.84 	mf: 1011.33 	ga0: 0.16 	ga1: 5.28 	ga2: 0.73 	ga3: 0.22 	ga4: 0.71 	gb0: 0.28 	gb1: 0.61 	gb2: 0.33 	gb3: 2.39 	gb4: 1.78 	gb5: 2.99
		Population 108
			Robot 0 	f: 2128.41 	mf: 1283.00 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.21 	ga4: 0.71 	gb0: 0.39 	gb1: 0.53 	gb2: 0.20 	gb3: 1.94 	gb4: 2.58 	gb5: 3.50
			Robot 1 	f: 2137.92 	mf: 1752.67 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.20 	ga4: 0.71 	gb0: 0.55 	gb1: 0.71 	gb2: 0.33 	gb3: 2.96 	gb4: 2.77 	gb5: 2.51
			Robot 2 	f: -1243.76 	mf: -603.67 	ga0: 0.29 	ga1: 5.17 	ga2: 0.74 	ga3: 0.27 	ga4: 0.68 	gb0: 0.28 	gb1: 0.78 	gb2: 0.54 	gb3: 3.25 	gb4: 2.22 	gb5: 2.20
			Robot 3 	f: -1424.44 	mf: -955.67 	ga0: 0.34 	ga1: 5.19 	ga2: 0.74 	ga3: 0.20 	ga4: 0.68 	gb0: 0.69 	gb1: 0.59 	gb2: 0.51 	gb3: 2.79 	gb4: 2.41 	gb5: 2.29
			Robot 4 	f: 255.35 	mf: 594.33 	ga0: 0.67 	ga1: 6.73 	ga2: 0.48 	ga3: 0.31 	ga4: 0.64 	gb0: 0.36 	gb1: 0.77 	gb2: 0.24 	gb3: 2.55 	gb4: 1.68 	gb5: 1.48
			Robot 5 	f: -581.55 	mf: -451.33 	ga0: 0.67 	ga1: 5.13 	ga2: 0.49 	ga3: 0.26 	ga4: 0.64 	gb0: 0.47 	gb1: 0.69 	gb2: 0.48 	gb3: 3.15 	gb4: 2.76 	gb5: 3.78
			Robot 6 	f: -16.94 	mf: -48.67 	ga0: 0.34 	ga1: 5.12 	ga2: 0.74 	ga3: 0.23 	ga4: 0.68 	gb0: 0.69 	gb1: 0.80 	gb2: 0.28 	gb3: 1.42 	gb4: 2.52 	gb5: 1.24
			Robot 7 	f: 1748.36 	mf: 745.67 	ga0: 0.34 	ga1: 5.30 	ga2: 0.74 	ga3: 0.31 	ga4: 0.70 	gb0: 0.30 	gb1: 0.68 	gb2: 0.22 	gb3: 1.56 	gb4: 1.97 	gb5: 3.35
			Robot 8 	f: 339.38 	mf: -210.33 	ga0: 0.34 	ga1: 4.68 	ga2: 0.68 	ga3: 0.58 	ga4: 0.71 	gb0: 0.53 	gb1: 0.33 	gb2: 0.52 	gb3: 2.28 	gb4: 3.43 	gb5: 2.09
			Robot 9 	f: 1632.69 	mf: 310.33 	ga0: 0.17 	ga1: 5.17 	ga2: 0.75 	ga3: 0.20 	ga4: 0.71 	gb0: 0.67 	gb1: 0.80 	gb2: 0.64 	gb3: 1.89 	gb4: 2.17 	gb5: 1.42
			Robot 10 	f: 2129.40 	mf: 838.33 	ga0: 0.33 	ga1: 4.70 	ga2: 0.73 	ga3: 0.61 	ga4: 0.71 	gb0: 0.47 	gb1: 0.64 	gb2: 0.34 	gb3: 3.68 	gb4: 3.58 	gb5: 2.90
			Robot 11 	f: 1235.66 	mf: 936.67 	ga0: 0.17 	ga1: 5.19 	ga2: 0.74 	ga3: 0.40 	ga4: 0.71 	gb0: 0.42 	gb1: 0.77 	gb2: 0.44 	gb3: 1.58 	gb4: 3.36 	gb5: 2.49
			Robot 12 	f: 757.43 	mf: 718.67 	ga0: 0.34 	ga1: 5.19 	ga2: 0.71 	ga3: 0.20 	ga4: 0.71 	gb0: 0.48 	gb1: 0.65 	gb2: 0.21 	gb3: 3.31 	gb4: 3.58 	gb5: 2.21
			Robot 13 	f: -19.31 	mf: 1019.67 	ga0: 0.35 	ga1: 4.76 	ga2: 0.39 	ga3: 0.26 	ga4: 0.66 	gb0: 0.59 	gb1: 0.51 	gb2: 0.54 	gb3: 1.77 	gb4: 2.15 	gb5: 3.00
			Robot 14 	f: 1660.57 	mf: 1231.67 	ga0: 0.29 	ga1: 5.19 	ga2: 0.53 	ga3: 0.20 	ga4: 0.71 	gb0: 0.31 	gb1: 0.81 	gb2: 0.49 	gb3: 1.84 	gb4: 2.14 	gb5: 1.80
		Population 109
			Robot 0 	f: 1769.84 	mf: 1444.00 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.21 	ga4: 0.71 	gb0: 0.39 	gb1: 0.53 	gb2: 0.20 	gb3: 1.94 	gb4: 2.58 	gb5: 3.50
			Robot 1 	f: 1575.38 	mf: 1845.00 	ga0: 0.35 	ga1: 5.15 	ga2: 0.74 	ga3: 0.20 	ga4: 0.71 	gb0: 0.55 	gb1: 0.71 	gb2: 0.33 	gb3: 2.96 	gb4: 2.77 	gb5: 2.51
			Robot 2 	f: -482.23 	mf: -447.00 	ga0: 0.33 	ga1: 5.16 	ga2: 0.74 	ga3: 0.22 	ga4: 0.84 	gb0: 0.29 	gb1: 0.70 	gb2: 0.28 	gb3: 3.04 	gb4: 3.77 	gb5: 3.41
			Robot 3 	f: 591.68 	mf: -142.67 	ga0: 0.34 	ga1: 5.16 	ga2: 0.74 	ga3: 0.20 	ga4: 0.48 	gb0: 0.39 	gb1: 0.68 	gb2: 0.30 	gb3: 2.52 	gb4: 2.87 	gb5: 1.45
			Robot 4 	f: -2204.94 	mf: -507.33 	ga0: 0.72 	ga1: 3.31 	ga2: 0.66 	ga3: 0.23 	ga4: 0.69 	gb0: 0.35 	gb1: 0.60 	gb2: 0.18 	gb3: 3.02 	gb4: 1.76 	gb5: 1.89
			Robot 5 	f: -5052.39 	mf: -2311.67 	ga0: 0.44 	ga1: 5.15 	ga2: 0.66 	ga3: 0.21 	ga4: 0.41 	gb0: 0.33 	gb1: 0.74 	gb2: 0.68 	gb3: 3.61 	gb4: 2.13 	gb5: 3.06
			Robot 6 	f: 204.89 	mf: 22.67 	ga0: 0.34 	ga1: 5.14 	ga2: 0.74 	ga3: 0.49 	ga4: 0.70 	gb0: 0.42 	gb1: 0.76 	gb2: 0.64 	gb3: 2.89 	gb4: 3.22 	gb5: 1.40
			Robot 7 	f: 1385.29 	mf: 1070.00 	ga0: 0.34 	ga1: 5.19 	ga2: 0.74 	ga3: 0.45 	ga4: 0.71 	gb0: 0.35 	gb1: 0.85 	gb2: 0.15 	gb3: 2.75 	gb4: 3.21 	gb5: 1.75
			Robot 8 	f: -1020.53 	mf: -141.67 	ga0: 0.34 	ga1: 3.00 	ga2: 0.47 	ga3: 0.31 	ga4: 0.71 	gb0: 0.33 	gb1: 0.41 	gb2: 0.62 	gb3: 1.96 	gb4: 2.74 	gb5: 1.60
			Robot 9 	f: 2103.35 	mf: 1201.33 	ga0: 0.17 	ga1: 5.17 	ga2: 0.75 	ga3: 0.20 	ga4: 0.71 	gb0: 0.67 	gb1: 0.80 	gb2: 0.64 	gb3: 1.89 	gb4: 2.17 	gb5: 1.42
			Robot 10 	f: 1057.58 	mf: 1074.00 	ga0: 0.34 	ga1: 5.01 	ga2: 0.74 	ga3: 0.44 	ga4: 0.71 	gb0: 0.39 	gb1: 0.36 	gb2: 0.49 	gb3: 2.54 	gb4: 3.12 	gb5: 1.51
			Robot 11 	f: 790.11 	mf: 1197.67 	ga0: 0.15 	ga1: 5.16 	ga2: 0.74 	ga3: 0.26 	ga4: 0.71 	gb0: 0.63 	gb1: 0.68 	gb2: 0.53 	gb3: 2.70 	gb4: 3.39 	gb5: 1.86
			Robot 12 	f: 1054.81 	mf: 731.00 	ga0: 0.34 	ga1: 5.16 	ga2: 0.73 	ga3: 0.20 	ga4: 0.71 	gb0: 0.75 	gb1: 0.55 	gb2: 0.20 	gb3: 1.93 	gb4: 3.36 	gb5: 1.37
			Robot 13 	f: -43.45 	mf: 391.00 	ga0: 0.35 	ga1: 5.03 	ga2: 0.63 	ga3: 0.22 	ga4: 0.69 	gb0: 0.28 	gb1: 0.67 	gb2: 0.56 	gb3: 1.86 	gb4: 1.76 	gb5: 1.42
			Robot 14 	f: 696.79 	mf: 1127.00 	ga0: 0.33 	ga1: 5.16 	ga2: 0.68 	ga3: 0.20 	ga4: 0.71 	gb0: 0.52 	gb1: 0.79 	gb2: 0.22 	gb3: 1.96 	gb4: 3.58 	gb5: 2.43
		Population 110
			Robot 0 	f: 746.08 	mf: 1547.67 	ga0: 0.22 	ga1: 5.16 	ga2: 0.82 	ga3: 0.20 	ga4: 0.71 	gb0: 0.37 	gb1: 0.66 	gb2: 0.28 	gb3: 1.45 	gb4: 1.29 	gb5: 2.38
			Robot 1 	f: 876.05 	mf: 1529.33 	ga0: 0.22 	ga1: 5.16 	ga2: 0.74 	ga3: 0.20 	ga4: 0.76 	gb0: 0.80 	gb1: 0.43 	gb2: 0.58 	gb3: 1.80 	gb4: 1.69 	gb5: 3.08
			Robot 2 	f: 1925.15 	mf: 66.00 	ga0: 0.33 	ga1: 5.16 	ga2: 0.74 	ga3: 0.22 	ga4: 0.84 	gb0: 0.29 	gb1: 0.70 	gb2: 0.28 	gb3: 3.04 	gb4: 3.77 	gb5: 3.41
			Robot 3 	f: -932.30 	mf: -588.00 	ga0: 0.22 	ga1: 3.08 	ga2: 0.59 	ga3: 0.21 	ga4: 0.55 	gb0: 0.47 	gb1: 0.65 	gb2: 0.72 	gb3: 2.12 	gb4: 2.81 	gb5: 1.46
			Robot 4 	f: -1857.71 	mf: -1268.33 	ga0: 0.34 	ga1: 4.61 	ga2: 0.72 	ga3: 0.21 	ga4: 0.70 	gb0: 0.29 	gb1: 0.77 	gb2: 0.36 	gb3: 3.20 	gb4: 1.09 	gb5: 2.14
			Robot 5 	f: -2842.85 	mf: -2825.00 	ga0: 0.25 	ga1: 5.16 	ga2: 0.76 	ga3: 0.21 	ga4: 0.77 	gb0: 0.49 	gb1: 0.76 	gb2: 0.77 	gb3: 1.67 	gb4: 2.56 	gb5: 2.73
			Robot 6 	f: 1061.76 	mf: 416.00 	ga0: 0.22 	ga1: 5.16 	ga2: 0.74 	ga3: 0.29 	ga4: 0.71 	gb0: 0.73 	gb1: 0.55 	gb2: 0.44 	gb3: 1.64 	gb4: 3.30 	gb5: 0.81
			Robot 7 	f: 1491.35 	mf: 1541.33 	ga0: 0.22 	ga1: 4.59 	ga2: 0.74 	ga3: 0.28 	ga4: 0.71 	gb0: 0.54 	gb1: 0.71 	gb2: 0.73 	gb3: 1.39 	gb4: 3.70 	gb5: 2.59
			Robot 8 	f: 213.34 	mf: -155.67 	ga0: 0.22 	ga1: 4.52 	ga2: 0.66 	ga3: 0.24 	ga4: 0.71 	gb0: 0.29 	gb1: 0.50 	gb2: 0.54 	gb3: 1.38 	gb4: 3.14 	gb5: 1.87
			Robot 9 	f: 1803.81 	mf: 1846.00 	ga0: 0.17 	ga1: 5.17 	ga2: 0.75 	ga3: 0.20 	ga4: 0.71 	gb0: 0.67 	gb1: 0.80 	gb2: 0.64 	gb3: 1.89 	gb4: 2.17 	gb5: 1.42
			Robot 10 	f: 195.37 	mf: 1127.00 	ga0: 0.22 	ga1: 5.12 	ga2: 0.74 	ga3: 0.61 	ga4: 0.71 	gb0: 0.46 	gb1: 0.83 	gb2: 0.46 	gb3: 3.48 	gb4: 2.36 	gb5: 1.56
			Robot 11 	f: 783.28 	mf: 936.00 	ga0: 0.08 	ga1: 5.17 	ga2: 0.84 	ga3: 0.22 	ga4: 0.71 	gb0: 0.61 	gb1: 0.79 	gb2: 0.70 	gb3: 3.23 	gb4: 3.70 	gb5: 2.93
			Robot 12 	f: 2038.85 	mf: 1283.00 	ga0: 0.34 	ga1: 5.16 	ga2: 0.73 	ga3: 0.20 	ga4: 0.71 	gb0: 0.75 	gb1: 0.55 	gb2: 0.20 	gb3: 1.93 	gb4: 3.36 	gb5: 1.37
			Robot 13 	f: -2468.10 	mf: -843.33 	ga0: 0.11 	ga1: 3.06 	ga2: 0.71 	ga3: 0.58 	ga4: 0.70 	gb0: 0.36 	gb1: 0.83 	gb2: 0.50 	gb3: 1.95 	gb4: 3.23 	gb5: 0.83
			Robot 14 	f: 390.23 	mf: 915.33 	ga0: 0.22 	ga1: 5.17 	ga2: 0.73 	ga3: 0.20 	ga4: 0.70 	gb0: 0.59 	gb1: 0.63 	gb2: 0.46 	gb3: 1.85 	gb4: 2.90 	gb5: 1.11
		Population 111
			Robot 0 	f: 1536.78 	mf: 1350.33 	ga0: 0.22 	ga1: 5.16 	ga2: 0.82 	ga3: 0.20 	ga4: 0.71 	gb0: 0.37 	gb1: 0.66 	gb2: 0.28 	gb3: 1.45 	gb4: 1.29 	gb5: 2.38
			Robot 1 	f: 1099.81 	mf: 1183.33 	ga0: 0.19 	ga1: 5.17 	ga2: 0.75 	ga3: 0.20 	ga4: 0.72 	gb0: 0.71 	gb1: 0.51 	gb2: 0.71 	gb3: 3.43 	gb4: 3.45 	gb5: 1.64
